,factor,ic_ir,residual_ic_ir
0,x_vol_mom_60min_1,0.0876869908976053,0.9399709122719857
1,x_vol_mom_60min,0.029526716657456903,0.874298116372663
2,x_price_delta_trend_60min,0.09062396411632008,0.7711598828520763
3,x_price_delta_trend_60min_1,0.09971622474045434,0.7692354375332283
4,x_vol_change_rate_60min,0.003452078440133736,0.7629595990119333
5,x_trend_break_watch_60min,0.03048696861835397,0.7204337083854231
6,x_trend_break2_60min,0.09147319273634691,0.6922823864158927
7,x_price_jump_60min_1,0.1270511367083179,0.6657275008991329
8,x_price_jump_240min,0.08660879080815267,0.6470092827135195
9,x_ma5_ma20_60min,0.3081988282206265,0.6446399780878813
10,x_ma5_ma20_60min_1,0.2397645786417307,0.6374530073575359
11,x_price_jump_240min_1,0.14034731965029607,0.6374169894738603
12,x_price_ma250_dev_240min_1,0.6274388298081429,0.6284076984332023
13,x_trend_break_60min_1,0.09965502805996251,0.6275580510952291
14,x_price_jump_60min,0.05002718541380631,0.6242940925997248
15,x_trend_break_60min,0.07881699922785615,0.6229936055024979
16,x_price_ma250_dev_240min,0.6239205366156177,0.6200849539388925
17,x_ma5_ma20_240min,0.06757514838824318,0.6192938846042197
18,x_ma5_ma20_240min_1,0.07809464911214699,0.6167102389697828
19,x_vol_change_rate_60min_1,0.04289080288249085,0.6104729455863039
20,x_money_flow_ratio_60min_1,0.5062122552337521,0.6058782060633318
21,x_mfi_60min_1,0.5062135429720545,0.6058782060633318
22,x_high_low_ratio_60min,0.16806364301502333,0.5913936695583489
23,x_ma20_ma60_60min,0.027690139171758624,0.5911109716104744
24,x_high_low_ratio_60min_1,0.13014710647691735,0.5908092526548594
25,x_high_low_ratio_240min,0.14992450708196278,0.5860487221995894
26,x_high_low_ratio_240min_1,0.15498683592666324,0.5855792124295875
27,x_ma20_ma60_240min,0.05100319090536956,0.5845974120722957
28,x_ma20_ma60_60min_1,0.03772947872957202,0.5824505257120584
29,x_ma20_ma60_240min_1,0.05615110641068663,0.5776978792770462
30,x_cvd_60min,0.007741401652892283,0.5674268819715611
31,x_cvd_60min_1,0.0041425874262023725,0.5650465896022395
32,x_money_flow_ratio_60min,0.4735651345776743,0.5566590185857218
33,x_mfi_60min,0.4735720153604623,0.5566590185857218
34,x_vol_accel_60min_1,0.28036643053256893,0.550583167892062
35,x_ma_bar_ret,,0.5233251631760284
36,x_distribute_60min,0.16527203799880605,0.49768251773026817
