trial,score,oos_sharpe,mean_abs_corr,n_factors,optional,all_factors
48,0.9431267997428631,0.9615304079304481,0.07361443275034003,11,x_ma_bar_ret|x_vol_change_rate_60min|x_is_night|x_trend_break_60min_1|x_cvd_60min_1|x_distribute_60min_1|x_high_low_ratio_240min|x_vol_mom_60min_1|x_price_ma250_dev_240min_1,x_vwap_60min|x_ma_ret_4h|x_ma_bar_ret|x_vol_change_rate_60min|x_is_night|x_trend_break_60min_1|x_cvd_60min_1|x_distribute_60min_1|x_high_low_ratio_240min|x_vol_mom_60min_1|x_price_ma250_dev_240min_1
53,0.9272889109378516,0.9431739197323263,0.06354003517789912,12,x_ma_bar_ret|x_vol_change_rate_60min|x_is_night|x_trend_break_watch_60min|x_trend_break_60min_1|x_cvd_60min_1|x_distribute_60min_1|x_high_low_ratio_240min|x_vol_mom_60min_1|x_price_ma250_dev_240min_1,x_vwap_60min|x_ma_ret_4h|x_ma_bar_ret|x_vol_change_rate_60min|x_is_night|x_trend_break_watch_60min|x_trend_break_60min_1|x_cvd_60min_1|x_distribute_60min_1|x_high_low_ratio_240min|x_vol_mom_60min_1|x_price_ma250_dev_240min_1
54,0.895725454512421,0.9105478130085504,0.05928943398451757,12,x_ma_bar_ret|x_vol_change_rate_60min|x_is_night|x_trend_break_watch_60min|x_trend_break_60min_1|x_cvd_60min_1|x_distribute_60min|x_high_low_ratio_240min|x_vol_mom_60min_1|x_price_ma250_dev_240min_1,x_vwap_60min|x_ma_ret_4h|x_ma_bar_ret|x_vol_change_rate_60min|x_is_night|x_trend_break_watch_60min|x_trend_break_60min_1|x_cvd_60min_1|x_distribute_60min|x_high_low_ratio_240min|x_vol_mom_60min_1|x_price_ma250_dev_240min_1
52,0.8643743727156274,0.8894702503947003,0.10038351071629115,12,x_ma_bar_ret|x_fractal_dim_240min|x_vol_change_rate_60min|x_is_night|x_trend_break_60min_1|x_cvd_60min_1|x_distribute_60min_1|x_high_low_ratio_240min|x_vol_mom_60min_1|x_price_ma250_dev_240min_1,x_vwap_60min|x_ma_ret_4h|x_ma_bar_ret|x_fractal_dim_240min|x_vol_change_rate_60min|x_is_night|x_trend_break_60min_1|x_cvd_60min_1|x_distribute_60min_1|x_high_low_ratio_240min|x_vol_mom_60min_1|x_price_ma250_dev_240min_1
57,0.853030548047205,0.8694742323012226,0.06577473701607015,12,x_ma5_ma20_60min|x_ma_bar_ret|x_vol_change_rate_60min|x_is_night|x_trend_break_60min_1|x_cvd_60min_1|x_distribute_60min|x_high_low_ratio_240min|x_vol_mom_60min_1|x_price_ma250_dev_240min_1,x_vwap_60min|x_ma_ret_4h|x_ma5_ma20_60min|x_ma_bar_ret|x_vol_change_rate_60min|x_is_night|x_trend_break_60min_1|x_cvd_60min_1|x_distribute_60min|x_high_low_ratio_240min|x_vol_mom_60min_1|x_price_ma250_dev_240min_1
59,0.8502741540667085,0.8675424983419094,0.06907337710080401,11,x_ma_bar_ret|x_vol_change_rate_60min|x_is_night|x_trend_break_watch_60min_1|x_trend_break_60min_1|x_cvd_60min_1|x_distribute_60min|x_high_low_ratio_240min|x_price_ma250_dev_240min_1,x_vwap_60min|x_ma_ret_4h|x_ma_bar_ret|x_vol_change_rate_60min|x_is_night|x_trend_break_watch_60min_1|x_trend_break_60min_1|x_cvd_60min_1|x_distribute_60min|x_high_low_ratio_240min|x_price_ma250_dev_240min_1
60,0.8446771610525595,0.8695045418325347,0.09930952311990043,12,x_ma_bar_ret|x_fractal_dim_240min|x_vol_change_rate_60min|x_is_night|x_trend_break_watch_60min_1|x_trend_break2_60min|x_cvd_60min_1|x_distribute_60min|x_high_low_ratio_240min|x_price_ma250_dev_240min_1,x_vwap_60min|x_ma_ret_4h|x_ma_bar_ret|x_fractal_dim_240min|x_vol_change_rate_60min|x_is_night|x_trend_break_watch_60min_1|x_trend_break2_60min|x_cvd_60min_1|x_distribute_60min|x_high_low_ratio_240min|x_price_ma250_dev_240min_1
46,0.8374868184898397,0.8579351147327998,0.08179318497184021,11,x_ma_bar_ret|x_price_jump_60min|x_is_night|x_trend_break_60min_1|x_cvd_60min_1|x_distribute_60min|x_high_low_ratio_60min_1|x_ma5_ma20_240min_1|x_price_ma250_dev_240min_1,x_vwap_60min|x_ma_ret_4h|x_ma_bar_ret|x_price_jump_60min|x_is_night|x_trend_break_60min_1|x_cvd_60min_1|x_distribute_60min|x_high_low_ratio_60min_1|x_ma5_ma20_240min_1|x_price_ma250_dev_240min_1
43,0.773274813043617,0.7911836506197173,0.07163535030440112,11,x_ma_bar_ret|x_vol_change_rate_60min|x_is_night|x_trend_break_60min_1|x_cvd_60min_1|x_distribute_60min_1|x_high_low_ratio_60min_1|x_vol_mom_60min_1|x_price_ma250_dev_240min_1,x_vwap_60min|x_ma_ret_4h|x_ma_bar_ret|x_vol_change_rate_60min|x_is_night|x_trend_break_60min_1|x_cvd_60min_1|x_distribute_60min_1|x_high_low_ratio_60min_1|x_vol_mom_60min_1|x_price_ma250_dev_240min_1
40,0.7629752740155205,0.7825906580576354,0.07846153616845973,10,x_ma_bar_ret|x_vol_change_rate_60min|x_is_night|x_cvd_60min_1|x_distribute_60min_1|x_high_low_ratio_60min_1|x_vol_mom_60min_1|x_price_ma250_dev_240min_1,x_vwap_60min|x_ma_ret_4h|x_ma_bar_ret|x_vol_change_rate_60min|x_is_night|x_cvd_60min_1|x_distribute_60min_1|x_high_low_ratio_60min_1|x_vol_mom_60min_1|x_price_ma250_dev_240min_1
