datetime,date,time,prediction,actual_return,strategy_return,daily_volume,position,cumulative_value,price,is_switch,signal,price_return
2020-10-09 14:59:00,2020-10-09,14:59,0.004501805247073467,0.0,0.0,0,0.0,1.0,6082.0,False,1.0,0.0
2020-10-12 11:29:00,2020-10-12,11:29,0.005046706355723157,0.028609010194015072,0.028609010194015072,1,1.0,1.028609010194015,6256.0,False,1.0,0.028609010194015072
2020-10-12 14:59:00,2020-10-12,14:59,0.005772229818221098,0.0,0.0,0,1.0,1.028609010194015,6256.0,False,1.0,0.0
2020-10-12 22:59:00,2020-10-12,22:59,0.0014677453144230402,-0.012787723785166238,-0.012787723785166238,0,1.0,1.015821286408849,6176.0,False,1.0,-0.012787723785166238
2020-10-13 11:29:00,2020-10-13,11:29,0.0025607613689967853,0.007772020725388629,0.007772020725388629,0,1.0,1.0235933071342376,6224.0,False,1.0,0.007772020725388629
2020-10-13 14:59:00,2020-10-13,14:59,0.0024574976726132705,0.00032133676092538366,0.00032133676092538366,0,1.0,1.023914643895163,6226.0,False,1.0,0.00032133676092538366
2020-10-13 22:59:00,2020-10-13,22:59,0.005070943054048995,-0.0012849341471249387,-0.0012849341471249387,0,1.0,1.022629709748038,6218.0,False,1.0,-0.0012849341471249387
2020-10-14 11:29:00,2020-10-14,11:29,0.0036427268667750066,-0.00032164683177871023,-0.00032164683177871023,0,1.0,1.022308062916259,6216.0,False,1.0,-0.00032164683177871023
2020-10-14 14:59:00,2020-10-14,14:59,0.004125333850927129,0.009330759330759442,0.009330759330759442,0,1.0,1.0316388222470185,6274.0,False,1.0,0.009330759330759442
2020-10-14 22:59:00,2020-10-14,22:59,0.003908440685942188,-0.005419190309212674,-0.005419190309212674,0,1.0,1.0262196319378059,6240.0,False,1.0,-0.005419190309212674
2020-10-15 11:29:00,2020-10-15,11:29,0.0034828327640230522,-0.009294871794871762,-0.009294871794871762,0,1.0,1.0169247601429343,6182.0,False,1.0,-0.009294871794871762
2020-10-15 14:59:00,2020-10-15,14:59,0.003643320049926229,-0.00614687803299907,-0.00614687803299907,0,1.0,1.0107778821099351,6144.0,False,1.0,-0.00614687803299907
2020-10-15 22:59:00,2020-10-15,22:59,0.0022735543419125244,-0.0185546875,-0.0185546875,0,1.0,0.9922231946099351,6030.0,False,1.0,-0.0185546875
2020-10-16 11:29:00,2020-10-16,11:29,0.006539871194804348,0.0019900497512437276,0.0019900497512437276,0,1.0,0.9942132443611789,6042.0,False,1.0,0.0019900497512437276
2020-10-16 14:59:00,2020-10-16,14:59,0.007104739068193348,0.0009930486593843213,0.0009930486593843213,0,1.0,0.9952062930205632,6048.0,False,1.0,0.0009930486593843213
2020-10-19 11:29:00,2020-10-19,11:29,0.0028199935057820836,-0.03439153439153442,-0.03439153439153442,0,1.0,0.9608147586290288,5840.0,False,1.0,-0.03439153439153442
2020-10-19 14:59:00,2020-10-19,14:59,0.0018312553202803835,0.00068493150684934,0.00068493150684934,0,1.0,0.9614996901358781,5844.0,False,1.0,0.00068493150684934
2020-10-19 22:59:00,2020-10-19,22:59,0.004943572656545717,0.002737850787132068,0.002737850787132068,0,1.0,0.9642375409230102,5860.0,False,1.0,0.002737850787132068
2020-10-20 11:29:00,2020-10-20,11:29,0.006615812609104555,0.0010238907849828838,0.0010238907849828838,0,1.0,0.9652614317079931,5866.0,False,1.0,0.0010238907849828838
2020-10-20 14:59:00,2020-10-20,14:59,0.0069453995556343654,0.012274122059324988,0.012274122059324988,0,1.0,0.977535553767318,5938.0,False,1.0,0.012274122059324988
2020-10-20 22:59:00,2020-10-20,22:59,0.008280493033362347,0.006062647356012141,0.006062647356012141,0,1.0,0.9835982011233302,5974.0,False,1.0,0.006062647356012141
2020-10-21 11:29:00,2020-10-21,11:29,0.005292053441855368,0.0013391362571142373,0.0013391362571142373,0,1.0,0.9849373373804444,5982.0,False,1.0,0.0013391362571142373
2020-10-21 14:59:00,2020-10-21,14:59,0.0067360988563239695,0.006686726847208391,0.006686726847208391,0,1.0,0.9916240642276528,6022.0,False,1.0,0.006686726847208391
2020-10-21 22:59:00,2020-10-21,22:59,0.003073340358436015,-0.007306542676851491,-0.007306542676851491,0,1.0,0.9843175215508013,5978.0,False,1.0,-0.007306542676851491
2020-10-22 11:29:00,2020-10-22,11:29,0.004806256218784657,0.007025761124121788,0.007025761124121788,0,1.0,0.9913432826749231,6020.0,False,1.0,0.007025761124121788
2020-10-22 14:59:00,2020-10-22,14:59,0.0061532671100420705,0.01661129568106312,0.01661129568106312,0,1.0,1.0079545783559862,6120.0,False,1.0,0.01661129568106312
2020-10-22 22:59:00,2020-10-22,22:59,0.006102497927212578,0.0039215686274509665,0.0039215686274509665,0,1.0,1.0118761469834372,6144.0,False,1.0,0.0039215686274509665
2020-10-23 11:29:00,2020-10-23,11:29,0.004815435687651524,-0.0026041666666666297,-0.0026041666666666297,0,1.0,1.0092719803167705,6128.0,False,1.0,-0.0026041666666666297
2020-10-23 14:59:00,2020-10-23,14:59,0.0035583314530095835,-0.009791122715404721,-0.009791122715404721,0,1.0,0.9994808576013658,6068.0,False,1.0,-0.009791122715404721
2020-10-26 11:29:00,2020-10-26,11:29,0.005562890202078487,0.025379037574159602,0.025379037574159602,0,1.0,1.0248598951755254,6222.0,False,1.0,0.025379037574159602
2020-10-26 14:59:00,2020-10-26,14:59,0.005585419274434707,-0.004178720668595259,-0.004178720668595259,0,1.0,1.0206811745069302,6196.0,False,1.0,-0.004178720668595259
2020-10-26 22:59:00,2020-10-26,22:59,0.006421838856794411,0.0032278889606196515,0.0032278889606196515,0,1.0,1.0239090634675498,6216.0,False,1.0,0.0032278889606196515
2020-10-27 11:29:00,2020-10-27,11:29,0.0019026568558044947,0.001608751608751513,0.001608751608751513,0,1.0,1.0255178150763014,6226.0,False,1.0,0.001608751608751513
2020-10-27 14:59:00,2020-10-27,14:59,0.00297615743407039,0.0064246707356248045,0.0064246707356248045,0,1.0,1.0319424858119262,6266.0,False,1.0,0.0064246707356248045
2020-10-27 22:59:00,2020-10-27,22:59,0.003957963769803945,0.0006383657835939971,0.0006383657835939971,0,1.0,1.0325808515955202,6270.0,False,1.0,0.0006383657835939971
2020-10-28 11:29:00,2020-10-28,11:29,0.0034837156837329523,0.0,0.0,0,1.0,1.0325808515955202,6270.0,False,1.0,0.0
2020-10-28 14:59:00,2020-10-28,14:59,0.004506496110647101,0.004784688995215225,0.004784688995215225,0,1.0,1.0373655405907354,6300.0,False,1.0,0.004784688995215225
2020-10-28 22:59:00,2020-10-28,22:59,0.0039000268124068996,-0.0031746031746031633,-0.0031746031746031633,0,1.0,1.0341909374161322,6280.0,False,1.0,-0.0031746031746031633
2020-10-29 11:29:00,2020-10-29,11:29,0.004882924979444464,-0.00923566878980897,-0.00923566878980897,0,1.0,1.0249552686263232,6222.0,False,1.0,-0.00923566878980897
2020-10-29 14:59:00,2020-10-29,14:59,0.004930742508783407,0.013500482160077043,0.013500482160077043,0,1.0,1.0384557507864003,6306.0,False,1.0,0.013500482160077043
2020-10-29 22:59:00,2020-10-29,22:59,0.003492244068379783,0.0006343165239455217,0.0006343165239455217,0,1.0,1.0390900673103458,6310.0,False,1.0,0.0006343165239455217
