date,prediction,actual_return,strategy_return,daily_volume,position,cumulative_value,price,is_switch,signal,price_return
2018-04-17 10:00:00,0.0001865538361016661,-0.0020072260136491105,-0.0,0,0.0,1.0,4982.0,False,0.0,-0.0020072260136491105
2018-04-17 11:15:00,0.00019732218061108142,-0.0004022526146419958,-0.0,1,0.0,1.0,4972.0,False,0.0,-0.0004022526146419958
2018-04-17 14:15:00,0.0001865538361016661,0.0032193158953721657,0.0,0,0.0,1.0,4970.0,False,0.0,0.0032193158953721657
2018-04-17 15:00:00,0.00016466576198581606,0.0020056157240273542,0.0,0,0.0,1.0,4986.0,False,0.0,0.0020056157240273542
2018-04-17 22:00:00,0.0001316230045631528,-0.0004003202562049557,-0.0,0,0.0,1.0,4996.0,False,0.0,-0.0004003202562049557
2018-04-17 23:00:00,0.00013990218576509506,-0.00040048057669206383,-0.0,0,0.0,1.0,4994.0,False,0.0,-0.00040048057669206383
2018-04-17 23:30:00,0.00014898426888976246,0.0008012820512821595,0.0,0,0.0,1.0,4992.0,False,0.0,0.0008012820512821595
2018-04-18 10:00:00,0.00014898426888976246,0.0,0.0,0,0.0,1.0,4996.0,False,0.0,0.0
2018-04-18 11:15:00,0.00014898426888976246,0.0,0.0,0,0.0,1.0,4996.0,False,0.0,0.0
2018-04-18 14:15:00,0.00013280897110234946,0.0,0.0,0,0.0,1.0,4996.0,False,0.0,0.0
2018-04-18 15:00:00,0.00013280897110234946,0.004003202562049557,0.0,0,0.0,1.0,4996.0,False,0.0,0.004003202562049557
2018-04-18 22:00:00,0.00013280897110234946,-0.0007974481658692412,-0.0,0,0.0,1.0,5016.0,False,0.0,-0.0007974481658692412
2018-04-18 23:00:00,0.0003096616710536182,0.0,0.0,0,0.0,1.0,5012.0,False,0.0,0.0
2018-04-18 23:30:00,0.0003228262939956039,0.0011971268954509284,0.0,0,0.0,1.0,5012.0,False,1.0,0.0011971268954509284
2018-04-19 10:00:00,0.0003228262939956039,-0.0015942606616181632,-0.0015942606616181632,0,1.0,0.9984057393383818,5018.0,False,1.0,-0.0015942606616181632
2018-04-19 11:15:00,0.0003052974643651396,0.0,0.0,0,1.0,0.9984057393383818,5010.0,False,1.0,0.0
2018-04-19 14:15:00,0.0002901785192079842,0.0011976047904191933,0.0011976047904191933,0,1.0,0.999603344128801,5010.0,False,1.0,0.0011976047904191933
2018-04-19 15:00:00,0.0002770138962659985,0.002791068580542344,0.002791068580542344,0,1.0,1.0023944127093434,5016.0,False,1.0,0.002791068580542344
2018-04-19 22:00:00,0.0003204300010111183,0.0,0.0,0,1.0,1.0023944127093434,5030.0,False,1.0,0.0
2018-04-19 23:00:00,0.0003096616710536182,-0.0007952286282306709,-0.0007952286282306709,0,1.0,1.0015991840811127,5030.0,False,1.0,-0.0007952286282306709
2018-04-19 23:30:00,0.0003096616710536182,0.0007958615200955865,0.0007958615200955865,0,1.0,1.0023950456012083,5026.0,False,1.0,0.0007958615200955865
2018-04-20 10:00:00,0.0003096616710536182,-0.0011928429423458953,-0.0011928429423458953,0,1.0,1.0012022026588623,5030.0,False,1.0,-0.0011928429423458953
2018-04-20 11:15:00,0.0002873128978535533,-0.001990445859872625,-0.001990445859872625,0,1.0,0.9992117567989898,5024.0,False,1.0,-0.001990445859872625
2018-04-20 14:15:00,0.00011203634494449943,-0.0007977662544874642,-0.0007977662544874642,0,1.0,0.9984139905445023,5014.0,False,1.0,-0.0007977662544874642
2018-04-20 15:00:00,0.00014839049254078418,0.001996007984031989,0.001996007984031989,0,1.0,1.0004099985285344,5010.0,False,1.0,0.001996007984031989
