trial,score,oos_sharpe,mean_abs_corr,n_factors,optional,all_factors
46,2.540758714413555,2.5568818675603926,0.06449261258735037,15,x_price_delta_trend_8slot|x_distribute_8slot_1|x_trend_8slot_1|x_absorption_8slot_1|x_cvd_8slot_1|x_price_channel_breakout_8slot_1|x_hurst_240min|x_volume_profile_240min_1|x_vol_change_rate_240min_1|x_ma_midday_ret_1|x_ma_bar_ret|x_price_jump_8slot|x_session_sin_1,x_vwap_8slot|x_ma_ret_4h|x_price_delta_trend_8slot|x_distribute_8slot_1|x_trend_8slot_1|x_absorption_8slot_1|x_cvd_8slot_1|x_price_channel_breakout_8slot_1|x_hurst_240min|x_volume_profile_240min_1|x_vol_change_rate_240min_1|x_ma_midday_ret_1|x_ma_bar_ret|x_price_jump_8slot|x_session_sin_1
47,2.4807852358636358,2.495578292784179,0.05917222768217324,16,x_price_delta_trend_8slot|x_distribute_8slot_1|x_trend_8slot_1|x_absorption_8slot_1|x_cvd_8slot_1|x_price_channel_breakout_8slot_1|x_hurst_240min|x_volume_profile_240min_1|x_price_delta_volume_8slot_1|x_vol_change_rate_240min_1|x_ma_midday_ret_1|x_ma_bar_ret|x_price_jump_8slot|x_session_sin_1,x_vwap_8slot|x_ma_ret_4h|x_price_delta_trend_8slot|x_distribute_8slot_1|x_trend_8slot_1|x_absorption_8slot_1|x_cvd_8slot_1|x_price_channel_breakout_8slot_1|x_hurst_240min|x_volume_profile_240min_1|x_price_delta_volume_8slot_1|x_vol_change_rate_240min_1|x_ma_midday_ret_1|x_ma_bar_ret|x_price_jump_8slot|x_session_sin_1
57,2.4740502674653437,2.4902250978698772,0.06469932161813331,14,x_price_delta_trend_8slot|x_distribute_8slot_1|x_trend_8slot_1|x_cvd_8slot_1|x_price_channel_breakout_8slot_1|x_hurst_240min|x_price_delta_volume_8slot_1|x_vol_change_rate_240min_1|x_ma_midday_ret_1|x_spread_2h|x_price_jump_8slot|x_session_sin_1,x_vwap_8slot|x_ma_ret_4h|x_price_delta_trend_8slot|x_distribute_8slot_1|x_trend_8slot_1|x_cvd_8slot_1|x_price_channel_breakout_8slot_1|x_hurst_240min|x_price_delta_volume_8slot_1|x_vol_change_rate_240min_1|x_ma_midday_ret_1|x_spread_2h|x_price_jump_8slot|x_session_sin_1
19,2.357462898581553,2.3833017873977433,0.1033555552647618,11,x_price_delta_trend_8slot|x_price_ma250_dev_240min|x_distribute_8slot|x_ofi_8slot|x_cvd_8slot_1|x_hurst_240min_1|x_vol_change_rate_240min|x_ma_midday_ret_1|x_ma_bar_ret,x_vwap_8slot|x_ma_ret_4h|x_price_delta_trend_8slot|x_price_ma250_dev_240min|x_distribute_8slot|x_ofi_8slot|x_cvd_8slot_1|x_hurst_240min_1|x_vol_change_rate_240min|x_ma_midday_ret_1|x_ma_bar_ret
22,2.346506890953838,2.367363654577895,0.08342705449622806,14,x_price_delta_trend_8slot|x_price_ma250_dev_240min_1|x_distribute_8slot|x_ofi_8slot|x_cvd_8slot_1|x_sar_diff_240min|x_price_channel_breakout_8slot_1|x_price_delta_volume_8slot|x_vol_change_rate_240min|x_price_jump_240min|x_ma_midday_ret_1|x_ma_bar_ret,x_vwap_8slot|x_ma_ret_4h|x_price_delta_trend_8slot|x_price_ma250_dev_240min_1|x_distribute_8slot|x_ofi_8slot|x_cvd_8slot_1|x_sar_diff_240min|x_price_channel_breakout_8slot_1|x_price_delta_volume_8slot|x_vol_change_rate_240min|x_price_jump_240min|x_ma_midday_ret_1|x_ma_bar_ret
59,2.331166974410527,2.351285290149387,0.0804732629554397,13,x_price_delta_trend_8slot|x_price_ma250_dev_240min_1|x_absorption_8slot|x_ofi_8slot|x_cvd_8slot_1|x_price_channel_breakout_8slot_1|x_price_delta_volume_8slot|x_vol_change_rate_240min|x_price_jump_240min|x_ma_midday_ret_1|x_ma_bar_ret,x_vwap_8slot|x_ma_ret_4h|x_price_delta_trend_8slot|x_price_ma250_dev_240min_1|x_absorption_8slot|x_ofi_8slot|x_cvd_8slot_1|x_price_channel_breakout_8slot_1|x_price_delta_volume_8slot|x_vol_change_rate_240min|x_price_jump_240min|x_ma_midday_ret_1|x_ma_bar_ret
25,2.269662124551612,2.2928443277845623,0.09272881293180132,11,x_price_delta_trend_8slot|x_price_ma250_dev_240min|x_distribute_8slot|x_trend_8slot_1|x_cvd_8slot_1|x_hurst_240min_1|x_vol_change_rate_240min_1|x_ma_midday_ret_1|x_ma_bar_ret,x_vwap_8slot|x_ma_ret_4h|x_price_delta_trend_8slot|x_price_ma250_dev_240min|x_distribute_8slot|x_trend_8slot_1|x_cvd_8slot_1|x_hurst_240min_1|x_vol_change_rate_240min_1|x_ma_midday_ret_1|x_ma_bar_ret
23,2.221304983916594,2.2487221887750293,0.10966881943374217,10,x_price_delta_trend_8slot|x_price_ma250_dev_240min|x_distribute_8slot|x_cvd_8slot_1|x_hurst_240min_1|x_vol_change_rate_240min_1|x_ma_midday_ret_1|x_ma_bar_ret,x_vwap_8slot|x_ma_ret_4h|x_price_delta_trend_8slot|x_price_ma250_dev_240min|x_distribute_8slot|x_cvd_8slot_1|x_hurst_240min_1|x_vol_change_rate_240min_1|x_ma_midday_ret_1|x_ma_bar_ret
42,2.185142780740052,2.2043827049475198,0.07695969682987097,14,x_price_delta_trend_8slot|x_distribute_8slot_1|x_trend_8slot_1|x_absorption_8slot_1|x_cvd_8slot_1|x_sar_diff_240min_1|x_price_channel_breakout_8slot_1|x_hurst_240min_1|x_vol_change_rate_240min_1|x_ma_midday_ret_1|x_ma_bar_ret|x_price_jump_8slot,x_vwap_8slot|x_ma_ret_4h|x_price_delta_trend_8slot|x_distribute_8slot_1|x_trend_8slot_1|x_absorption_8slot_1|x_cvd_8slot_1|x_sar_diff_240min_1|x_price_channel_breakout_8slot_1|x_hurst_240min_1|x_vol_change_rate_240min_1|x_ma_midday_ret_1|x_ma_bar_ret|x_price_jump_8slot
51,2.1177096247402822,2.138310974389835,0.08240539859821268,13,x_price_delta_trend_8slot|x_price_ma250_dev_240min|x_distribute_8slot|x_ofi_8slot|x_cvd_8slot_1|x_hurst_240min_1|x_price_delta_volume_8slot|x_vol_change_rate_240min|x_ma_midday_ret_1|x_spread_2h|x_price_reversal_8slot_1,x_vwap_8slot|x_ma_ret_4h|x_price_delta_trend_8slot|x_price_ma250_dev_240min|x_distribute_8slot|x_ofi_8slot|x_cvd_8slot_1|x_hurst_240min_1|x_price_delta_volume_8slot|x_vol_change_rate_240min|x_ma_midday_ret_1|x_spread_2h|x_price_reversal_8slot_1
33,2.1089855341970787,2.1310161286174147,0.08812237768134491,14,x_price_delta_trend_8slot|x_price_ma250_dev_240min|x_distribute_8slot_1|x_trend_8slot_1|x_absorption_8slot_1|x_cvd_8slot_1|x_sar_diff_240min_1|x_price_channel_breakout_8slot_1|x_hurst_240min_1|x_vol_change_rate_240min_1|x_ma_midday_ret_1|x_ma_bar_ret,x_vwap_8slot|x_ma_ret_4h|x_price_delta_trend_8slot|x_price_ma250_dev_240min|x_distribute_8slot_1|x_trend_8slot_1|x_absorption_8slot_1|x_cvd_8slot_1|x_sar_diff_240min_1|x_price_channel_breakout_8slot_1|x_hurst_240min_1|x_vol_change_rate_240min_1|x_ma_midday_ret_1|x_ma_bar_ret
48,2.098430349737644,2.114722877200834,0.0651701098527607,14,x_price_delta_trend_8slot|x_distribute_8slot_1|x_trend_8slot_1|x_absorption_8slot_1|x_cvd_8slot_1|x_hurst_240min|x_volume_profile_240min_1|x_vol_change_rate_240min|x_ma_midday_ret_1|x_ma_bar_ret|x_price_jump_8slot|x_session_sin_1,x_vwap_8slot|x_ma_ret_4h|x_price_delta_trend_8slot|x_distribute_8slot_1|x_trend_8slot_1|x_absorption_8slot_1|x_cvd_8slot_1|x_hurst_240min|x_volume_profile_240min_1|x_vol_change_rate_240min|x_ma_midday_ret_1|x_ma_bar_ret|x_price_jump_8slot|x_session_sin_1
34,2.0265762472020175,2.0471352027721785,0.08223582228064433,12,x_price_delta_trend_8slot|x_price_ma250_dev_240min|x_distribute_8slot|x_absorption_8slot_1|x_cvd_8slot_1|x_hurst_240min_1|x_volume_profile_240min_1|x_vol_change_rate_240min_1|x_ma_midday_ret_1|x_ma_bar_ret,x_vwap_8slot|x_ma_ret_4h|x_price_delta_trend_8slot|x_price_ma250_dev_240min|x_distribute_8slot|x_absorption_8slot_1|x_cvd_8slot_1|x_hurst_240min_1|x_volume_profile_240min_1|x_vol_change_rate_240min_1|x_ma_midday_ret_1|x_ma_bar_ret
45,1.9418023929719,1.9635489537791628,0.08698624322905148,13,x_price_delta_trend_8slot_1|x_price_ma250_dev_240min|x_distribute_8slot|x_ofi_8slot|x_cvd_8slot_1|x_price_channel_breakout_8slot|x_hurst_240min_1|x_linearreg_ma_240min|x_vol_change_rate_240min|x_ma_midday_ret_1|x_spread_2h,x_vwap_8slot|x_ma_ret_4h|x_price_delta_trend_8slot_1|x_price_ma250_dev_240min|x_distribute_8slot|x_ofi_8slot|x_cvd_8slot_1|x_price_channel_breakout_8slot|x_hurst_240min_1|x_linearreg_ma_240min|x_vol_change_rate_240min|x_ma_midday_ret_1|x_spread_2h
55,1.9112309595019512,1.92959659343835,0.07346253574559573,14,x_price_delta_trend_8slot|x_price_ma250_dev_240min|x_distribute_8slot|x_trend_8slot_1|x_absorption_8slot|x_cvd_8slot_1|x_price_channel_breakout_8slot|x_hurst_240min|x_price_delta_volume_8slot_1|x_vol_change_rate_240min_1|x_ma_midday_ret_1|x_ma_bar_ret,x_vwap_8slot|x_ma_ret_4h|x_price_delta_trend_8slot|x_price_ma250_dev_240min|x_distribute_8slot|x_trend_8slot_1|x_absorption_8slot|x_cvd_8slot_1|x_price_channel_breakout_8slot|x_hurst_240min|x_price_delta_volume_8slot_1|x_vol_change_rate_240min_1|x_ma_midday_ret_1|x_ma_bar_ret
