trial,score,icir_cv,fold_std,mean_abs_corr,n_factors,optional,all_factors
20,2.330020106627865,2.7166055450799966,1.354076551944509,0.14634175380852554,9,x_ma_ret_20h|x_ma_ret_8h|x_amihud_volatility|x_fractal_dimension|x_price_volume_trend_1|x_price_delta_1|x_volume_ma_ratio_1,x_vwap|x_ma_ret_4h|x_ma_ret_20h|x_ma_ret_8h|x_amihud_volatility|x_fractal_dimension|x_price_volume_trend_1|x_price_delta_1|x_volume_ma_ratio_1
29,2.3120419467972284,2.7482296536197754,1.3583016765574747,0.14475082729018932,10,x_ma_ret_20h|x_ma_ret_12h|x_amihud_volatility_1|x_fractal_dimension|x_high_low_ratio_1|x_price_volume_trend_1|x_session_sin_1|x_volume_ma_ratio,x_vwap|x_ma_ret_4h|x_ma_ret_20h|x_ma_ret_12h|x_amihud_volatility_1|x_fractal_dimension|x_high_low_ratio_1|x_price_volume_trend_1|x_session_sin_1|x_volume_ma_ratio
17,2.2871208290212017,2.716914682014833,1.3542053975936816,0.11917541197452543,10,x_ma_ret_20h|x_ma_ret_8h|x_amihud_volatility_1|x_price_impact|x_fractal_dimension|x_price_volume_trend_1|x_price_delta_1|x_is_night_1,x_vwap|x_ma_ret_4h|x_ma_ret_20h|x_ma_ret_8h|x_amihud_volatility_1|x_price_impact|x_fractal_dimension|x_price_volume_trend_1|x_price_delta_1|x_is_night_1
11,2.286235918441349,2.71606679235594,1.3566794310398493,0.11932349565836409,10,x_ma_ret_20h|x_ma_ret_12h|x_amihud_volatility_1|x_fractal_dimension_1|x_price_volume_trend_1|x_trend_strength_1|x_price_delta_1|x_session_sin_1,x_vwap|x_ma_ret_4h|x_ma_ret_20h|x_ma_ret_12h|x_amihud_volatility_1|x_fractal_dimension_1|x_price_volume_trend_1|x_trend_strength_1|x_price_delta_1|x_session_sin_1
14,2.2860833876577313,2.7163095833806183,1.3553872255148496,0.12090478289154895,10,x_ma_ret_20h|x_ma_ret_12h|x_fractal_dimension|x_price_volume_trend_1|x_trend_strength_1|x_price_delta_1|x_is_night_1|x_spread_12h,x_vwap|x_ma_ret_4h|x_ma_ret_20h|x_ma_ret_12h|x_fractal_dimension|x_price_volume_trend_1|x_trend_strength_1|x_price_delta_1|x_is_night_1|x_spread_12h
25,2.279986166045734,2.7165354584619257,1.3574050542397857,0.146197169664766,10,x_ma_ret_20h|x_ma_ret_8h|x_amihud_volatility_1|x_fractal_dimension|x_price_volume_trend_1|x_volume_profile_indicator|x_price_delta_1|x_spread_8h,x_vwap|x_ma_ret_4h|x_ma_ret_20h|x_ma_ret_8h|x_amihud_volatility_1|x_fractal_dimension|x_price_volume_trend_1|x_volume_profile_indicator|x_price_delta_1|x_spread_8h
24,2.2767588137640673,2.7165354584619257,1.3574050542397857,0.1591065787914341,10,x_ma_ret_6h|x_ma_ret_12h|x_amihud_volatility_1|x_fractal_dimension|x_high_low_ratio_1|x_price_volume_trend_1|x_price_delta_1|x_is_night_1,x_vwap|x_ma_ret_4h|x_ma_ret_6h|x_ma_ret_12h|x_amihud_volatility_1|x_fractal_dimension|x_high_low_ratio_1|x_price_volume_trend_1|x_price_delta_1|x_is_night_1
27,2.2419854666775465,2.7162124627576025,1.355904333976377,0.0969079843202227,11,x_ma_ret_20h|x_ma_ret_8h|x_amihud_volatility|x_price_impact|x_high_low_ratio|x_price_volume_trend_1|x_trend_strength_1|x_price_delta_1|x_volume_ma_ratio_1,x_vwap|x_ma_ret_4h|x_ma_ret_20h|x_ma_ret_8h|x_amihud_volatility|x_price_impact|x_high_low_ratio|x_price_volume_trend_1|x_trend_strength_1|x_price_delta_1|x_volume_ma_ratio_1
16,2.2321572717689357,2.7162893378357698,1.3575402136922339,0.1365282642673346,11,x_ma_ret_20h|x_ma_ret_12h|x_amihud_volatility_1|x_fractal_dimension_1|x_high_low_ratio|x_price_volume_trend_1|x_volume_profile_indicator|x_price_delta_1|x_is_night_1,x_vwap|x_ma_ret_4h|x_ma_ret_20h|x_ma_ret_12h|x_amihud_volatility_1|x_fractal_dimension_1|x_high_low_ratio|x_price_volume_trend_1|x_volume_profile_indicator|x_price_delta_1|x_is_night_1
22,2.1737857923291415,2.5159831656054727,1.4716807602830395,0.1687894931053239,8,x_ma_ret_20h|x_ma_ret_8h|x_fractal_dimension|x_price_volume_trend|x_price_delta_1|x_volume_ma_ratio_1,x_vwap|x_ma_ret_4h|x_ma_ret_20h|x_ma_ret_8h|x_fractal_dimension|x_price_volume_trend|x_price_delta_1|x_volume_ma_ratio_1
1,1.7214775017810857,2.14534655536857,1.062448670598723,0.09547621434993882,10,x_ma_ret_20h|x_ma_ret_12h|x_amihud_volatility_1|x_fractal_dimension_1|x_trend_strength_1|x_price_delta_1|x_session_sin_1|x_volume_ma_ratio,x_vwap|x_ma_ret_4h|x_ma_ret_20h|x_ma_ret_12h|x_amihud_volatility_1|x_fractal_dimension_1|x_trend_strength_1|x_price_delta_1|x_session_sin_1|x_volume_ma_ratio
12,1.666494559392811,2.1409384647848175,1.0797344125944295,0.0977756215680252,11,x_ma_ret_20h|x_ma_ret_12h|x_amihud_volatility_1|x_fractal_dimension_1|x_volume_profile_indicator|x_price_delta_1|x_session_sin_1|x_volume_ma_ratio|x_spread_12h,x_vwap|x_ma_ret_4h|x_ma_ret_20h|x_ma_ret_12h|x_amihud_volatility_1|x_fractal_dimension_1|x_volume_profile_indicator|x_price_delta_1|x_session_sin_1|x_volume_ma_ratio|x_spread_12h
39,-0.11372935066218288,0.18627158122578524,0.28609549708991816,0.10094866227274782,6,x_open_interest|x_amihud_volatility|x_price_volume_trend_1|x_session_sin_1,x_vwap|x_ma_ret_4h|x_open_interest|x_amihud_volatility|x_price_volume_trend_1|x_session_sin_1
15,-0.24930895312286291,0.1337844890722349,0.3310578319724591,0.1594358083598837,7,x_ma_ret_12h|x_amihud_volatility_1|x_fractal_dimension|x_price_volume_trend_1|x_price_delta_volume_1,x_vwap|x_ma_ret_4h|x_ma_ret_12h|x_amihud_volatility_1|x_fractal_dimension|x_price_volume_trend_1|x_price_delta_volume_1
9,-0.2560231889381257,0.12179391276272605,0.34525838167057904,0.12412542657008466,7,x_ma_ret_20h|x_open_interest_1|x_fractal_dimension_1|x_price_delta_volume_1|x_spread_8h,x_vwap|x_ma_ret_4h|x_ma_ret_20h|x_open_interest_1|x_fractal_dimension_1|x_price_delta_volume_1|x_spread_8h
23,-0.2769694233539699,0.18939374399320963,0.285119696930699,0.16855118999051286,9,x_ma_ret_20h|x_open_interest|x_ma_ret_8h|x_amihud_volatility|x_fractal_dimension_1|x_price_volume_trend_1|x_price_delta_1,x_vwap|x_ma_ret_4h|x_ma_ret_20h|x_open_interest|x_ma_ret_8h|x_amihud_volatility|x_fractal_dimension_1|x_price_volume_trend_1|x_price_delta_1
2,-0.32395740389626293,0.13705801605357076,0.34294669958769575,0.08451940261377051,9,x_open_interest|x_ma_ret_12h|x_amihud_volatility|x_price_volume_trend|x_volume_profile_indicator|x_price_delta_volume_1|x_is_night_1,x_vwap|x_ma_ret_4h|x_open_interest|x_ma_ret_12h|x_amihud_volatility|x_price_volume_trend|x_volume_profile_indicator|x_price_delta_volume_1|x_is_night_1
8,-0.36649719926578883,0.18627158122578524,0.28609549708991816,0.11202005668717167,11,x_ma_ret_20h|x_open_interest|x_ma_ret_12h|x_amihud_volatility|x_price_impact|x_high_low_ratio|x_price_volume_trend_1|x_session_sin_1|x_spread_12h,x_vwap|x_ma_ret_4h|x_ma_ret_20h|x_open_interest|x_ma_ret_12h|x_amihud_volatility|x_price_impact|x_high_low_ratio|x_price_volume_trend_1|x_session_sin_1|x_spread_12h
18,-0.38903520988225904,0.1337844890722349,0.3310578319724591,0.11834083539746827,10,x_ma_ret_20h|x_ma_ret_8h|x_amihud_volatility_1|x_price_impact|x_fractal_dimension|x_price_volume_trend_1|x_price_delta_volume_1|x_is_night_1,x_vwap|x_ma_ret_4h|x_ma_ret_20h|x_ma_ret_8h|x_amihud_volatility_1|x_price_impact|x_fractal_dimension|x_price_volume_trend_1|x_price_delta_volume_1|x_is_night_1
6,-0.38911270074925064,0.1337844890722349,0.3310578319724591,0.1186507988654344,10,x_ma_ret_6h|x_ma_ret_12h|x_price_impact|x_price_volume_trend_1|x_volume_profile_indicator|x_price_delta_volume_1|x_volume_ma_ratio_1|x_spread_8h,x_vwap|x_ma_ret_4h|x_ma_ret_6h|x_ma_ret_12h|x_price_impact|x_price_volume_trend_1|x_volume_profile_indicator|x_price_delta_volume_1|x_volume_ma_ratio_1|x_spread_8h
5,-0.40928922914012805,0.19052995924900396,0.3176340923256483,0.10093950303326554,12,x_ma_ret_6h|x_open_interest|x_ma_ret_12h|x_amihud_volatility|x_price_impact|x_high_low_ratio|x_price_volume_trend|x_volume_profile_indicator|x_session_sin_1|x_volume_ma_ratio,x_vwap|x_ma_ret_4h|x_ma_ret_6h|x_open_interest|x_ma_ret_12h|x_amihud_volatility|x_price_impact|x_high_low_ratio|x_price_volume_trend|x_volume_profile_indicator|x_session_sin_1|x_volume_ma_ratio
21,-0.42203385944910465,0.17608619351760585,0.3223873192074106,0.1531978030773897,11,x_ma_ret_20h|x_open_interest_1|x_ma_ret_12h|x_amihud_volatility|x_fractal_dimension|x_high_low_ratio|x_price_volume_trend_1|x_price_delta_1|x_is_night_1,x_vwap|x_ma_ret_4h|x_ma_ret_20h|x_open_interest_1|x_ma_ret_12h|x_amihud_volatility|x_fractal_dimension|x_high_low_ratio|x_price_volume_trend_1|x_price_delta_1|x_is_night_1
7,-0.42736495412023723,0.05891770074779701,0.3006673929947081,0.07483402848715519,11,x_open_interest_1|x_ma_ret_12h|x_amihud_volatility|x_price_impact|x_high_low_ratio_1|x_volume_profile_indicator|x_price_delta_1|x_volume_ma_ratio_1|x_spread_8h,x_vwap|x_ma_ret_4h|x_open_interest_1|x_ma_ret_12h|x_amihud_volatility|x_price_impact|x_high_low_ratio_1|x_volume_profile_indicator|x_price_delta_1|x_volume_ma_ratio_1|x_spread_8h
3,-0.4326735729209943,0.05891770074779701,0.3006673929947081,0.09595267364668433,11,x_open_interest_1|x_amihud_volatility|x_fractal_dimension_1|x_high_low_ratio|x_trend_strength_1|x_price_delta_1|x_is_night_1|x_volume_ma_ratio|x_spread_8h,x_vwap|x_ma_ret_4h|x_open_interest_1|x_amihud_volatility|x_fractal_dimension_1|x_high_low_ratio|x_trend_strength_1|x_price_delta_1|x_is_night_1|x_volume_ma_ratio|x_spread_8h
4,-0.43881302183751103,0.06113729732214351,0.29732690255172256,0.13026637682271516,11,x_ma_ret_20h|x_open_interest_1|x_ma_ret_12h|x_amihud_volatility_1|x_price_impact|x_fractal_dimension|x_high_low_ratio_1|x_trend_strength_1|x_spread_8h,x_vwap|x_ma_ret_4h|x_ma_ret_20h|x_open_interest_1|x_ma_ret_12h|x_amihud_volatility_1|x_price_impact|x_fractal_dimension|x_high_low_ratio_1|x_trend_strength_1|x_spread_8h
10,-0.5151391830876942,0.18272260284208836,0.3393559191464259,0.12143624283983148,13,x_ma_ret_20h|x_open_interest_1|x_ma_ret_12h|x_price_impact|x_fractal_dimension_1|x_high_low_ratio_1|x_price_volume_trend|x_volume_profile_indicator|x_is_night_1|x_volume_ma_ratio|x_spread_8h,x_vwap|x_ma_ret_4h|x_ma_ret_20h|x_open_interest_1|x_ma_ret_12h|x_price_impact|x_fractal_dimension_1|x_high_low_ratio_1|x_price_volume_trend|x_volume_profile_indicator|x_is_night_1|x_volume_ma_ratio|x_spread_8h
