trial,score,oos_sharpe,mean_abs_corr,n_factors,optional,all_factors
126,2.6411475556696904,2.66245540849767,0.08523141131191758,17,x_is_night|x_hurst_exponent|x_volume_profile_indicator|x_price_reversal_1d|x_boll_lower|x_spread_20h|x_open_interest|x_stoch_k|x_price_impact|x_amihud_volatility|x_ma_ret_12h|x_return_5d|x_kurtosis|x_high_low_ratio|x_liquidity_indicator,x_vwap|x_ma_ret_4h|x_is_night|x_hurst_exponent|x_volume_profile_indicator|x_price_reversal_1d|x_boll_lower|x_spread_20h|x_open_interest|x_stoch_k|x_price_impact|x_amihud_volatility|x_ma_ret_12h|x_return_5d|x_kurtosis|x_high_low_ratio|x_liquidity_indicator
129,2.6411475556696904,2.66245540849767,0.08523141131191758,17,x_is_night|x_hurst_exponent|x_volume_profile_fast|x_price_reversal_1d|x_boll_lower|x_spread_20h|x_open_interest|x_stoch_k|x_price_impact|x_amihud_volatility|x_ma_ret_12h|x_return_5d|x_kurtosis|x_high_low_ratio|x_liquidity_indicator,x_vwap|x_ma_ret_4h|x_is_night|x_hurst_exponent|x_volume_profile_fast|x_price_reversal_1d|x_boll_lower|x_spread_20h|x_open_interest|x_stoch_k|x_price_impact|x_amihud_volatility|x_ma_ret_12h|x_return_5d|x_kurtosis|x_high_low_ratio|x_liquidity_indicator
128,2.6411475556696904,2.66245540849767,0.08523141131191758,17,x_is_night|x_hurst_exponent|x_volume_profile_fast|x_price_reversal_1d|x_boll_lower|x_spread_20h|x_open_interest|x_stoch_k|x_price_impact|x_amihud_volatility|x_ma_ret_12h|x_return_5d|x_kurtosis|x_high_low_ratio|x_liquidity_indicator,x_vwap|x_ma_ret_4h|x_is_night|x_hurst_exponent|x_volume_profile_fast|x_price_reversal_1d|x_boll_lower|x_spread_20h|x_open_interest|x_stoch_k|x_price_impact|x_amihud_volatility|x_ma_ret_12h|x_return_5d|x_kurtosis|x_high_low_ratio|x_liquidity_indicator
139,2.508164569618326,2.527491252121515,0.07730673001275662,17,x_is_night|x_kyle_lambda_lag|x_hurst_exponent|x_volume_profile_fast|x_boll_lower|x_spread_20h|x_open_interest|x_stoch_k|x_price_impact|x_amihud_volatility|x_ma_ret_20h|x_return_5d|x_kurtosis|x_high_low_ratio|x_liquidity_indicator,x_vwap|x_ma_ret_4h|x_is_night|x_kyle_lambda_lag|x_hurst_exponent|x_volume_profile_fast|x_boll_lower|x_spread_20h|x_open_interest|x_stoch_k|x_price_impact|x_amihud_volatility|x_ma_ret_20h|x_return_5d|x_kurtosis|x_high_low_ratio|x_liquidity_indicator
102,2.473548473236951,2.49635398675831,0.09122205408543754,14,x_is_night|x_hurst_exponent|x_volume_profile_indicator|x_price_reversal_1d|x_boll_lower|x_spread_8h|x_open_interest|x_rsi_14d|x_amihud_volatility|x_ma_ret_20h|x_skewness|x_liquidity_indicator,x_vwap|x_ma_ret_4h|x_is_night|x_hurst_exponent|x_volume_profile_indicator|x_price_reversal_1d|x_boll_lower|x_spread_8h|x_open_interest|x_rsi_14d|x_amihud_volatility|x_ma_ret_20h|x_skewness|x_liquidity_indicator
123,2.439282667169333,2.4647644199312033,0.10192701104748052,14,x_is_night|x_hurst_exponent|x_volume_profile_indicator|x_price_reversal_1d|x_price_volume_trend|x_spread_8h|x_open_interest|x_rsi_14d|x_amihud_volatility|x_ma_ret_20h|x_p_ret_20h|x_liquidity_indicator,x_vwap|x_ma_ret_4h|x_is_night|x_hurst_exponent|x_volume_profile_indicator|x_price_reversal_1d|x_price_volume_trend|x_spread_8h|x_open_interest|x_rsi_14d|x_amihud_volatility|x_ma_ret_20h|x_p_ret_20h|x_liquidity_indicator
131,2.4128889902683652,2.4324427998228524,0.07821523821794789,16,x_is_night|x_hurst_exponent|x_volume_profile_fast|x_price_reversal_1d|x_boll_lower|x_spread_20h|x_open_interest|x_price_impact|x_amihud_volatility|x_ma_ret_8h|x_return_5d|x_kurtosis|x_high_low_ratio|x_liquidity_indicator,x_vwap|x_ma_ret_4h|x_is_night|x_hurst_exponent|x_volume_profile_fast|x_price_reversal_1d|x_boll_lower|x_spread_20h|x_open_interest|x_price_impact|x_amihud_volatility|x_ma_ret_8h|x_return_5d|x_kurtosis|x_high_low_ratio|x_liquidity_indicator
144,2.3976500391811113,2.4208726805827956,0.09289056560673681,15,x_is_night|x_hurst_exponent|x_volume_profile_indicator|x_aroon_up|x_boll_lower|x_spread_8h|x_open_interest|x_rsi_14d|x_amihud_volatility|x_ma_ret_20h|x_skewness|x_high_low_ratio|x_liquidity_indicator,x_vwap|x_ma_ret_4h|x_is_night|x_hurst_exponent|x_volume_profile_indicator|x_aroon_up|x_boll_lower|x_spread_8h|x_open_interest|x_rsi_14d|x_amihud_volatility|x_ma_ret_20h|x_skewness|x_high_low_ratio|x_liquidity_indicator
136,2.387858326106111,2.4087832187010694,0.08369957037983354,16,x_is_night|x_hurst_exponent|x_volume_profile_fast|x_price_reversal_1d|x_spread_20h|x_open_interest|x_stoch_k|x_price_impact|x_amihud_volatility|x_ma_ret_20h|x_return_5d|x_kurtosis|x_high_low_ratio|x_liquidity_indicator,x_vwap|x_ma_ret_4h|x_is_night|x_hurst_exponent|x_volume_profile_fast|x_price_reversal_1d|x_spread_20h|x_open_interest|x_stoch_k|x_price_impact|x_amihud_volatility|x_ma_ret_20h|x_return_5d|x_kurtosis|x_high_low_ratio|x_liquidity_indicator
142,2.3858201186665275,2.4072890120715575,0.08587557362012044,17,x_is_night|x_hurst_exponent|x_volume_profile_indicator|x_price_reversal_1d|x_boll_lower|x_spread_20h|x_open_interest|x_stoch_k|x_price_impact|x_amihud_volatility|x_ma_ret_20h|x_return_5d|x_kurtosis|x_high_low_ratio|x_liquidity_indicator,x_vwap|x_ma_ret_4h|x_is_night|x_hurst_exponent|x_volume_profile_indicator|x_price_reversal_1d|x_boll_lower|x_spread_20h|x_open_interest|x_stoch_k|x_price_impact|x_amihud_volatility|x_ma_ret_20h|x_return_5d|x_kurtosis|x_high_low_ratio|x_liquidity_indicator
130,2.3858201186665275,2.4072890120715575,0.08587557362012044,17,x_is_night|x_hurst_exponent|x_volume_profile_fast|x_price_reversal_1d|x_boll_lower|x_spread_20h|x_open_interest|x_stoch_k|x_price_impact|x_amihud_volatility|x_ma_ret_20h|x_return_5d|x_kurtosis|x_high_low_ratio|x_liquidity_indicator,x_vwap|x_ma_ret_4h|x_is_night|x_hurst_exponent|x_volume_profile_fast|x_price_reversal_1d|x_boll_lower|x_spread_20h|x_open_interest|x_stoch_k|x_price_impact|x_amihud_volatility|x_ma_ret_20h|x_return_5d|x_kurtosis|x_high_low_ratio|x_liquidity_indicator
66,2.3837595162165206,2.4021732992098546,0.07365513197333604,14,x_session_sin|x_hurst_exponent|x_volume_profile_fast|x_boll_upper|x_spread_20h|x_open_interest|x_stoch_d|x_amihud_volatility|x_ma_bar_ret|x_skewness|x_high_low_ratio|x_liquidity_indicator,x_vwap|x_ma_ret_4h|x_session_sin|x_hurst_exponent|x_volume_profile_fast|x_boll_upper|x_spread_20h|x_open_interest|x_stoch_d|x_amihud_volatility|x_ma_bar_ret|x_skewness|x_high_low_ratio|x_liquidity_indicator
79,2.3665994377252253,2.3864363336899603,0.07934758385893996,14,x_is_night|x_hurst_exponent|x_volume_profile_fast|x_aroon_up|x_boll_upper|x_spread_20h|x_open_interest|x_stoch_d|x_amihud_volatility|x_ma_bar_ret|x_high_low_ratio|x_liquidity_indicator,x_vwap|x_ma_ret_4h|x_is_night|x_hurst_exponent|x_volume_profile_fast|x_aroon_up|x_boll_upper|x_spread_20h|x_open_interest|x_stoch_d|x_amihud_volatility|x_ma_bar_ret|x_high_low_ratio|x_liquidity_indicator
110,2.355543105226463,2.373954703416573,0.0736463927604394,15,x_is_night|x_hurst_exponent|x_volume_profile_indicator|x_price_reversal_1d|x_spread_20h|x_open_interest|x_stoch_d|x_price_impact|x_amihud_volatility|x_ma_ret_1h|x_return_5d|x_kurtosis|x_liquidity_indicator,x_vwap|x_ma_ret_4h|x_is_night|x_hurst_exponent|x_volume_profile_indicator|x_price_reversal_1d|x_spread_20h|x_open_interest|x_stoch_d|x_price_impact|x_amihud_volatility|x_ma_ret_1h|x_return_5d|x_kurtosis|x_liquidity_indicator
149,2.343066710022849,2.361730328306445,0.07465447313438371,16,x_is_night|x_hurst_exponent|x_volume_profile_indicator|x_price_reversal_1d|x_boll_lower|x_spread_20h|x_open_interest|x_stoch_k|x_price_impact|x_amihud_volatility|x_ma_ret_12h|x_skewness|x_kurtosis|x_liquidity_indicator,x_vwap|x_ma_ret_4h|x_is_night|x_hurst_exponent|x_volume_profile_indicator|x_price_reversal_1d|x_boll_lower|x_spread_20h|x_open_interest|x_stoch_k|x_price_impact|x_amihud_volatility|x_ma_ret_12h|x_skewness|x_kurtosis|x_liquidity_indicator
61,2.306094246291823,2.3221746423787337,0.06432158434764289,13,x_is_night|x_hurst_exponent|x_volume_profile_fast|x_aroon_up|x_boll_upper|x_spread_20h|x_open_interest|x_price_impact|x_amihud_volatility|x_high_low_ratio|x_liquidity_indicator,x_vwap|x_ma_ret_4h|x_is_night|x_hurst_exponent|x_volume_profile_fast|x_aroon_up|x_boll_upper|x_spread_20h|x_open_interest|x_price_impact|x_amihud_volatility|x_high_low_ratio|x_liquidity_indicator
140,2.3030176915170233,2.321141569775816,0.07249551303517224,16,x_is_night|x_kyle_lambda_lag|x_hurst_exponent|x_volume_profile_fast|x_spread_8h|x_open_interest|x_stoch_k|x_price_impact|x_amihud_volatility|x_ma_ret_20h|x_return_5d|x_kurtosis|x_high_low_ratio|x_liquidity_indicator,x_vwap|x_ma_ret_4h|x_is_night|x_kyle_lambda_lag|x_hurst_exponent|x_volume_profile_fast|x_spread_8h|x_open_interest|x_stoch_k|x_price_impact|x_amihud_volatility|x_ma_ret_20h|x_return_5d|x_kurtosis|x_high_low_ratio|x_liquidity_indicator
147,2.296163548601596,2.3196153532563883,0.09380721861916891,17,x_is_night|x_hurst_exponent|x_volume_profile_fast|x_price_reversal_1d|x_boll_lower|x_spread_20h|x_open_interest|x_stoch_k|x_price_impact|x_amihud_volatility|x_ma_ret_20h|x_return_5d|x_skewness|x_kurtosis|x_high_low_ratio,x_vwap|x_ma_ret_4h|x_is_night|x_hurst_exponent|x_volume_profile_fast|x_price_reversal_1d|x_boll_lower|x_spread_20h|x_open_interest|x_stoch_k|x_price_impact|x_amihud_volatility|x_ma_ret_20h|x_return_5d|x_skewness|x_kurtosis|x_high_low_ratio
124,2.291728503005754,2.3107974274880028,0.07627569792899583,16,x_is_night|x_hurst_exponent|x_volume_profile_indicator|x_price_reversal_1d|x_spread_20h|x_open_interest|x_stoch_k|x_price_impact|x_amihud_volatility|x_ma_ret_1h|x_return_5d|x_kurtosis|x_high_low_ratio|x_liquidity_indicator,x_vwap|x_ma_ret_4h|x_is_night|x_hurst_exponent|x_volume_profile_indicator|x_price_reversal_1d|x_spread_20h|x_open_interest|x_stoch_k|x_price_impact|x_amihud_volatility|x_ma_ret_1h|x_return_5d|x_kurtosis|x_high_low_ratio|x_liquidity_indicator
117,2.2847089947524752,2.3010377191464433,0.06531489757587276,14,x_is_night|x_volume_ma_ratio|x_volume_profile_indicator|x_spread_20h|x_open_interest|x_stoch_d|x_price_impact|x_amihud_volatility|x_ma_bar_ret|x_return_5d|x_high_low_ratio|x_liquidity_indicator,x_vwap|x_ma_ret_4h|x_is_night|x_volume_ma_ratio|x_volume_profile_indicator|x_spread_20h|x_open_interest|x_stoch_d|x_price_impact|x_amihud_volatility|x_ma_bar_ret|x_return_5d|x_high_low_ratio|x_liquidity_indicator
146,2.276036781340446,2.2986763291067245,0.09055819106511348,15,x_is_night|x_hurst_exponent|x_volume_profile_indicator|x_aroon_up|x_boll_lower|x_spread_8h|x_open_interest|x_stoch_k|x_amihud_volatility|x_ma_ret_20h|x_skewness|x_high_low_ratio|x_liquidity_indicator,x_vwap|x_ma_ret_4h|x_is_night|x_hurst_exponent|x_volume_profile_indicator|x_aroon_up|x_boll_lower|x_spread_8h|x_open_interest|x_stoch_k|x_amihud_volatility|x_ma_ret_20h|x_skewness|x_high_low_ratio|x_liquidity_indicator
88,2.2468836323464014,2.2634556843978024,0.06628820820560392,14,x_is_night|x_hurst_exponent|x_volume_profile_indicator|x_spread_20h|x_open_interest|x_stoch_d|x_price_impact|x_amihud_volatility|x_ma_bar_ret|x_return_5d|x_high_low_ratio|x_liquidity_indicator,x_vwap|x_ma_ret_4h|x_is_night|x_hurst_exponent|x_volume_profile_indicator|x_spread_20h|x_open_interest|x_stoch_d|x_price_impact|x_amihud_volatility|x_ma_bar_ret|x_return_5d|x_high_low_ratio|x_liquidity_indicator
105,2.2426657198834454,2.2599646457334837,0.06919570340015217,14,x_is_night|x_hurst_exponent|x_volume_profile_indicator|x_spread_20h|x_open_interest|x_stoch_d|x_price_impact|x_amihud_volatility|x_ma_ret_1h|x_return_5d|x_high_low_ratio|x_liquidity_indicator,x_vwap|x_ma_ret_4h|x_is_night|x_hurst_exponent|x_volume_profile_indicator|x_spread_20h|x_open_interest|x_stoch_d|x_price_impact|x_amihud_volatility|x_ma_ret_1h|x_return_5d|x_high_low_ratio|x_liquidity_indicator
