trial,cv_score,mac,n_factors,optional,all_factors
78,3.5804873938119974,0.08569569316638466,12,x_adx|x_hurst_exponent|x_kyle_lambda_lag|x_skewness|x_stoch_k|x_price_ma250_dev|x_amihud_volatility|x_volatility_ratio|x_kurtosis|x_parkinson_volatility|x_open_interest,x_ma_ret_4h|x_adx|x_hurst_exponent|x_kyle_lambda_lag|x_skewness|x_stoch_k|x_price_ma250_dev|x_amihud_volatility|x_volatility_ratio|x_kurtosis|x_parkinson_volatility|x_open_interest
92,3.5804873938119974,0.08569569316638466,12,x_adx|x_hurst_exponent|x_kyle_lambda_lag|x_skewness|x_stoch_k|x_price_ma250_dev|x_amihud_volatility|x_volatility_ratio|x_kurtosis|x_parkinson_volatility|x_open_interest,x_ma_ret_4h|x_adx|x_hurst_exponent|x_kyle_lambda_lag|x_skewness|x_stoch_k|x_price_ma250_dev|x_amihud_volatility|x_volatility_ratio|x_kurtosis|x_parkinson_volatility|x_open_interest
81,3.5804873938119974,0.08569569316638466,12,x_adx|x_hurst_exponent|x_kyle_lambda_lag|x_skewness|x_stoch_k|x_price_ma250_dev|x_amihud_volatility|x_volatility_ratio|x_kurtosis|x_parkinson_volatility|x_open_interest,x_ma_ret_4h|x_adx|x_hurst_exponent|x_kyle_lambda_lag|x_skewness|x_stoch_k|x_price_ma250_dev|x_amihud_volatility|x_volatility_ratio|x_kurtosis|x_parkinson_volatility|x_open_interest
52,3.347300584691131,0.08600971971915455,10,x_adx|x_kyle_lambda_lag|x_skewness|x_stoch_k|x_amihud_volatility|x_volatility_ratio|x_kurtosis|x_parkinson_volatility|x_open_interest,x_ma_ret_4h|x_adx|x_kyle_lambda_lag|x_skewness|x_stoch_k|x_amihud_volatility|x_volatility_ratio|x_kurtosis|x_parkinson_volatility|x_open_interest
65,3.347300584691131,0.08600971971915455,10,x_adx|x_kyle_lambda_lag|x_skewness|x_stoch_k|x_amihud_volatility|x_volatility_ratio|x_kurtosis|x_parkinson_volatility|x_open_interest,x_ma_ret_4h|x_adx|x_kyle_lambda_lag|x_skewness|x_stoch_k|x_amihud_volatility|x_volatility_ratio|x_kurtosis|x_parkinson_volatility|x_open_interest
66,3.347300584691131,0.08600971971915455,10,x_adx|x_kyle_lambda_lag|x_skewness|x_stoch_k|x_amihud_volatility|x_volatility_ratio|x_kurtosis|x_parkinson_volatility|x_open_interest,x_ma_ret_4h|x_adx|x_kyle_lambda_lag|x_skewness|x_stoch_k|x_amihud_volatility|x_volatility_ratio|x_kurtosis|x_parkinson_volatility|x_open_interest
70,3.347300584691131,0.08600971971915455,10,x_adx|x_kyle_lambda_lag|x_skewness|x_stoch_k|x_amihud_volatility|x_volatility_ratio|x_kurtosis|x_parkinson_volatility|x_open_interest,x_ma_ret_4h|x_adx|x_kyle_lambda_lag|x_skewness|x_stoch_k|x_amihud_volatility|x_volatility_ratio|x_kurtosis|x_parkinson_volatility|x_open_interest
53,3.347300584691131,0.08600971971915455,10,x_adx|x_kyle_lambda_lag|x_skewness|x_stoch_k|x_amihud_volatility|x_volatility_ratio|x_kurtosis|x_parkinson_volatility|x_open_interest,x_ma_ret_4h|x_adx|x_kyle_lambda_lag|x_skewness|x_stoch_k|x_amihud_volatility|x_volatility_ratio|x_kurtosis|x_parkinson_volatility|x_open_interest
93,3.3323919826815396,0.08735844163994803,11,x_adx|x_hurst_exponent|x_kyle_lambda_lag|x_skewness|x_stoch_k|x_price_ma250_dev|x_amihud_volatility|x_volatility_ratio|x_kurtosis|x_open_interest,x_ma_ret_4h|x_adx|x_hurst_exponent|x_kyle_lambda_lag|x_skewness|x_stoch_k|x_price_ma250_dev|x_amihud_volatility|x_volatility_ratio|x_kurtosis|x_open_interest
69,3.2666384528591754,0.08381998685318537,10,x_adx|x_hurst_exponent|x_kyle_lambda_lag|x_skewness|x_stoch_k|x_amihud_volatility|x_volatility_ratio|x_kurtosis|x_open_interest,x_ma_ret_4h|x_adx|x_hurst_exponent|x_kyle_lambda_lag|x_skewness|x_stoch_k|x_amihud_volatility|x_volatility_ratio|x_kurtosis|x_open_interest
68,3.2618400245780244,0.08083514894536324,13,x_adx|x_hurst_exponent|x_kyle_lambda_lag|x_spread_8h|x_skewness|x_stoch_k|x_price_ma250_dev|x_amihud_volatility|x_volatility_ratio|x_kurtosis|x_parkinson_volatility|x_open_interest,x_ma_ret_4h|x_adx|x_hurst_exponent|x_kyle_lambda_lag|x_spread_8h|x_skewness|x_stoch_k|x_price_ma250_dev|x_amihud_volatility|x_volatility_ratio|x_kurtosis|x_parkinson_volatility|x_open_interest
47,3.241613819488689,0.08838550660179355,11,x_adx|x_kyle_lambda_lag|x_skewness|x_stoch_k|x_price_ma250_dev|x_amihud_volatility|x_volatility_ratio|x_kurtosis|x_parkinson_volatility|x_open_interest,x_ma_ret_4h|x_adx|x_kyle_lambda_lag|x_skewness|x_stoch_k|x_price_ma250_dev|x_amihud_volatility|x_volatility_ratio|x_kurtosis|x_parkinson_volatility|x_open_interest
49,3.241613819488689,0.08838550660179355,11,x_adx|x_kyle_lambda_lag|x_skewness|x_stoch_k|x_price_ma250_dev|x_amihud_volatility|x_volatility_ratio|x_kurtosis|x_parkinson_volatility|x_open_interest,x_ma_ret_4h|x_adx|x_kyle_lambda_lag|x_skewness|x_stoch_k|x_price_ma250_dev|x_amihud_volatility|x_volatility_ratio|x_kurtosis|x_parkinson_volatility|x_open_interest
90,3.2192358478636955,0.08372804364300204,11,x_adx|x_hurst_exponent|x_kyle_lambda_lag|x_skewness|x_stoch_k|x_price_ma250_dev|x_amihud_volatility|x_volatility_ratio|x_parkinson_volatility|x_open_interest,x_ma_ret_4h|x_adx|x_hurst_exponent|x_kyle_lambda_lag|x_skewness|x_stoch_k|x_price_ma250_dev|x_amihud_volatility|x_volatility_ratio|x_parkinson_volatility|x_open_interest
48,3.2043597955458987,0.09003398821830208,10,x_adx|x_kyle_lambda_lag|x_skewness|x_stoch_k|x_price_ma250_dev|x_amihud_volatility|x_volatility_ratio|x_kurtosis|x_open_interest,x_ma_ret_4h|x_adx|x_kyle_lambda_lag|x_skewness|x_stoch_k|x_price_ma250_dev|x_amihud_volatility|x_volatility_ratio|x_kurtosis|x_open_interest
61,3.2032903540431095,0.08158694283279722,11,x_adx|x_hurst_exponent|x_kyle_lambda_lag|x_stoch_k|x_price_ma250_dev|x_amihud_volatility|x_volatility_ratio|x_kurtosis|x_parkinson_volatility|x_open_interest,x_ma_ret_4h|x_adx|x_hurst_exponent|x_kyle_lambda_lag|x_stoch_k|x_price_ma250_dev|x_amihud_volatility|x_volatility_ratio|x_kurtosis|x_parkinson_volatility|x_open_interest
89,3.1868398323743232,0.08391995366563096,10,x_adx|x_hurst_exponent|x_kyle_lambda_lag|x_skewness|x_stoch_k|x_price_ma250_dev|x_amihud_volatility|x_volatility_ratio|x_open_interest,x_ma_ret_4h|x_adx|x_hurst_exponent|x_kyle_lambda_lag|x_skewness|x_stoch_k|x_price_ma250_dev|x_amihud_volatility|x_volatility_ratio|x_open_interest
27,3.1012325180882505,0.07124858096128618,10,x_adx|x_hurst_exponent|x_kyle_lambda_lag|x_spread_8h|x_stoch_k|x_price_ma250_dev|x_volatility_ratio|x_kurtosis|x_open_interest,x_ma_ret_4h|x_adx|x_hurst_exponent|x_kyle_lambda_lag|x_spread_8h|x_stoch_k|x_price_ma250_dev|x_volatility_ratio|x_kurtosis|x_open_interest
56,3.073726446919726,0.10001702057624962,9,x_adx|x_skewness|x_stoch_k|x_amihud_volatility|x_volatility_ratio|x_kurtosis|x_parkinson_volatility|x_open_interest,x_ma_ret_4h|x_adx|x_skewness|x_stoch_k|x_amihud_volatility|x_volatility_ratio|x_kurtosis|x_parkinson_volatility|x_open_interest
60,3.003244936318116,0.08059627996783825,11,x_adx|x_hurst_exponent|x_kyle_lambda_lag|x_skewness|x_stoch_k|x_price_ma250_dev|x_amihud_volatility|x_volatility_ratio|x_kurtosis|x_parkinson_volatility,x_ma_ret_4h|x_adx|x_hurst_exponent|x_kyle_lambda_lag|x_skewness|x_stoch_k|x_price_ma250_dev|x_amihud_volatility|x_volatility_ratio|x_kurtosis|x_parkinson_volatility
87,2.9973204122343446,0.09643138371552279,11,x_adx|x_hurst_exponent|x_skewness|x_stoch_k|x_price_ma250_dev|x_amihud_volatility|x_volatility_ratio|x_kurtosis|x_parkinson_volatility|x_open_interest,x_ma_ret_4h|x_adx|x_hurst_exponent|x_skewness|x_stoch_k|x_price_ma250_dev|x_amihud_volatility|x_volatility_ratio|x_kurtosis|x_parkinson_volatility|x_open_interest
73,2.951883294671343,0.06793729519952675,8,x_adx|x_kyle_lambda_lag|x_skewness|x_amihud_volatility|x_volatility_ratio|x_parkinson_volatility|x_open_interest,x_ma_ret_4h|x_adx|x_kyle_lambda_lag|x_skewness|x_amihud_volatility|x_volatility_ratio|x_parkinson_volatility|x_open_interest
85,2.9393478667781654,0.07699798536859566,11,x_adx|x_hurst_exponent|x_kyle_lambda_lag|x_skewness|x_price_ma250_dev|x_amihud_volatility|x_volatility_ratio|x_kurtosis|x_parkinson_volatility|x_open_interest,x_ma_ret_4h|x_adx|x_hurst_exponent|x_kyle_lambda_lag|x_skewness|x_price_ma250_dev|x_amihud_volatility|x_volatility_ratio|x_kurtosis|x_parkinson_volatility|x_open_interest
19,2.900012107336861,0.05946493437278927,8,x_adx|x_hurst_exponent|x_kyle_lambda_lag|x_spread_8h|x_price_ma250_dev|x_volatility_ratio|x_kurtosis,x_ma_ret_4h|x_adx|x_hurst_exponent|x_kyle_lambda_lag|x_spread_8h|x_price_ma250_dev|x_volatility_ratio|x_kurtosis
43,2.854359108143911,0.08289731671904028,11,x_adx|x_hurst_exponent|x_kyle_lambda_lag|x_skewness|x_stoch_k|x_price_ma250_dev|x_volatility_ratio|x_kurtosis|x_parkinson_volatility|x_open_interest,x_ma_ret_4h|x_adx|x_hurst_exponent|x_kyle_lambda_lag|x_skewness|x_stoch_k|x_price_ma250_dev|x_volatility_ratio|x_kurtosis|x_parkinson_volatility|x_open_interest
50,2.821109005008882,0.08836772014300394,11,x_hurst_exponent|x_kyle_lambda_lag|x_skewness|x_stoch_k|x_price_ma250_dev|x_amihud_volatility|x_volatility_ratio|x_kurtosis|x_parkinson_volatility|x_open_interest,x_ma_ret_4h|x_hurst_exponent|x_kyle_lambda_lag|x_skewness|x_stoch_k|x_price_ma250_dev|x_amihud_volatility|x_volatility_ratio|x_kurtosis|x_parkinson_volatility|x_open_interest
6,2.7930756789790405,0.06835001599623339,9,x_adx|x_hurst_exponent|x_kyle_lambda_lag|x_spread_8h|x_stoch_k|x_amihud_volatility|x_parkinson_volatility|x_open_interest,x_ma_ret_4h|x_adx|x_hurst_exponent|x_kyle_lambda_lag|x_spread_8h|x_stoch_k|x_amihud_volatility|x_parkinson_volatility|x_open_interest
64,2.7496757119073396,0.07934900997471357,12,x_adx|x_kyle_lambda_lag|x_skewness|x_stoch_k|x_price_ma250_dev|x_amihud_volatility|x_volatility_ratio|x_kurtosis|x_price_impact|x_parkinson_volatility|x_open_interest,x_ma_ret_4h|x_adx|x_kyle_lambda_lag|x_skewness|x_stoch_k|x_price_ma250_dev|x_amihud_volatility|x_volatility_ratio|x_kurtosis|x_price_impact|x_parkinson_volatility|x_open_interest
51,2.7434849677011655,0.09587148957533351,10,x_adx|x_hurst_exponent|x_skewness|x_stoch_k|x_price_ma250_dev|x_amihud_volatility|x_volatility_ratio|x_parkinson_volatility|x_open_interest,x_ma_ret_4h|x_adx|x_hurst_exponent|x_skewness|x_stoch_k|x_price_ma250_dev|x_amihud_volatility|x_volatility_ratio|x_parkinson_volatility|x_open_interest
11,2.7246856566408755,0.0638244496070318,8,x_adx|x_hurst_exponent|x_kyle_lambda_lag|x_price_ma250_dev|x_volatility_ratio|x_kurtosis|x_open_interest,x_ma_ret_4h|x_adx|x_hurst_exponent|x_kyle_lambda_lag|x_price_ma250_dev|x_volatility_ratio|x_kurtosis|x_open_interest
83,2.682409934876156,0.07821428397003695,10,x_adx|x_hurst_exponent|x_kyle_lambda_lag|x_skewness|x_stoch_k|x_amihud_volatility|x_volatility_ratio|x_parkinson_volatility|x_open_interest,x_ma_ret_4h|x_adx|x_hurst_exponent|x_kyle_lambda_lag|x_skewness|x_stoch_k|x_amihud_volatility|x_volatility_ratio|x_parkinson_volatility|x_open_interest
40,2.6809448637073583,0.07620074112146874,11,x_adx|x_hurst_exponent|x_kyle_lambda_lag|x_skewness|x_stoch_k|x_price_ma250_dev|x_volatility_ratio|x_kurtosis|x_price_impact|x_open_interest,x_ma_ret_4h|x_adx|x_hurst_exponent|x_kyle_lambda_lag|x_skewness|x_stoch_k|x_price_ma250_dev|x_volatility_ratio|x_kurtosis|x_price_impact|x_open_interest
84,2.658907691169119,0.0874465113496882,11,x_adx|x_hurst_exponent|x_kyle_lambda_lag|x_skewness|x_stoch_k|x_price_ma250_dev|x_amihud_volatility|x_kurtosis|x_parkinson_volatility|x_open_interest,x_ma_ret_4h|x_adx|x_hurst_exponent|x_kyle_lambda_lag|x_skewness|x_stoch_k|x_price_ma250_dev|x_amihud_volatility|x_kurtosis|x_parkinson_volatility|x_open_interest
23,2.6562416323862466,0.07561190647661542,7,x_adx|x_hurst_exponent|x_spread_8h|x_stoch_k|x_amihud_volatility|x_open_interest,x_ma_ret_4h|x_adx|x_hurst_exponent|x_spread_8h|x_stoch_k|x_amihud_volatility|x_open_interest
18,2.6488339854606244,0.05375224483058702,7,x_adx|x_kyle_lambda_lag|x_price_ma250_dev|x_volatility_ratio|x_kurtosis|x_open_interest,x_ma_ret_4h|x_adx|x_kyle_lambda_lag|x_price_ma250_dev|x_volatility_ratio|x_kurtosis|x_open_interest
41,2.6241121878821447,0.0703420034005686,9,x_adx|x_hurst_exponent|x_kyle_lambda_lag|x_spread_8h|x_stoch_k|x_price_ma250_dev|x_volatility_ratio|x_open_interest,x_ma_ret_4h|x_adx|x_hurst_exponent|x_kyle_lambda_lag|x_spread_8h|x_stoch_k|x_price_ma250_dev|x_volatility_ratio|x_open_interest
16,2.612215369702007,0.07423850980507121,9,x_adx|x_hurst_exponent|x_kyle_lambda_lag|x_price_ma250_dev|x_amihud_volatility|x_volatility_ratio|x_kurtosis|x_open_interest,x_ma_ret_4h|x_adx|x_hurst_exponent|x_kyle_lambda_lag|x_price_ma250_dev|x_amihud_volatility|x_volatility_ratio|x_kurtosis|x_open_interest
76,2.599486054699107,0.09965453658125333,10,x_adx|x_hurst_exponent|x_skewness|x_stoch_k|x_price_ma250_dev|x_amihud_volatility|x_volatility_ratio|x_kurtosis|x_open_interest,x_ma_ret_4h|x_adx|x_hurst_exponent|x_skewness|x_stoch_k|x_price_ma250_dev|x_amihud_volatility|x_volatility_ratio|x_kurtosis|x_open_interest
20,2.579614799687285,0.060897342204237474,7,x_adx|x_hurst_exponent|x_kyle_lambda_lag|x_spread_8h|x_volatility_ratio|x_kurtosis,x_ma_ret_4h|x_adx|x_hurst_exponent|x_kyle_lambda_lag|x_spread_8h|x_volatility_ratio|x_kurtosis
55,2.5579520069679162,0.0779189533820676,10,x_adx|x_hurst_exponent|x_kyle_lambda_lag|x_skewness|x_price_ma250_dev|x_amihud_volatility|x_kurtosis|x_parkinson_volatility|x_open_interest,x_ma_ret_4h|x_adx|x_hurst_exponent|x_kyle_lambda_lag|x_skewness|x_price_ma250_dev|x_amihud_volatility|x_kurtosis|x_parkinson_volatility|x_open_interest
100,2.557351159993673,0.08866005573864247,9,x_adx|x_hurst_exponent|x_kyle_lambda_lag|x_skewness|x_stoch_k|x_price_ma250_dev|x_amihud_volatility|x_kurtosis,x_ma_ret_4h|x_adx|x_hurst_exponent|x_kyle_lambda_lag|x_skewness|x_stoch_k|x_price_ma250_dev|x_amihud_volatility|x_kurtosis
63,2.54925953516087,0.0843892698989052,8,x_kyle_lambda_lag|x_skewness|x_stoch_k|x_volatility_ratio|x_kurtosis|x_parkinson_volatility|x_open_interest,x_ma_ret_4h|x_kyle_lambda_lag|x_skewness|x_stoch_k|x_volatility_ratio|x_kurtosis|x_parkinson_volatility|x_open_interest
21,2.52983425137226,0.054637805785808645,6,x_hurst_exponent|x_kyle_lambda_lag|x_spread_8h|x_price_ma250_dev|x_volatility_ratio,x_ma_ret_4h|x_hurst_exponent|x_kyle_lambda_lag|x_spread_8h|x_price_ma250_dev|x_volatility_ratio
35,2.5194918051819455,0.06071032911429172,9,x_adx|x_hurst_exponent|x_kyle_lambda_lag|x_spread_8h|x_price_ma250_dev|x_volatility_ratio|x_kurtosis|x_open_interest,x_ma_ret_4h|x_adx|x_hurst_exponent|x_kyle_lambda_lag|x_spread_8h|x_price_ma250_dev|x_volatility_ratio|x_kurtosis|x_open_interest
54,2.4989788020994745,0.07975963601015133,9,x_adx|x_kyle_lambda_lag|x_skewness|x_stoch_k|x_amihud_volatility|x_volatility_ratio|x_kurtosis|x_parkinson_volatility,x_ma_ret_4h|x_adx|x_kyle_lambda_lag|x_skewness|x_stoch_k|x_amihud_volatility|x_volatility_ratio|x_kurtosis|x_parkinson_volatility
98,2.4969651960569896,0.09015098156734108,9,x_hurst_exponent|x_kyle_lambda_lag|x_skewness|x_stoch_k|x_price_ma250_dev|x_amihud_volatility|x_parkinson_volatility|x_open_interest,x_ma_ret_4h|x_hurst_exponent|x_kyle_lambda_lag|x_skewness|x_stoch_k|x_price_ma250_dev|x_amihud_volatility|x_parkinson_volatility|x_open_interest
72,2.495482459521016,0.08999322169532897,8,x_adx|x_kyle_lambda_lag|x_skewness|x_stoch_k|x_kurtosis|x_parkinson_volatility|x_open_interest,x_ma_ret_4h|x_adx|x_kyle_lambda_lag|x_skewness|x_stoch_k|x_kurtosis|x_parkinson_volatility|x_open_interest
12,2.4864028142101806,0.06638123986450027,9,x_adx|x_hurst_exponent|x_spread_8h|x_skewness|x_amihud_volatility|x_volatility_ratio|x_price_impact|x_open_interest,x_ma_ret_4h|x_adx|x_hurst_exponent|x_spread_8h|x_skewness|x_amihud_volatility|x_volatility_ratio|x_price_impact|x_open_interest
57,2.4841886505381123,0.09162552913370711,13,x_adx|x_hurst_exponent|x_kyle_lambda_lag|x_skewness|x_stoch_k|x_price_ma250_dev|x_amihud_volatility|x_volatility_ratio|x_kurtosis|x_parkinson_volatility|x_price_volume_trend|x_open_interest,x_ma_ret_4h|x_adx|x_hurst_exponent|x_kyle_lambda_lag|x_skewness|x_stoch_k|x_price_ma250_dev|x_amihud_volatility|x_volatility_ratio|x_kurtosis|x_parkinson_volatility|x_price_volume_trend|x_open_interest
38,2.4767957248302954,0.06331664957202797,8,x_adx|x_kyle_lambda_lag|x_spread_8h|x_stoch_k|x_volatility_ratio|x_kurtosis|x_open_interest,x_ma_ret_4h|x_adx|x_kyle_lambda_lag|x_spread_8h|x_stoch_k|x_volatility_ratio|x_kurtosis|x_open_interest
26,2.4491293575118904,0.046607759097441796,6,x_hurst_exponent|x_kyle_lambda_lag|x_volatility_ratio|x_kurtosis|x_open_interest,x_ma_ret_4h|x_hurst_exponent|x_kyle_lambda_lag|x_volatility_ratio|x_kurtosis|x_open_interest
34,2.334399805449753,0.07114515291467524,10,x_adx|x_hurst_exponent|x_kyle_lambda_lag|x_spread_8h|x_stoch_k|x_amihud_volatility|x_volatility_ratio|x_parkinson_volatility|x_open_interest,x_ma_ret_4h|x_adx|x_hurst_exponent|x_kyle_lambda_lag|x_spread_8h|x_stoch_k|x_amihud_volatility|x_volatility_ratio|x_parkinson_volatility|x_open_interest
29,2.310420423307842,0.07975888066026174,9,x_kyle_lambda_lag|x_spread_8h|x_stoch_k|x_price_ma250_dev|x_amihud_volatility|x_volatility_ratio|x_kurtosis|x_open_interest,x_ma_ret_4h|x_kyle_lambda_lag|x_spread_8h|x_stoch_k|x_price_ma250_dev|x_amihud_volatility|x_volatility_ratio|x_kurtosis|x_open_interest
14,2.2980225015493874,0.06570589910449658,9,x_adx|x_hurst_exponent|x_kyle_lambda_lag|x_spread_8h|x_price_ma250_dev|x_amihud_volatility|x_parkinson_volatility|x_open_interest,x_ma_ret_4h|x_adx|x_hurst_exponent|x_kyle_lambda_lag|x_spread_8h|x_price_ma250_dev|x_amihud_volatility|x_parkinson_volatility|x_open_interest
62,2.2828224696386186,0.09160709178914776,10,x_adx|x_kyle_lambda_lag|x_skewness|x_stoch_k|x_price_ma250_dev|x_amihud_volatility|x_kurtosis|x_parkinson_volatility|x_open_interest,x_ma_ret_4h|x_adx|x_kyle_lambda_lag|x_skewness|x_stoch_k|x_price_ma250_dev|x_amihud_volatility|x_kurtosis|x_parkinson_volatility|x_open_interest
13,2.2794581058033447,0.05798049855376849,7,x_adx|x_hurst_exponent|x_kyle_lambda_lag|x_stoch_k|x_volatility_ratio|x_parkinson_volatility,x_ma_ret_4h|x_adx|x_hurst_exponent|x_kyle_lambda_lag|x_stoch_k|x_volatility_ratio|x_parkinson_volatility
28,2.2606718845983425,0.07231696875244983,9,x_adx|x_hurst_exponent|x_kyle_lambda_lag|x_spread_8h|x_stoch_k|x_price_ma250_dev|x_volatility_ratio|x_kurtosis,x_ma_ret_4h|x_adx|x_hurst_exponent|x_kyle_lambda_lag|x_spread_8h|x_stoch_k|x_price_ma250_dev|x_volatility_ratio|x_kurtosis
58,2.2504833852882147,0.07770563588085315,8,x_adx|x_kyle_lambda_lag|x_amihud_volatility|x_volatility_ratio|x_kurtosis|x_parkinson_volatility|x_open_interest,x_ma_ret_4h|x_adx|x_kyle_lambda_lag|x_amihud_volatility|x_volatility_ratio|x_kurtosis|x_parkinson_volatility|x_open_interest
32,2.216278110974252,0.07661606983908646,8,x_hurst_exponent|x_kyle_lambda_lag|x_spread_8h|x_stoch_k|x_price_ma250_dev|x_kurtosis|x_open_interest,x_ma_ret_4h|x_hurst_exponent|x_kyle_lambda_lag|x_spread_8h|x_stoch_k|x_price_ma250_dev|x_kurtosis|x_open_interest
59,2.185295806699425,0.08213577075923663,12,x_adx|x_kyle_lambda_lag|x_spread_8h|x_skewness|x_stoch_k|x_amihud_volatility|x_volatility_ratio|x_kurtosis|x_parkinson_volatility|x_price_volume_trend|x_open_interest,x_ma_ret_4h|x_adx|x_kyle_lambda_lag|x_spread_8h|x_skewness|x_stoch_k|x_amihud_volatility|x_volatility_ratio|x_kurtosis|x_parkinson_volatility|x_price_volume_trend|x_open_interest
24,2.1767080970799073,0.07881869184777089,11,x_adx|x_hurst_exponent|x_kyle_lambda_lag|x_spread_8h|x_skewness|x_stoch_k|x_amihud_volatility|x_kurtosis|x_parkinson_volatility|x_open_interest,x_ma_ret_4h|x_adx|x_hurst_exponent|x_kyle_lambda_lag|x_spread_8h|x_skewness|x_stoch_k|x_amihud_volatility|x_kurtosis|x_parkinson_volatility|x_open_interest
