trial,score,oos_sharpe,mean_abs_corr,n_factors,optional,all_factors
50,2.049223009893433,2.0673111295594113,0.07235247866391314,11,x_liquidity_indicator_1|x_price_impact_1|x_hurst_exponent|x_ma_ret_20h|x_ma_ret_2h_1|x_aroon_up|x_price_reversal_1d|x_kyle_lambda_lag_1|x_open_interest_1,x_vwap|x_ma_ret_4h|x_liquidity_indicator_1|x_price_impact_1|x_hurst_exponent|x_ma_ret_20h|x_ma_ret_2h_1|x_aroon_up|x_price_reversal_1d|x_kyle_lambda_lag_1|x_open_interest_1
53,2.0465263008010615,2.062157795592488,0.06252597916570543,10,x_liquidity_indicator_1|x_price_impact_1|x_hurst_exponent|x_ma_ret_20h|x_aroon_up|x_price_reversal_1d|x_kyle_lambda_lag_1|x_open_interest_1,x_vwap|x_ma_ret_4h|x_liquidity_indicator_1|x_price_impact_1|x_hurst_exponent|x_ma_ret_20h|x_aroon_up|x_price_reversal_1d|x_kyle_lambda_lag_1|x_open_interest_1
45,2.0123305931884494,2.0372241661510992,0.09957429185059963,11,x_liquidity_indicator_1|x_price_impact_1|x_ma_ret_20h|x_ma_ret_2h_1|x_aroon_up|x_price_reversal_1d|x_money_flow_index|x_kyle_lambda_lag_1|x_open_interest,x_vwap|x_ma_ret_4h|x_liquidity_indicator_1|x_price_impact_1|x_ma_ret_20h|x_ma_ret_2h_1|x_aroon_up|x_price_reversal_1d|x_money_flow_index|x_kyle_lambda_lag_1|x_open_interest
44,2.0123305931884494,2.0372241661510992,0.09957429185059963,11,x_liquidity_indicator_1|x_price_impact_1|x_ma_ret_20h|x_ma_ret_2h_1|x_aroon_up|x_price_reversal_1d|x_money_flow_index|x_kyle_lambda_lag_1|x_open_interest,x_vwap|x_ma_ret_4h|x_liquidity_indicator_1|x_price_impact_1|x_ma_ret_20h|x_ma_ret_2h_1|x_aroon_up|x_price_reversal_1d|x_money_flow_index|x_kyle_lambda_lag_1|x_open_interest
58,1.9648017001104916,1.979820264939511,0.06007425931607687,10,x_liquidity_indicator_1|x_price_impact_1|x_hurst_exponent_1|x_ma_ret_20h|x_price_jump|x_aroon_up|x_price_reversal_1d|x_kyle_lambda_lag_1,x_vwap|x_ma_ret_4h|x_liquidity_indicator_1|x_price_impact_1|x_hurst_exponent_1|x_ma_ret_20h|x_price_jump|x_aroon_up|x_price_reversal_1d|x_kyle_lambda_lag_1
59,1.9648017001104916,1.979820264939511,0.06007425931607687,10,x_liquidity_indicator_1|x_price_impact_1|x_hurst_exponent_1|x_ma_ret_20h|x_price_jump|x_aroon_up|x_price_reversal_1d|x_kyle_lambda_lag_1,x_vwap|x_ma_ret_4h|x_liquidity_indicator_1|x_price_impact_1|x_hurst_exponent_1|x_ma_ret_20h|x_price_jump|x_aroon_up|x_price_reversal_1d|x_kyle_lambda_lag_1
60,1.9648017001104916,1.979820264939511,0.06007425931607687,10,x_liquidity_indicator_1|x_price_impact_1|x_hurst_exponent_1|x_ma_ret_20h|x_price_jump|x_aroon_up|x_price_reversal_1d|x_kyle_lambda_lag_1,x_vwap|x_ma_ret_4h|x_liquidity_indicator_1|x_price_impact_1|x_hurst_exponent_1|x_ma_ret_20h|x_price_jump|x_aroon_up|x_price_reversal_1d|x_kyle_lambda_lag_1
6,1.8878643019516248,1.912013262981538,0.09659584411965276,11,x_liquidity_indicator|x_price_impact_1|x_ma_ret_6h|x_spread_20h|x_aroon_up|x_price_reversal_1d|x_money_flow_index|x_kyle_lambda_lag_1|x_open_interest,x_vwap|x_ma_ret_4h|x_liquidity_indicator|x_price_impact_1|x_ma_ret_6h|x_spread_20h|x_aroon_up|x_price_reversal_1d|x_money_flow_index|x_kyle_lambda_lag_1|x_open_interest
56,1.8512631667358326,1.8645217990237206,0.05303452915155237,9,x_liquidity_indicator_1|x_price_impact_1|x_ma_ret_20h|x_volume_ma_ratio_1|x_price_reversal_1d|x_kyle_lambda_lag_1|x_open_interest_1,x_vwap|x_ma_ret_4h|x_liquidity_indicator_1|x_price_impact_1|x_ma_ret_20h|x_volume_ma_ratio_1|x_price_reversal_1d|x_kyle_lambda_lag_1|x_open_interest_1
28,1.837695590248052,1.856022402552166,0.07330724921645648,9,x_price_impact_1|x_hurst_exponent_1|x_ma_ret_6h|x_spread_20h|x_aroon_up|x_kyle_lambda_lag_1|x_open_interest_1,x_vwap|x_ma_ret_4h|x_price_impact_1|x_hurst_exponent_1|x_ma_ret_6h|x_spread_20h|x_aroon_up|x_kyle_lambda_lag_1|x_open_interest_1
51,1.8355098717375344,1.8488313803000358,0.053286034250005325,10,x_liquidity_indicator_1|x_price_impact_1|x_hurst_exponent|x_ma_ret_2h_1|x_aroon_up|x_price_reversal_1d|x_kyle_lambda_lag_1|x_open_interest_1,x_vwap|x_ma_ret_4h|x_liquidity_indicator_1|x_price_impact_1|x_hurst_exponent|x_ma_ret_2h_1|x_aroon_up|x_price_reversal_1d|x_kyle_lambda_lag_1|x_open_interest_1
42,1.833961675641767,1.8623515776433863,0.11355960800647727,8,x_price_impact_1|x_ma_ret_20h|x_ma_ret_2h_1|x_spread_20h|x_price_reversal_1d|x_open_interest_1,x_vwap|x_ma_ret_4h|x_price_impact_1|x_ma_ret_20h|x_ma_ret_2h_1|x_spread_20h|x_price_reversal_1d|x_open_interest_1
29,1.793789708379423,1.8211901837425353,0.10960190145244933,10,x_price_impact_1|x_ma_ret_6h|x_spread_20h|x_aroon_up|x_price_reversal_1d|x_money_flow_ratio|x_kyle_lambda_lag_1|x_open_interest,x_vwap|x_ma_ret_4h|x_price_impact_1|x_ma_ret_6h|x_spread_20h|x_aroon_up|x_price_reversal_1d|x_money_flow_ratio|x_kyle_lambda_lag_1|x_open_interest
55,1.7918297963611007,1.8147179055764118,0.09155243686124456,11,x_liquidity_indicator_1|x_price_impact_1|x_hurst_exponent_1|x_ma_ret_20h|x_ma_ret_2h_1|x_aroon_up|x_money_flow_index|x_kyle_lambda_lag_1|x_open_interest,x_vwap|x_ma_ret_4h|x_liquidity_indicator_1|x_price_impact_1|x_hurst_exponent_1|x_ma_ret_20h|x_ma_ret_2h_1|x_aroon_up|x_money_flow_index|x_kyle_lambda_lag_1|x_open_interest
33,1.7874474492467054,1.8127583409779053,0.10124356692479931,11,x_liquidity_indicator|x_price_impact_1|x_ma_ret_6h|x_ma_ret_2h_1|x_aroon_up|x_price_reversal_1d|x_money_flow_index|x_kyle_lambda_lag_1|x_open_interest,x_vwap|x_ma_ret_4h|x_liquidity_indicator|x_price_impact_1|x_ma_ret_6h|x_ma_ret_2h_1|x_aroon_up|x_price_reversal_1d|x_money_flow_index|x_kyle_lambda_lag_1|x_open_interest
10,1.7722338213939408,1.801592032065393,0.11743284268580918,9,x_price_impact_1|x_ma_ret_20h|x_ma_ret_2h_1|x_spread_20h|x_aroon_up|x_price_reversal_1d|x_open_interest_1,x_vwap|x_ma_ret_4h|x_price_impact_1|x_ma_ret_20h|x_ma_ret_2h_1|x_spread_20h|x_aroon_up|x_price_reversal_1d|x_open_interest_1
30,1.7382166864734507,1.7615453073947984,0.09331448368539072,12,x_liquidity_indicator_1|x_high_low_ratio_1|x_price_impact_1|x_ma_ret_6h|x_spread_20h|x_aroon_up|x_price_reversal_1d|x_money_flow_ratio|x_kyle_lambda_lag_1|x_open_interest,x_vwap|x_ma_ret_4h|x_liquidity_indicator_1|x_high_low_ratio_1|x_price_impact_1|x_ma_ret_6h|x_spread_20h|x_aroon_up|x_price_reversal_1d|x_money_flow_ratio|x_kyle_lambda_lag_1|x_open_interest
32,1.701799185484723,1.7138297962493743,0.04812244305860503,8,x_price_impact_1|x_hurst_exponent|x_spread_20h|x_aroon_up|x_kyle_lambda_lag_1|x_open_interest_1,x_vwap|x_ma_ret_4h|x_price_impact_1|x_hurst_exponent|x_spread_20h|x_aroon_up|x_kyle_lambda_lag_1|x_open_interest_1
57,1.6909533449052883,1.7145444452640488,0.09436440143504259,10,x_liquidity_indicator_1|x_price_impact_1|x_hurst_exponent|x_ma_ret_20h|x_aroon_up|x_price_reversal_1d|x_money_flow_index|x_open_interest,x_vwap|x_ma_ret_4h|x_liquidity_indicator_1|x_price_impact_1|x_hurst_exponent|x_ma_ret_20h|x_aroon_up|x_price_reversal_1d|x_money_flow_index|x_open_interest
25,1.6902591391134667,1.7135588354862907,0.09319878549129648,9,x_price_impact_1|x_hurst_exponent_1|x_ma_ret_6h|x_spread_20h|x_aroon_up|x_price_reversal_1d|x_open_interest_1,x_vwap|x_ma_ret_4h|x_price_impact_1|x_hurst_exponent_1|x_ma_ret_6h|x_spread_20h|x_aroon_up|x_price_reversal_1d|x_open_interest_1
46,1.6684661423410485,1.6893173744615475,0.08340492848199593,10,x_liquidity_indicator_1|x_price_impact_1|x_ma_ret_20h|x_ma_ret_2h_1|x_price_reversal_1d|x_money_flow_index|x_kyle_lambda_lag_1|x_open_interest,x_vwap|x_ma_ret_4h|x_liquidity_indicator_1|x_price_impact_1|x_ma_ret_20h|x_ma_ret_2h_1|x_price_reversal_1d|x_money_flow_index|x_kyle_lambda_lag_1|x_open_interest
23,1.6609699268289644,1.690664089409559,0.11877665032237857,8,x_price_impact_1|x_ma_ret_6h|x_ma_ret_2h_1|x_aroon_up|x_price_reversal_1d|x_open_interest_1,x_vwap|x_ma_ret_4h|x_price_impact_1|x_ma_ret_6h|x_ma_ret_2h_1|x_aroon_up|x_price_reversal_1d|x_open_interest_1
22,1.6304012137220363,1.6509641088630003,0.08225158056385581,11,x_high_low_ratio|x_price_impact_1|x_ma_ret_20h|x_price_jump|x_spread_20h|x_aroon_up|x_price_reversal_1d|x_kyle_lambda_lag|x_open_interest_1,x_vwap|x_ma_ret_4h|x_high_low_ratio|x_price_impact_1|x_ma_ret_20h|x_price_jump|x_spread_20h|x_aroon_up|x_price_reversal_1d|x_kyle_lambda_lag|x_open_interest_1
38,1.6269516707943532,1.649270652062344,0.08927592507196275,10,x_liquidity_indicator|x_price_impact_1|x_ma_ret_6h|x_ma_ret_2h_1|x_spread_20h|x_money_flow_index|x_kyle_lambda_lag_1|x_open_interest,x_vwap|x_ma_ret_4h|x_liquidity_indicator|x_price_impact_1|x_ma_ret_6h|x_ma_ret_2h_1|x_spread_20h|x_money_flow_index|x_kyle_lambda_lag_1|x_open_interest
20,1.6084361590095089,1.6287842955567557,0.08139254618898738,11,x_high_low_ratio_1|x_price_impact_1|x_ma_ret_20h|x_price_jump|x_spread_20h|x_aroon_up|x_price_reversal_1d|x_kyle_lambda_lag|x_open_interest_1,x_vwap|x_ma_ret_4h|x_high_low_ratio_1|x_price_impact_1|x_ma_ret_20h|x_price_jump|x_spread_20h|x_aroon_up|x_price_reversal_1d|x_kyle_lambda_lag|x_open_interest_1
48,1.6022046555146123,1.6356428653536847,0.13375283935628984,9,x_liquidity_indicator_1|x_ma_ret_20h|x_ma_ret_2h_1|x_aroon_up|x_price_reversal_1d|x_money_flow_index|x_kyle_lambda_lag_1,x_vwap|x_ma_ret_4h|x_liquidity_indicator_1|x_ma_ret_20h|x_ma_ret_2h_1|x_aroon_up|x_price_reversal_1d|x_money_flow_index|x_kyle_lambda_lag_1
34,1.5874123499181794,1.607042406503549,0.07852022634147854,10,x_liquidity_indicator|x_price_impact_1|x_spread_20h|x_aroon_up|x_price_reversal_1d|x_money_flow_index|x_kyle_lambda_lag_1|x_open_interest,x_vwap|x_ma_ret_4h|x_liquidity_indicator|x_price_impact_1|x_spread_20h|x_aroon_up|x_price_reversal_1d|x_money_flow_index|x_kyle_lambda_lag_1|x_open_interest
41,1.5786507697863987,1.596190377023033,0.07015842894653715,12,x_liquidity_indicator|x_price_impact_1|x_hurst_exponent_1|x_ma_ret_6h|x_ma_ret_2h_1|x_volume_ma_ratio_1|x_price_reversal_1d|x_money_flow_index|x_kyle_lambda_lag_1|x_open_interest,x_vwap|x_ma_ret_4h|x_liquidity_indicator|x_price_impact_1|x_hurst_exponent_1|x_ma_ret_6h|x_ma_ret_2h_1|x_volume_ma_ratio_1|x_price_reversal_1d|x_money_flow_index|x_kyle_lambda_lag_1|x_open_interest
40,1.5736812690693183,1.6004636915137191,0.10712968977760344,9,x_price_impact_1|x_ma_ret_6h|x_aroon_up|x_price_reversal_1d|x_money_flow_index|x_kyle_lambda_lag|x_open_interest,x_vwap|x_ma_ret_4h|x_price_impact_1|x_ma_ret_6h|x_aroon_up|x_price_reversal_1d|x_money_flow_index|x_kyle_lambda_lag|x_open_interest
26,1.573022169406907,1.5932960360785269,0.08109546668647917,9,x_price_impact_1|x_hurst_exponent_1|x_ma_ret_6h|x_price_jump|x_spread_20h|x_price_reversal_1d|x_open_interest_1,x_vwap|x_ma_ret_4h|x_price_impact_1|x_hurst_exponent_1|x_ma_ret_6h|x_price_jump|x_spread_20h|x_price_reversal_1d|x_open_interest_1
52,1.569491523759735,1.5844615706758391,0.05988018766441631,11,x_liquidity_indicator_1|x_price_impact_1|x_hurst_exponent|x_ma_ret_2h_1|x_spread_20h|x_aroon_up|x_price_reversal_1d|x_kyle_lambda_lag_1|x_open_interest_1,x_vwap|x_ma_ret_4h|x_liquidity_indicator_1|x_price_impact_1|x_hurst_exponent|x_ma_ret_2h_1|x_spread_20h|x_aroon_up|x_price_reversal_1d|x_kyle_lambda_lag_1|x_open_interest_1
39,1.4858859732427652,1.5042539949044549,0.07347208664675883,10,x_high_low_ratio|x_price_impact_1|x_hurst_exponent_1|x_ma_ret_6h|x_spread_20h|x_aroon_up|x_kyle_lambda_lag_1|x_open_interest_1,x_vwap|x_ma_ret_4h|x_high_low_ratio|x_price_impact_1|x_hurst_exponent_1|x_ma_ret_6h|x_spread_20h|x_aroon_up|x_kyle_lambda_lag_1|x_open_interest_1
1,1.4208505648937175,1.432441756386623,0.04636476597162145,9,x_liquidity_indicator|x_price_impact_1|x_hurst_exponent_1|x_ma_ret_2h_1|x_price_reversal_1d|x_kyle_lambda_lag|x_open_interest_1,x_vwap|x_ma_ret_4h|x_liquidity_indicator|x_price_impact_1|x_hurst_exponent_1|x_ma_ret_2h_1|x_price_reversal_1d|x_kyle_lambda_lag|x_open_interest_1
5,1.415182643118106,1.4350104366467613,0.07931117411462138,10,x_liquidity_indicator_1|x_high_low_ratio|x_hurst_exponent_1|x_aroon_up|x_price_reversal_1d|x_money_flow_index|x_kyle_lambda_lag|x_open_interest,x_vwap|x_ma_ret_4h|x_liquidity_indicator_1|x_high_low_ratio|x_hurst_exponent_1|x_aroon_up|x_price_reversal_1d|x_money_flow_index|x_kyle_lambda_lag|x_open_interest
24,1.40666853694885,1.434252413038533,0.1103355043587314,9,x_high_low_ratio|x_price_impact_1|x_ma_ret_6h|x_ma_ret_2h_1|x_aroon_up|x_price_reversal_1d|x_open_interest_1,x_vwap|x_ma_ret_4h|x_high_low_ratio|x_price_impact_1|x_ma_ret_6h|x_ma_ret_2h_1|x_aroon_up|x_price_reversal_1d|x_open_interest_1
37,1.3962206548834677,1.4195647841448438,0.09337651704550412,10,x_price_impact_1|x_hurst_exponent_1|x_ma_ret_6h|x_spread_12h|x_aroon_up|x_money_flow_ratio|x_kyle_lambda_lag_1|x_open_interest_1,x_vwap|x_ma_ret_4h|x_price_impact_1|x_hurst_exponent_1|x_ma_ret_6h|x_spread_12h|x_aroon_up|x_money_flow_ratio|x_kyle_lambda_lag_1|x_open_interest_1
7,1.3160099022296636,1.3413955566719882,0.101542617769298,9,x_liquidity_indicator|x_high_low_ratio_1|x_ma_ret_20h|x_ma_ret_2h_1|x_spread_12h|x_kyle_lambda_lag|x_open_interest_1,x_vwap|x_ma_ret_4h|x_liquidity_indicator|x_high_low_ratio_1|x_ma_ret_20h|x_ma_ret_2h_1|x_spread_12h|x_kyle_lambda_lag|x_open_interest_1
49,1.2526611283538764,1.2878587206754664,0.14079036928635957,6,x_ma_ret_20h|x_spread_20h|x_price_reversal_1d|x_open_interest_1,x_vwap|x_ma_ret_4h|x_ma_ret_20h|x_spread_20h|x_price_reversal_1d|x_open_interest_1
31,1.0496273802822105,1.081540027016062,0.1276505869354061,9,x_price_impact_1|x_ma_ret_6h|x_spread_20h|x_aroon_up|x_price_reversal_1d|x_money_flow_ratio|x_kyle_lambda_lag_1,x_vwap|x_ma_ret_4h|x_price_impact_1|x_ma_ret_6h|x_spread_20h|x_aroon_up|x_price_reversal_1d|x_money_flow_ratio|x_kyle_lambda_lag_1
54,1.0242488414890802,1.0410285349236408,0.06711877373824192,11,x_liquidity_indicator_1|x_price_impact_1|x_hurst_exponent|x_ma_ret_20h|x_aroon_up|x_price_reversal_1d|x_kyle_lambda_lag_1|x_open_interest_1|x_price_volume_trend,x_vwap|x_ma_ret_4h|x_liquidity_indicator_1|x_price_impact_1|x_hurst_exponent|x_ma_ret_20h|x_aroon_up|x_price_reversal_1d|x_kyle_lambda_lag_1|x_open_interest_1|x_price_volume_trend
17,1.022498935622268,1.051681399760712,0.11672985655377584,9,x_liquidity_indicator_1|x_price_impact_1|x_ma_ret_20h|x_ma_ret_2h_1|x_spread_20h|x_aroon_up|x_price_reversal_1d,x_vwap|x_ma_ret_4h|x_liquidity_indicator_1|x_price_impact_1|x_ma_ret_20h|x_ma_ret_2h_1|x_spread_20h|x_aroon_up|x_price_reversal_1d
13,1.0214196874886468,1.0334121528406404,0.04796986140797416,8,x_liquidity_indicator_1|x_hurst_exponent_1|x_price_jump|x_spread_20h|x_money_flow_ratio|x_kyle_lambda_lag_1,x_vwap|x_ma_ret_4h|x_liquidity_indicator_1|x_hurst_exponent_1|x_price_jump|x_spread_20h|x_money_flow_ratio|x_kyle_lambda_lag_1
47,0.9669287752622201,0.991578827858145,0.09860021038369975,13,x_liquidity_indicator_1|x_high_low_ratio_1|x_price_impact_1|x_ma_ret_20h|x_ma_ret_2h_1|x_aroon_up|x_price_reversal_1d|x_money_flow_index|x_kyle_lambda_lag_1|x_open_interest|x_price_volume_trend_1,x_vwap|x_ma_ret_4h|x_liquidity_indicator_1|x_high_low_ratio_1|x_price_impact_1|x_ma_ret_20h|x_ma_ret_2h_1|x_aroon_up|x_price_reversal_1d|x_money_flow_index|x_kyle_lambda_lag_1|x_open_interest|x_price_volume_trend_1
16,0.9602736269679566,0.9832207238696801,0.09178838760689371,11,x_liquidity_indicator|x_price_impact_1|x_hurst_exponent|x_ma_ret_6h|x_spread_20h|x_aroon_up|x_price_reversal_1d|x_money_flow_index|x_kyle_lambda_lag_1,x_vwap|x_ma_ret_4h|x_liquidity_indicator|x_price_impact_1|x_hurst_exponent|x_ma_ret_6h|x_spread_20h|x_aroon_up|x_price_reversal_1d|x_money_flow_index|x_kyle_lambda_lag_1
12,0.927707928966165,0.9457697585330065,0.07224731826736572,9,x_liquidity_indicator|x_high_low_ratio|x_price_impact_1|x_ma_ret_20h|x_spread_20h|x_price_reversal_1d|x_kyle_lambda_lag,x_vwap|x_ma_ret_4h|x_liquidity_indicator|x_high_low_ratio|x_price_impact_1|x_ma_ret_20h|x_spread_20h|x_price_reversal_1d|x_kyle_lambda_lag
35,0.8111379986866345,0.8353238896031663,0.09674356366612703,12,x_liquidity_indicator|x_price_impact_1|x_ma_ret_6h|x_ma_ret_2h_1|x_aroon_up|x_price_reversal_1d|x_money_flow_index|x_kyle_lambda_lag_1|x_open_interest|x_price_volume_trend,x_vwap|x_ma_ret_4h|x_liquidity_indicator|x_price_impact_1|x_ma_ret_6h|x_ma_ret_2h_1|x_aroon_up|x_price_reversal_1d|x_money_flow_index|x_kyle_lambda_lag_1|x_open_interest|x_price_volume_trend
2,0.7938940082391469,0.8174547683806702,0.0942430405660932,11,x_liquidity_indicator|x_high_low_ratio_1|x_ma_ret_20h|x_price_jump|x_spread_20h|x_aroon_up|x_kyle_lambda_lag|x_open_interest|x_price_volume_trend_1,x_vwap|x_ma_ret_4h|x_liquidity_indicator|x_high_low_ratio_1|x_ma_ret_20h|x_price_jump|x_spread_20h|x_aroon_up|x_kyle_lambda_lag|x_open_interest|x_price_volume_trend_1
27,0.7595276564805457,0.7823513555541196,0.0912947962942959,10,x_price_impact_1|x_ma_ret_20h|x_ma_ret_2h_1|x_spread_20h|x_volume_ma_ratio_1|x_price_reversal_1d|x_open_interest|x_price_volume_trend,x_vwap|x_ma_ret_4h|x_price_impact_1|x_ma_ret_20h|x_ma_ret_2h_1|x_spread_20h|x_volume_ma_ratio_1|x_price_reversal_1d|x_open_interest|x_price_volume_trend
8,0.755224033178759,0.776677638183887,0.08581442002051236,9,x_liquidity_indicator_1|x_high_low_ratio|x_ma_ret_20h|x_volume_ma_ratio_1|x_kyle_lambda_lag|x_open_interest_1|x_price_volume_trend_1,x_vwap|x_ma_ret_4h|x_liquidity_indicator_1|x_high_low_ratio|x_ma_ret_20h|x_volume_ma_ratio_1|x_kyle_lambda_lag|x_open_interest_1|x_price_volume_trend_1
19,0.691914805903633,0.7189409142296979,0.10810443330425949,9,x_price_impact_1|x_ma_ret_20h|x_ma_ret_2h_1|x_price_reversal_1d|x_money_flow_index|x_open_interest_1|x_price_volume_trend_1,x_vwap|x_ma_ret_4h|x_price_impact_1|x_ma_ret_20h|x_ma_ret_2h_1|x_price_reversal_1d|x_money_flow_index|x_open_interest_1|x_price_volume_trend_1
14,0.6916177611145565,0.7217004339169677,0.12033069120964471,10,x_high_low_ratio_1|x_price_impact_1|x_ma_ret_20h|x_price_jump|x_spread_20h|x_aroon_up|x_money_flow_ratio|x_price_volume_trend_1,x_vwap|x_ma_ret_4h|x_high_low_ratio_1|x_price_impact_1|x_ma_ret_20h|x_price_jump|x_spread_20h|x_aroon_up|x_money_flow_ratio|x_price_volume_trend_1
36,0.6694151212144317,0.6884655042536945,0.07620153215705093,10,x_price_impact_1|x_hurst_exponent_1|x_ma_ret_6h|x_spread_20h|x_aroon_up|x_kyle_lambda_lag_1|x_open_interest|x_price_volume_trend_1,x_vwap|x_ma_ret_4h|x_price_impact_1|x_hurst_exponent_1|x_ma_ret_6h|x_spread_20h|x_aroon_up|x_kyle_lambda_lag_1|x_open_interest|x_price_volume_trend_1
