,factor,ic_ir,residual_ic_ir
0,x_high_low_ratio_1,0.07566672007199413,0.8087061300417766
1,x_high_low_ratio,0.07379487843316919,0.8070797871205013
2,x_fractal_dimension_1,0.26554719255974324,0.7796349940976548
3,x_fractal_dimension,0.3050812696201104,0.7371851499884174
4,x_ma_ret_6h,0.6199206392250965,0.7331632069514799
5,x_ma_ret_20h,0.7608745227808011,0.7180668571776542
6,x_spread_20h,0.5785323467767098,0.6934200898048473
7,x_ma_ret_12h,0.6683759820215311,0.617303054472992
8,x_money_flow_index,0.4302145892091235,0.6100633811388675
9,x_money_flow_ratio,0.4301140861139945,0.6094528668492539
10,x_ma_ret_8h,0.6564765995245193,0.6062548520655414
11,x_price_volume_trend,0.5561419190247031,0.5899429598599105
12,x_spread_12h,0.5197861256020327,0.5833871204774612
13,x_price_volume_trend_1,0.5439683653902799,0.5786456065020015
14,x_liquidity_indicator,0.4040598127795216,0.5751483780581297
15,x_open_interest,0.14062436887618499,0.5602282133773995
16,x_open_interest_1,0.133151131697005,0.5513883705606816
17,x_money_flow_index_1,0.3437519204274822,0.5465682385921887
18,x_money_flow_ratio_1,0.3436824062729343,0.5464027492416661
19,x_price_jump,0.16928417582157274,0.5419501855570971
20,x_ultimate_oscillator_1,0.23502141783101863,0.5318289115688255
21,x_spread_12h_1,0.39390630706659846,0.5096439763121291
22,x_liquidity_indicator_1,0.45642977020777187,0.504103407596459
23,x_spread_8h,0.47804965230045526,0.5006362356716316
24,x_volume_ma_ratio_1,0.0627387444712262,0.499572684151888
25,x_spread_20h_1,0.3670554366413998,0.4939177643259127
26,x_ma_ret_2h_1,0.21743204885060544,0.48864095565322613
27,x_price_jump_1,0.00888629914226936,0.4806371010680335
28,x_ma_ret_1h_1,0.16327915874511667,0.4805715861010203
29,x_aroon_up,0.2533676304011189,0.4688733470264875
30,x_aroon_up_1,0.2880990363008708,0.46339949023849564
31,x_vwap_1,0.6005730088469465,0.4409317364332527
32,x_spread_8h_1,0.3426449753959288,0.4341497612750166
33,x_ultimate_oscillator,0.21132433311647322,0.4277731762283363
34,x_hurst_exponent_1,0.2133029978032257,0.4258491235746872
35,x_hurst_exponent,0.1863331205073783,0.42288178447985436
36,x_stoch_k,0.36494376890654334,0.4177985840551575
37,x_rsi_14d_1,0.15311010278690843,0.4116800975397401
38,x_kyle_lambda_lag_1,0.4062030787043391,0.4054960513004686
39,x_rsi_14d,0.1569234657057954,0.3881854841918409
