trial,score,oos_sharpe,mean_abs_corr,n_factors,optional,all_factors
134,1.7476335886155396,1.7709546106839211,0.0932840882735261,19,x_p_ret_12h|x_sar_diff_240min|x_overnight_return_8slot|x_trend_break2_8slot|x_price_jump_240min|x_absorption_8slot|x_ma_bar_ret|x_fractal_dim_8slot|x_cvd_8slot|x_gap_ratio_240min|x_linearreg_ma_240min|x_liquidity_240min|x_is_night|x_pvt_8slot|x_vol_change_rate_240min|x_volume_x|x_open_interest_x,x_vwap_8slot|x_ma_ret_icir|x_p_ret_12h|x_sar_diff_240min|x_overnight_return_8slot|x_trend_break2_8slot|x_price_jump_240min|x_absorption_8slot|x_ma_bar_ret|x_fractal_dim_8slot|x_cvd_8slot|x_gap_ratio_240min|x_linearreg_ma_240min|x_liquidity_240min|x_is_night|x_pvt_8slot|x_vol_change_rate_240min|x_volume_x|x_open_interest_x
148,1.7094402005446443,1.734919365647401,0.10191666041102615,18,x_p_ret_12h|x_vol_weighted_return_8slot|x_overnight_return_8slot|x_price_jump_240min|x_absorption_8slot|x_ma_bar_ret|x_fractal_dim_8slot|x_cvd_8slot|x_gap_ratio_240min|x_linearreg_ma_240min|x_liquidity_240min|x_is_night|x_pvt_8slot|x_vol_change_rate_240min|x_volume_x|x_open_interest_x,x_vwap_8slot|x_ma_ret_icir|x_p_ret_12h|x_vol_weighted_return_8slot|x_overnight_return_8slot|x_price_jump_240min|x_absorption_8slot|x_ma_bar_ret|x_fractal_dim_8slot|x_cvd_8slot|x_gap_ratio_240min|x_linearreg_ma_240min|x_liquidity_240min|x_is_night|x_pvt_8slot|x_vol_change_rate_240min|x_volume_x|x_open_interest_x
137,1.6974080361589219,1.718577718380267,0.08467872888538033,20,x_p_ret_12h|x_sar_diff_240min|x_ease_of_movement_240min|x_overnight_return_8slot|x_trend_break2_8slot|x_price_jump_240min|x_absorption_8slot|x_spread_2h|x_high_low_ratio_240min|x_cvd_8slot|x_gap_ratio_240min|x_linearreg_ma_240min|x_liquidity_240min|x_is_night|x_pvt_8slot|x_vol_change_rate_240min|x_volume_x|x_open_interest_x,x_vwap_8slot|x_ma_ret_icir|x_p_ret_12h|x_sar_diff_240min|x_ease_of_movement_240min|x_overnight_return_8slot|x_trend_break2_8slot|x_price_jump_240min|x_absorption_8slot|x_spread_2h|x_high_low_ratio_240min|x_cvd_8slot|x_gap_ratio_240min|x_linearreg_ma_240min|x_liquidity_240min|x_is_night|x_pvt_8slot|x_vol_change_rate_240min|x_volume_x|x_open_interest_x
133,1.6505590484761523,1.6716615065300862,0.0844098322157356,19,x_p_ret_12h|x_roc_240min|x_ease_of_movement_240min|x_overnight_return_8slot|x_trend_break2_8slot|x_price_jump_240min|x_absorption_8slot|x_high_low_ratio_240min|x_cvd_8slot|x_gap_ratio_240min|x_linearreg_ma_240min|x_liquidity_240min|x_is_night|x_pvt_8slot|x_vol_change_rate_240min|x_volume_x|x_open_interest_x,x_vwap_8slot|x_ma_ret_icir|x_p_ret_12h|x_roc_240min|x_ease_of_movement_240min|x_overnight_return_8slot|x_trend_break2_8slot|x_price_jump_240min|x_absorption_8slot|x_high_low_ratio_240min|x_cvd_8slot|x_gap_ratio_240min|x_linearreg_ma_240min|x_liquidity_240min|x_is_night|x_pvt_8slot|x_vol_change_rate_240min|x_volume_x|x_open_interest_x
85,1.6422614280757795,1.661997577106208,0.07894459612171423,15,x_ease_of_movement_8slot|x_roc_240min|x_overnight_return_8slot|x_price_jump_240min|x_absorption_8slot|x_spread_6h|x_cvd_8slot|x_gap_ratio_240min|x_price_accel_8slot|x_is_night|x_rel_vol_240min|x_volume_x|x_open_interest_x,x_vwap_8slot|x_ma_ret_icir|x_ease_of_movement_8slot|x_roc_240min|x_overnight_return_8slot|x_price_jump_240min|x_absorption_8slot|x_spread_6h|x_cvd_8slot|x_gap_ratio_240min|x_price_accel_8slot|x_is_night|x_rel_vol_240min|x_volume_x|x_open_interest_x
88,1.6341556936181416,1.654725145385234,0.0822778070683702,14,x_p_ret_12h|x_ease_of_movement_240min|x_overnight_return_8slot|x_price_jump_240min|x_absorption_8slot|x_spread_6h|x_cvd_8slot|x_linearreg_ma_240min|x_distribute_8slot|x_rel_vol_240min|x_buy_vol|x_open_interest_x,x_vwap_8slot|x_ma_ret_icir|x_p_ret_12h|x_ease_of_movement_240min|x_overnight_return_8slot|x_price_jump_240min|x_absorption_8slot|x_spread_6h|x_cvd_8slot|x_linearreg_ma_240min|x_distribute_8slot|x_rel_vol_240min|x_buy_vol|x_open_interest_x
79,1.586831625458006,1.6069040540686887,0.08028971444273107,16,x_ease_of_movement_8slot|x_roc_240min|x_ease_of_movement_240min|x_overnight_return_8slot|x_price_jump_240min|x_absorption_8slot|x_spread_6h|x_cvd_8slot|x_gap_ratio_240min|x_price_accel_8slot|x_is_night|x_rel_vol_240min|x_volume_x|x_open_interest_x,x_vwap_8slot|x_ma_ret_icir|x_ease_of_movement_8slot|x_roc_240min|x_ease_of_movement_240min|x_overnight_return_8slot|x_price_jump_240min|x_absorption_8slot|x_spread_6h|x_cvd_8slot|x_gap_ratio_240min|x_price_accel_8slot|x_is_night|x_rel_vol_240min|x_volume_x|x_open_interest_x
84,1.586831625458006,1.6069040540686887,0.08028971444273107,16,x_ease_of_movement_8slot|x_roc_240min|x_ease_of_movement_240min|x_overnight_return_8slot|x_price_jump_240min|x_absorption_8slot|x_spread_6h|x_cvd_8slot|x_gap_ratio_240min|x_price_accel_8slot|x_is_night|x_rel_vol_240min|x_volume_x|x_open_interest_x,x_vwap_8slot|x_ma_ret_icir|x_ease_of_movement_8slot|x_roc_240min|x_ease_of_movement_240min|x_overnight_return_8slot|x_price_jump_240min|x_absorption_8slot|x_spread_6h|x_cvd_8slot|x_gap_ratio_240min|x_price_accel_8slot|x_is_night|x_rel_vol_240min|x_volume_x|x_open_interest_x
113,1.5855318348959433,1.6060977605381297,0.08226370256874528,14,x_ease_of_movement_8slot|x_roc_240min|x_overnight_return_8slot|x_price_jump_240min|x_spread_6h|x_cvd_8slot|x_overnight_return_240min|x_price_accel_8slot|x_is_night|x_volume_y|x_volume_x|x_open_interest_x,x_vwap_8slot|x_ma_ret_icir|x_ease_of_movement_8slot|x_roc_240min|x_overnight_return_8slot|x_price_jump_240min|x_spread_6h|x_cvd_8slot|x_overnight_return_240min|x_price_accel_8slot|x_is_night|x_volume_y|x_volume_x|x_open_interest_x
71,1.582064817739482,1.6064090136064786,0.09737678346798617,19,x_roc_8slot|x_price_channel_breakout_240min|x_aroon_osc_240min|x_overnight_return_8slot|x_ma_midday_ret|x_absorption_8slot|x_spread_4h|x_cvd_8slot|x_overnight_vol_240min|x_hurst_240min|x_liquidity_240min|x_close_pos_ratio_8slot|x_ad_line_8slot|x_ma20_8slot|x_vol_mom_240min|x_volume_x|x_open_interest_y,x_vwap_8slot|x_ma_ret_icir|x_roc_8slot|x_price_channel_breakout_240min|x_aroon_osc_240min|x_overnight_return_8slot|x_ma_midday_ret|x_absorption_8slot|x_spread_4h|x_cvd_8slot|x_overnight_vol_240min|x_hurst_240min|x_liquidity_240min|x_close_pos_ratio_8slot|x_ad_line_8slot|x_ma20_8slot|x_vol_mom_240min|x_volume_x|x_open_interest_y
93,1.5817844541102288,1.6001070700731952,0.07329046385186573,16,x_ease_of_movement_8slot|x_roc_240min|x_ease_of_movement_240min|x_price_jump_240min|x_absorption_8slot|x_spread_6h|x_cvd_8slot|x_gap_ratio_240min|x_price_accel_8slot|x_kurtosis_240min|x_is_night|x_rel_vol_240min|x_volume_x|x_open_interest_y,x_vwap_8slot|x_ma_ret_icir|x_ease_of_movement_8slot|x_roc_240min|x_ease_of_movement_240min|x_price_jump_240min|x_absorption_8slot|x_spread_6h|x_cvd_8slot|x_gap_ratio_240min|x_price_accel_8slot|x_kurtosis_240min|x_is_night|x_rel_vol_240min|x_volume_x|x_open_interest_y
139,1.5682700922917712,1.5921207788373786,0.0954027461824299,16,x_roc_8slot|x_price_channel_breakout_8slot|x_aroon_osc_240min|x_overnight_return_8slot|x_price_jump_240min|x_spread_4h|x_fractal_dim_8slot|x_cvd_8slot|x_gap_ratio_240min|x_price_accel_8slot|x_is_night|x_vol_change_rate_240min|x_buy_vol|x_open_interest_x,x_vwap_8slot|x_ma_ret_icir|x_roc_8slot|x_price_channel_breakout_8slot|x_aroon_osc_240min|x_overnight_return_8slot|x_price_jump_240min|x_spread_4h|x_fractal_dim_8slot|x_cvd_8slot|x_gap_ratio_240min|x_price_accel_8slot|x_is_night|x_vol_change_rate_240min|x_buy_vol|x_open_interest_x
112,1.5675701560863171,1.589194121359554,0.08649586109294749,19,x_p_ret_12h|x_roc_240min|x_ease_of_movement_240min|x_overnight_return_8slot|x_trend_break2_8slot|x_price_jump_240min|x_absorption_8slot|x_spread_1h|x_high_low_ratio_240min|x_cvd_8slot|x_gap_ratio_240min|x_price_accel_8slot|x_is_night|x_pvt_8slot|x_rel_vol_240min|x_volume_x|x_open_interest_x,x_vwap_8slot|x_ma_ret_icir|x_p_ret_12h|x_roc_240min|x_ease_of_movement_240min|x_overnight_return_8slot|x_trend_break2_8slot|x_price_jump_240min|x_absorption_8slot|x_spread_1h|x_high_low_ratio_240min|x_cvd_8slot|x_gap_ratio_240min|x_price_accel_8slot|x_is_night|x_pvt_8slot|x_rel_vol_240min|x_volume_x|x_open_interest_x
149,1.5667819986797977,1.5896970849366974,0.0916603450275982,18,x_p_ret_12h|x_sar_diff_240min|x_overnight_return_8slot|x_trend_break_8slot|x_price_jump_240min|x_absorption_8slot|x_ma_bar_ret|x_fractal_dim_8slot|x_cvd_8slot|x_gap_ratio_240min|x_liquidity_240min|x_is_night|x_pvt_8slot|x_vol_change_rate_240min|x_volume_x|x_open_interest_x,x_vwap_8slot|x_ma_ret_icir|x_p_ret_12h|x_sar_diff_240min|x_overnight_return_8slot|x_trend_break_8slot|x_price_jump_240min|x_absorption_8slot|x_ma_bar_ret|x_fractal_dim_8slot|x_cvd_8slot|x_gap_ratio_240min|x_liquidity_240min|x_is_night|x_pvt_8slot|x_vol_change_rate_240min|x_volume_x|x_open_interest_x
82,1.566020844018535,1.5876597254700493,0.0865555258060572,14,x_p_ret_12h|x_ease_of_movement_240min|x_overnight_return_8slot|x_price_jump_240min|x_absorption_8slot|x_spread_6h|x_cvd_8slot|x_linearreg_ma_240min|x_distribute_8slot|x_rel_vol_240min|x_volume_x|x_open_interest_x,x_vwap_8slot|x_ma_ret_icir|x_p_ret_12h|x_ease_of_movement_240min|x_overnight_return_8slot|x_price_jump_240min|x_absorption_8slot|x_spread_6h|x_cvd_8slot|x_linearreg_ma_240min|x_distribute_8slot|x_rel_vol_240min|x_volume_x|x_open_interest_x
75,1.5560610600418097,1.5773314330759718,0.08508149213664892,16,x_ease_of_movement_8slot|x_price_channel_breakout_8slot|x_aroon_osc_240min|x_overnight_return_8slot|x_price_jump_240min|x_spread_4h|x_high_low_ratio_240min|x_cvd_8slot|x_gap_ratio_240min|x_price_accel_8slot|x_is_night|x_vol_change_rate_240min|x_buy_vol|x_open_interest_x,x_vwap_8slot|x_ma_ret_icir|x_ease_of_movement_8slot|x_price_channel_breakout_8slot|x_aroon_osc_240min|x_overnight_return_8slot|x_price_jump_240min|x_spread_4h|x_high_low_ratio_240min|x_cvd_8slot|x_gap_ratio_240min|x_price_accel_8slot|x_is_night|x_vol_change_rate_240min|x_buy_vol|x_open_interest_x
146,1.5490382171292196,1.572936861482344,0.09559457741249734,20,x_p_ret_12h|x_sar_diff_240min|x_ease_of_movement_240min|x_overnight_return_8slot|x_trend_break2_8slot|x_price_jump_240min|x_absorption_8slot|x_spread_4h|x_high_low_ratio_240min|x_cvd_8slot|x_linearreg_ma_240min|x_liquidity_240min|x_close_pos_ratio_8slot|x_obv_240min|x_pvt_8slot|x_vol_change_rate_240min|x_volume_x|x_session_sin,x_vwap_8slot|x_ma_ret_icir|x_p_ret_12h|x_sar_diff_240min|x_ease_of_movement_240min|x_overnight_return_8slot|x_trend_break2_8slot|x_price_jump_240min|x_absorption_8slot|x_spread_4h|x_high_low_ratio_240min|x_cvd_8slot|x_linearreg_ma_240min|x_liquidity_240min|x_close_pos_ratio_8slot|x_obv_240min|x_pvt_8slot|x_vol_change_rate_240min|x_volume_x|x_session_sin
145,1.5423788673181593,1.566446560751837,0.09627077373471099,20,x_p_ret_12h|x_sar_diff_240min|x_ease_of_movement_240min|x_overnight_return_8slot|x_trend_break2_8slot|x_price_jump_240min|x_absorption_8slot|x_spread_4h|x_high_low_ratio_240min|x_cvd_8slot|x_linearreg_ma_240min|x_liquidity_240min|x_is_night|x_obv_240min|x_pvt_8slot|x_vol_change_rate_240min|x_volume_x|x_session_sin,x_vwap_8slot|x_ma_ret_icir|x_p_ret_12h|x_sar_diff_240min|x_ease_of_movement_240min|x_overnight_return_8slot|x_trend_break2_8slot|x_price_jump_240min|x_absorption_8slot|x_spread_4h|x_high_low_ratio_240min|x_cvd_8slot|x_linearreg_ma_240min|x_liquidity_240min|x_is_night|x_obv_240min|x_pvt_8slot|x_vol_change_rate_240min|x_volume_x|x_session_sin
81,1.538934622055639,1.5636620144475057,0.09890956956746653,15,x_vwap_dev_8slot|x_roc_240min|x_ease_of_movement_240min|x_overnight_return_8slot|x_price_jump_240min|x_absorption_8slot|x_spread_6h|x_cvd_8slot|x_linearreg_ma_240min|x_is_night|x_rel_vol_240min|x_volume_x|x_open_interest_x,x_vwap_8slot|x_ma_ret_icir|x_vwap_dev_8slot|x_roc_240min|x_ease_of_movement_240min|x_overnight_return_8slot|x_price_jump_240min|x_absorption_8slot|x_spread_6h|x_cvd_8slot|x_linearreg_ma_240min|x_is_night|x_rel_vol_240min|x_volume_x|x_open_interest_x
143,1.5278852369464413,1.5515257837667673,0.09456218728130424,21,x_p_ret_12h|x_sar_diff_240min|x_ma20_ma60_8slot|x_overnight_return_8slot|x_trend_break2_8slot|x_ma_midday_ret|x_absorption_8slot|x_ma_bar_ret|x_fractal_dim_8slot|x_cvd_8slot|x_gap_ratio_240min|x_linearreg_ma_240min|x_liquidity_240min|x_is_night|x_ad_line_8slot|x_pvt_8slot|x_vol_change_rate_240min|x_price_delta_volume_8slot|x_open_interest_x,x_vwap_8slot|x_ma_ret_icir|x_p_ret_12h|x_sar_diff_240min|x_ma20_ma60_8slot|x_overnight_return_8slot|x_trend_break2_8slot|x_ma_midday_ret|x_absorption_8slot|x_ma_bar_ret|x_fractal_dim_8slot|x_cvd_8slot|x_gap_ratio_240min|x_linearreg_ma_240min|x_liquidity_240min|x_is_night|x_ad_line_8slot|x_pvt_8slot|x_vol_change_rate_240min|x_price_delta_volume_8slot|x_open_interest_x
