,factor,ic_ir,residual_ic_ir
303,x_bvwap_v_1,0.41100403545976183,0.08370470370790066
304,x_vwap_slope_240min_1,0.13813640742185085,0.0831224866363004
305,x_ultosc_60min,0.19337466828721175,0.08278304535713792
306,x_vol_ma_ratio_60min,0.04986820962649539,0.08215479391272938
307,x_rel_vol_60min,0.005014556976443143,0.08193626182963727
308,x_ad_240min,0.1402502862952238,0.0803138962028595
309,x_bid_ask_proxy_240min_1,0.17488000287059124,0.08014976981270518
310,x_qstick_240min,0.0400298771288308,0.08014472050401243
311,x_bvwap_slope_60min,0.49227569602769117,0.0794049835112346
312,x_macd_hist_60min_1,0.1432934074392318,0.07888595851707521
313,x_close_pos_ratio_60min,0.13030336987615548,0.07825081354769749
314,x_parkinson_vol_240min,0.19834521244422526,0.07657469453828855
315,x_snr_60min_1,0.04731028427755418,0.07636871373235907
316,x_parkinson_vol_240min_1,0.21682065463523947,0.0759274139271653
317,x_bvwap_pv_1,0.15109445195651386,0.07498747566017794
318,x_ma_ret_12h_1,,0.07468424454294513
319,x_ma_ret_8h,,0.07343780815687516
320,x_bid_ask_proxy_240min,0.16099332299625144,0.07332912897280307
321,x_kurtosis_60min_1,0.09843792905110228,0.0728592895102141
322,x_vol_ratio_10_30_60min,0.1775863078437559,0.07062006880327436
323,x_cci_60min_1,0.30169642236697125,0.06935587397083377
324,x_keltner_pos_240min_1,0.08287352331164412,0.06879673202233849
325,x_williams_r_60min_1,0.33156573056458555,0.06849397443123034
326,x_rel_vol_60min_1,0.0477732944665114,0.06824874594080631
327,x_ease_of_movement_240min_1,0.13792197250196464,0.06780929986575181
328,x_sar_diff_60min_1,0.29015827431623276,0.06740184499693506
329,x_bid_ask_proxy_60min,0.22426841884697915,0.0665040378334812
330,x_price_impact_240min_1,0.09852098696875343,0.0652784218736288
331,x_vwap_slope_240min,0.16426172998635272,0.06485943116013287
332,x_atr_60min_1,0.4073913787593404,0.06453634309326389
333,x_intraday_return_60min,0.06754374502401729,0.06391060017163687
334,x_keltner_pos_240min,0.1051833039239891,0.06380104203513325
335,x_macd_60min,0.04081484206573187,0.06377591737972911
336,x_vol_ratio_60min_1,0.0624376477180339,0.06251595535093703
337,x_spread_4h_1,,0.06238994241132527
338,x_p_ret_8h_1,0.2946629701313624,0.06238795167660579
339,x_p_ret_12h,0.21102158083498587,0.06236208765630744
340,x_boll_pos_60min,0.27353459681470904,0.062051598862043464
341,x_stoch_d_240min_1,0.010305488088791198,0.06059659065883542
342,x_ma_ret_1h_1,,0.06018918244117372
343,x_boll_pos_240min,0.07174098172692445,0.060074540061409706
344,x_qstick_240min_1,0.030495618606244595,0.05949752900712729
345,x_adx_60min_1,0.13883462998703278,0.05858477818676743
346,x_atr_60min,0.40806688069344454,0.057848396171757376
347,x_pvt_60min,0.7241840270924116,0.056960528601124376
348,x_keltner_pos_60min_1,0.2274506723200529,0.0557967560093076
349,x_spread_2h_1,,0.05569675568701409
350,x_vol_mom_60min_1,0.02513963979648822,0.0523234145094683
