,factor,ic_ir,residual_ic_ir
0,x_price_jump_240min_1,0.3305264390258718,1.0424903194614543
1,x_session_sin_1,0.8188447853185823,0.8360297486456056
2,x_price_jump_8slot,0.1420104249893243,0.7674168220582327
3,x_price_jump_240min,0.2315958739970104,0.7496504397974878
4,x_vol_change_rate_240min,0.4968565545319687,0.7376259572787794
5,x_vol_change_rate_240min_1,0.39273132085790285,0.704841066901535
6,x_trend_8slot_1,0.28879652342153517,0.6357153698058329
7,x_price_delta_trend_8slot,0.2918024042852734,0.5822751466552512
8,x_price_delta_trend_8slot_1,0.3238065153524954,0.5806658133146536
9,x_absorption_8slot_1,0.03949027391648345,0.569210295231467
10,x_ma20_8slot_1,0.8214607315014646,0.544074194948434
11,x_ma_bar_ret,,0.5367041803654357
12,x_ma20_8slot,0.8226488441408966,0.5363176796426492
13,x_ma20_240min,0.8796222766116759,0.525902280235702
14,x_ma20_240min_1,0.8792641594919037,0.5232987940291154
15,x_price_channel_breakout_8slot,0.11537446002224558,0.5184350579776483
16,x_ma60_8slot,0.8929906007034042,0.5166136692395029
17,x_spread_2h,,0.5141826071905001
18,x_price_channel_breakout_8slot_1,0.14420670814611722,0.5123015756442696
19,x_ma60_8slot_1,0.896854861504449,0.51150049338561
20,x_price_delta_volume_8slot_1,0.0698818549944734,0.5111685578398062
21,x_price_ma250_dev_240min,0.5122382185164716,0.508521941352904
22,x_boll_lower_8slot_1,0.7633865813414535,0.5076805885257766
23,x_price_ma250_dev_240min_1,0.5186139514118819,0.4986452978718956
24,x_boll_lower_8slot,0.7662497596385819,0.4833950056246943
25,x_absorption_8slot,0.20955300340713207,0.4735968735967786
26,x_ma_midday_ret_1,,0.47311177338452354
27,x_vol_weighted_return_8slot,0.23895263958603544,0.4670335945480742
28,x_vol_weighted_return_8slot_1,0.246535425858546,0.4610923815152478
29,x_ease_of_movement_240min,0.14101458366858488,0.4604849582363981
30,x_sar_diff_240min_1,0.3547669774475883,0.449312054330584
31,x_close_pos_ratio_8slot,0.4141729287415129,0.44914073465616855
32,x_boll_upper_240min_1,0.8647920600735188,0.44728932788584824
33,x_boll_lower_240min,0.7178935269167457,0.44524116900174865
34,x_overnight_vol_8slot_1,0.03404405225662247,0.44106742292203593
35,x_gap_ratio_8slot_1,0.03406915801337952,0.4409547229480027
36,x_overnight_return_8slot_1,0.03406915801337952,0.4409547229480027
37,x_boll_lower_240min_1,0.7148701005204708,0.43929829474519766
38,x_ma_midday_ret,,0.4363737049944336
39,x_boll_upper_240min,0.8716677521938064,0.43621633336808474
40,x_obv_240min,0.6139759214305157,0.4346148742790208
41,x_rel_vol_240min,0.41320763089830315,0.43332160929754
42,x_obv_240min_1,0.6366900744899767,0.4300620832922147
43,x_overnight_vol_8slot,0.05519276742943135,0.4283443286665299
44,x_vol_price_corr_8slot_1,0.2737859720120536,0.4255687030600184
45,x_gap_ratio_8slot,0.05523352595996396,0.4239442568917645
46,x_overnight_return_8slot,0.05523352595996396,0.4239442568917645
47,x_linearreg_ma_240min_1,0.3703944754639413,0.42092438421827943
48,x_rel_vol_240min_1,0.4121465254650991,0.4187280685646344
49,x_sar_diff_240min,0.30196491308744017,0.4185602693017936
50,x_ease_of_movement_240min_1,0.14314160940141485,0.4180142785842952
51,x_cvd_8slot_1,0.0965409318278077,0.4066602063756905
52,x_vol_price_corr_8slot,0.25086809296543927,0.40524939478359673
53,x_volume_profile_240min_1,0.3286898652939589,0.4048212441710423
54,x_cvd_8slot,0.10072886522507139,0.4002040333432933
55,x_ease_of_movement_8slot,0.05421081445228025,0.39320791090696783
56,x_ma5_240min_1,0.810767686507872,0.3921313189204682
57,x_spread_4h,,0.3821409819902992
58,x_macd_hist_240min,0.23670520191972627,0.38136676261376357
59,x_volume_profile_240min,0.30059618083030326,0.38000217177077056
60,x_linearreg_ma_240min,0.30586686489223364,0.37870789473624084
61,x_overnight_vol_240min,0.1573058145375921,0.3785834682232866
62,x_gap_ratio_240min,0.15728108458877357,0.3784509985659349
