trial,score,oos_sharpe,mean_abs_corr,n_factors,optional,all_factors
84,1.4791481717152433,1.4946566754109656,0.06203401478288898,21,x_mfi_60min|x_bvwap_slope_60min|x_ma5_ma20_240min|x_price_ma250_dev_240min|x_market_depth_imbalance_240min|x_high_low_ratio_240min|x_vol_ma_ratio_240min|x_cvd_60min|x_distribute_60min|x_is_night|x_bvwap_v|x_trend_break2_60min|x_price_delta_trend_60min|x_vol_mom_60min|x_price_jump_60min|x_vpin_zscore_filtered_240min|x_vpin_zscore_filtered_60min|x_skew_60min|x_ease_of_movement_60min,x_vwap_60min|x_ma_ret_icir|x_mfi_60min|x_bvwap_slope_60min|x_ma5_ma20_240min|x_price_ma250_dev_240min|x_market_depth_imbalance_240min|x_high_low_ratio_240min|x_vol_ma_ratio_240min|x_cvd_60min|x_distribute_60min|x_is_night|x_bvwap_v|x_trend_break2_60min|x_price_delta_trend_60min|x_vol_mom_60min|x_price_jump_60min|x_vpin_zscore_filtered_240min|x_vpin_zscore_filtered_60min|x_skew_60min|x_ease_of_movement_60min
69,1.3740750602408252,1.391401306295466,0.06930498421856296,19,x_money_flow_ratio_60min|x_bvwap_slope_60min|x_ma5_ma20_240min|x_price_ma250_dev_240min|x_high_low_ratio_240min|x_vol_ma_ratio_240min|x_cvd_60min|x_distribute_60min|x_is_night|x_bvwap_v|x_trend_break2_60min|x_price_delta_trend_60min|x_price_jump_60min|x_vpin_zscore_filtered_240min|x_vpin_zscore_filtered_60min|x_skew_60min|x_ease_of_movement_60min,x_vwap_60min|x_ma_ret_icir|x_money_flow_ratio_60min|x_bvwap_slope_60min|x_ma5_ma20_240min|x_price_ma250_dev_240min|x_high_low_ratio_240min|x_vol_ma_ratio_240min|x_cvd_60min|x_distribute_60min|x_is_night|x_bvwap_v|x_trend_break2_60min|x_price_delta_trend_60min|x_price_jump_60min|x_vpin_zscore_filtered_240min|x_vpin_zscore_filtered_60min|x_skew_60min|x_ease_of_movement_60min
144,1.3614915409422688,1.378531708194805,0.0681606690101447,18,x_money_flow_ratio_60min|x_price_channel_breakout_60min|x_ma5_ma20_240min|x_price_ma250_dev_240min|x_high_low_ratio_240min|x_cvd_60min|x_distribute_60min|x_is_night|x_bvwap_v|x_trend_break2_60min|x_price_delta_trend_60min|x_vol_mom_60min|x_vpin_zscore_filtered_240min|x_vpin_zscore_filtered_60min|x_skew_60min|x_ease_of_movement_60min,x_vwap_60min|x_ma_ret_icir|x_money_flow_ratio_60min|x_price_channel_breakout_60min|x_ma5_ma20_240min|x_price_ma250_dev_240min|x_high_low_ratio_240min|x_cvd_60min|x_distribute_60min|x_is_night|x_bvwap_v|x_trend_break2_60min|x_price_delta_trend_60min|x_vol_mom_60min|x_vpin_zscore_filtered_240min|x_vpin_zscore_filtered_60min|x_skew_60min|x_ease_of_movement_60min
133,1.3614915409422688,1.378531708194805,0.0681606690101447,18,x_money_flow_ratio_60min|x_price_channel_breakout_60min|x_ma5_ma20_240min|x_price_ma250_dev_240min|x_high_low_ratio_240min|x_cvd_60min|x_distribute_60min|x_is_night|x_bvwap_v|x_trend_break2_60min|x_price_delta_trend_60min|x_vol_mom_60min|x_vpin_zscore_filtered_240min|x_vpin_zscore_filtered_60min|x_skew_60min|x_ease_of_movement_60min,x_vwap_60min|x_ma_ret_icir|x_money_flow_ratio_60min|x_price_channel_breakout_60min|x_ma5_ma20_240min|x_price_ma250_dev_240min|x_high_low_ratio_240min|x_cvd_60min|x_distribute_60min|x_is_night|x_bvwap_v|x_trend_break2_60min|x_price_delta_trend_60min|x_vol_mom_60min|x_vpin_zscore_filtered_240min|x_vpin_zscore_filtered_60min|x_skew_60min|x_ease_of_movement_60min
75,1.3603518545136624,1.3842273899743585,0.09550214184278474,17,x_intraday_return_240min|x_ma5_ma20_60min|x_price_channel_breakout_60min|x_sar_diff_240min|x_price_ma250_dev_240min|x_cvd_60min|x_is_night|x_bvwap_v|x_trend_break2_60min|x_price_delta_trend_60min|x_fractal_dim_240min|x_vpin_zscore_filtered_240min|x_vol_change_rate_60min|x_skew_60min|x_ease_of_movement_60min,x_vwap_60min|x_ma_ret_icir|x_intraday_return_240min|x_ma5_ma20_60min|x_price_channel_breakout_60min|x_sar_diff_240min|x_price_ma250_dev_240min|x_cvd_60min|x_is_night|x_bvwap_v|x_trend_break2_60min|x_price_delta_trend_60min|x_fractal_dim_240min|x_vpin_zscore_filtered_240min|x_vol_change_rate_60min|x_skew_60min|x_ease_of_movement_60min
33,1.3426821538614928,1.3573898272475466,0.05883069354421544,15,x_price_reversal_240min|x_ma5_ma20_240min|x_price_ma250_dev_240min|x_vol_ma_ratio_240min|x_absorption_60min|x_trend_break2_60min|x_price_delta_trend_60min|x_vol_mom_60min|x_price_jump_60min|x_vpin_zscore_filtered_240min|x_vpin_zscore_filtered_60min|x_skew_60min|x_ease_of_movement_60min,x_vwap_60min|x_ma_ret_icir|x_price_reversal_240min|x_ma5_ma20_240min|x_price_ma250_dev_240min|x_vol_ma_ratio_240min|x_absorption_60min|x_trend_break2_60min|x_price_delta_trend_60min|x_vol_mom_60min|x_price_jump_60min|x_vpin_zscore_filtered_240min|x_vpin_zscore_filtered_60min|x_skew_60min|x_ease_of_movement_60min
122,1.3416986634093038,1.3596127276912129,0.07165625712763685,17,x_money_flow_ratio_60min|x_bvwap_slope_60min|x_ma5_ma20_240min|x_price_ma250_dev_240min|x_high_low_ratio_240min|x_vol_ma_ratio_240min|x_cvd_60min|x_distribute_60min|x_is_night|x_trend_break2_60min|x_price_delta_trend_60min|x_vol_mom_60min|x_price_jump_240min|x_vol_change_rate_60min|x_ease_of_movement_60min,x_vwap_60min|x_ma_ret_icir|x_money_flow_ratio_60min|x_bvwap_slope_60min|x_ma5_ma20_240min|x_price_ma250_dev_240min|x_high_low_ratio_240min|x_vol_ma_ratio_240min|x_cvd_60min|x_distribute_60min|x_is_night|x_trend_break2_60min|x_price_delta_trend_60min|x_vol_mom_60min|x_price_jump_240min|x_vol_change_rate_60min|x_ease_of_movement_60min
85,1.336638379432706,1.3548215410863678,0.07273264661464705,21,x_mfi_60min|x_bvwap_slope_60min|x_ma5_ma20_240min|x_price_ma250_dev_240min|x_market_depth_imbalance_240min|x_high_low_ratio_240min|x_vol_ma_ratio_240min|x_cvd_60min|x_distribute_60min|x_is_night|x_bvwap_v|x_trend_break2_60min|x_price_delta_trend_60min|x_vol_mom_60min|x_fractal_dim_240min|x_vpin_zscore_filtered_240min|x_vpin_zscore_filtered_60min|x_skew_60min|x_ease_of_movement_60min,x_vwap_60min|x_ma_ret_icir|x_mfi_60min|x_bvwap_slope_60min|x_ma5_ma20_240min|x_price_ma250_dev_240min|x_market_depth_imbalance_240min|x_high_low_ratio_240min|x_vol_ma_ratio_240min|x_cvd_60min|x_distribute_60min|x_is_night|x_bvwap_v|x_trend_break2_60min|x_price_delta_trend_60min|x_vol_mom_60min|x_fractal_dim_240min|x_vpin_zscore_filtered_240min|x_vpin_zscore_filtered_60min|x_skew_60min|x_ease_of_movement_60min
146,1.3133891382944358,1.3339078174286063,0.08207471653668183,19,x_log_return_1_240min|x_money_flow_ratio_60min|x_bvwap_slope_60min|x_ma5_ma20_240min|x_price_ma250_dev_240min|x_high_low_ratio_60min|x_high_low_ratio_240min|x_vol_ma_ratio_240min|x_cvd_60min|x_distribute_60min|x_absorption_60min|x_trend_break2_60min|x_price_delta_trend_60min|x_vol_mom_60min|x_price_jump_240min|x_vol_change_rate_60min|x_ease_of_movement_60min,x_vwap_60min|x_ma_ret_icir|x_log_return_1_240min|x_money_flow_ratio_60min|x_bvwap_slope_60min|x_ma5_ma20_240min|x_price_ma250_dev_240min|x_high_low_ratio_60min|x_high_low_ratio_240min|x_vol_ma_ratio_240min|x_cvd_60min|x_distribute_60min|x_absorption_60min|x_trend_break2_60min|x_price_delta_trend_60min|x_vol_mom_60min|x_price_jump_240min|x_vol_change_rate_60min|x_ease_of_movement_60min
29,1.3030531970752,1.3189659055299932,0.06365083381917279,15,x_intraday_return_240min|x_price_channel_breakout_60min|x_ma5_ma20_240min|x_price_ma250_dev_240min|x_vol_ma_ratio_240min|x_is_night|x_trend_break2_60min|x_price_delta_trend_60min|x_vol_mom_60min|x_price_jump_60min|x_vpin_zscore_filtered_240min|x_skew_60min|x_ease_of_movement_60min,x_vwap_60min|x_ma_ret_icir|x_intraday_return_240min|x_price_channel_breakout_60min|x_ma5_ma20_240min|x_price_ma250_dev_240min|x_vol_ma_ratio_240min|x_is_night|x_trend_break2_60min|x_price_delta_trend_60min|x_vol_mom_60min|x_price_jump_60min|x_vpin_zscore_filtered_240min|x_skew_60min|x_ease_of_movement_60min
