,factor,ic_ir,residual_ic_ir
0,x_price_delta_trend_60min,0.2162933548362359,0.7820422213832258
1,x_vol_change_rate_60min,0.1838773681668393,0.7506097219079051
2,x_cvd_60min,0.6332643507760329,0.7277908748977328
3,x_is_night,0.06191661821101778,0.7126184398964786
4,x_price_ma250_dev_240min,0.6221058731521215,0.7011771296578293
5,x_vpin_zscore_filtered_60min,0.04402850588992124,0.6985927853893458
6,x_vpin_zscore_filtered_240min,0.027597256678295334,0.6864659426754496
7,x_ma5_ma20_60min,0.2502842629436564,0.6699526776662206
8,x_high_low_ratio_60min,0.12153375531831262,0.6693379390272814
9,x_high_low_ratio_240min,0.1356907219733969,0.6528590864939838
10,x_ma20_ma60_60min,0.05083344918959349,0.6439212360564286
11,x_ma20_ma60_240min,0.06365649908851709,0.6250118502731947
12,x_ma5_ma20_240min,0.07935319208071298,0.5997665911166279
13,x_price_jump_240min,0.12992557676930702,0.5823922674566682
14,x_fractal_dim_60min,0.33373193515354743,0.5661948426963186
15,x_boll_lower_60min,0.7912182484818232,0.5462206254873475
16,x_trend_break2_60min,0.03075395929466421,0.5348156824440805
17,x_price_jump_60min,0.06885004838589248,0.5309545622043321
18,x_trend_break_60min,0.05324305908588658,0.5306279837768104
19,x_vpin_240min,0.3654108941500736,0.4798989494680819
20,x_vol_mom_60min,0.04962147083229999,0.47832373616866614
21,x_price_channel_breakout_240min,0.15469001335210894,0.469159883097604
22,x_volume_profile_240min,0.3269830099055212,0.46381928085039464
23,x_intraday_return_240min,0.12853576924494337,0.4585149653993477
24,x_fractal_dim_240min,0.2975272106963958,0.44578273624713305
25,x_return_1_240min,0.0020772600932333725,0.44104319498046146
26,x_log_return_1_240min,0.0020772600932333725,0.44087008778285924
27,x_price_reversal_240min,0.0889155903384222,0.43944446475916144
28,x_vwap_240min,0.7532566133380209,0.4137832265677054
29,x_vwap_slope_60min,0.1336323828180911,0.4131089035556643
30,x_spread_2h,,0.4065671738168427
31,x_skew_60min,0.15074859890663067,0.3987047762419876
32,x_absorption_60min,0.061935750627908244,0.39526727307884657
33,x_bvwap_v,0.45251531657344135,0.38250893824110893
34,x_ease_of_movement_60min,,0.38205737882041363
35,x_price_channel_breakout_60min,0.10147979752860226,0.3783461273596125
36,x_open_interest,0.0609536988774053,0.37310021866973886
37,x_mfi_60min,0.44736090171344667,0.3721917224009485
38,x_money_flow_ratio_60min,0.4473586443346611,0.3721917224009485
39,x_liquidity_60min,0.00047090968560084664,0.3708088403440217
40,x_vol_ma_ratio_240min,0.05486069615038848,0.3690353086810427
41,x_vwap_dev_60min,0.23717682957417896,0.3589605624508456
42,x_bvwap_dev_60min,0.24870325170820534,0.349403879211381
43,x_bvwap_240min,0.748862169948511,0.34413326174878245
44,x_distribute_60min,0.188312199089928,0.3441146076892435
45,x_market_depth_imbalance_240min,0.22826997886677655,0.3378221795100567
46,x_sar_diff_240min,0.04882908975905758,0.33617742073057305
47,x_mom5_240min,0.025513181804841852,0.33324272993870613
48,x_p_ret_4h,0.15580607314883488,0.3309917128843906
49,x_bvwap_slope_60min,0.16977689857265835,0.3278960365582235
50,x_close_pos_ratio_60min,0.24070861514809935,0.32244585355557726
51,x_ma20_60min,0.8274548321358915,0.3174801839601172
52,x_linearreg_ma_240min,0.14066901099731755,0.31653734617483975
53,x_vol_accel_240min,0.26690185688513135,0.31155927078080536
54,x_kurtosis_240min,0.33991321734928226,0.3105932300608442
55,x_spread_6h,,0.310255106218305
56,x_boll_lower_240min,0.7424604844963155,0.3024145787031826
57,x_overnight_vol_60min,0.04361983605544833,0.3001080147770882
58,x_spread_1h,,0.3000739176879799
59,x_gap_ratio_60min,0.04361692122073537,0.2987378999692829
60,x_overnight_return_60min,0.04361692122073537,0.2987378999692829
61,x_session_sin,0.13990575310442588,0.29869113282591847
62,x_bvwap_pv,0.2581754396632733,0.29834902771572425
63,x_price_ma250_dev_60min,0.05912375937245215,0.2976926367175692
64,x_vol_weighted_return_60min,0.04272723346483917,0.291588500788855
65,x_williams_r_240min,0.060838190771830405,0.2912134972957951
66,x_ma_midday_ret,,0.2857704084392234
67,x_chaikin_osc_240min,0.007821660286671354,0.28508905229790077
68,x_mom5_60min,0.22329027755469313,0.2848499407352527
69,x_obv_60min,0.7988716109897364,0.28025463927299965
70,x_close_pos_ratio_240min,0.20207865191482002,0.2754543910963206
71,x_p_ret_12h,0.2755652283168217,0.27399469907666957
72,x_mom20_60min,0.17509890030079378,0.2725019065562959
73,x_p_ret_20h,0.1751032361686162,0.2725019065562959
74,x_price_impact_240min,0.1819624197717541,0.2700946887044253
75,x_ma60_60min,0.9538659862399901,0.26700345773249234
76,x_qstick_240min,0.16219747493991066,0.26497007616953777
77,x_trend_break_watch_60min,0.01955476083602042,0.26368793220057934
78,x_liquidity_240min,0.07615914095193636,0.2603475757186577
79,x_p_ret_8h,0.24219783728752206,0.25883381026526836
80,x_vol_change_rate_240min,0.3699787277572502,0.251809391204601
81,x_ma_bar_ret,,0.25123555171033224
82,x_chaikin_osc_60min,0.07475182114160123,0.2512065489165321
83,x_ma_ret_20h,,0.25035432235968097
84,x_vol_price_corr_60min,0.1604281914540692,0.2481815086549543
85,x_trend_60min,0.36239413490196376,0.2461992812468605
86,x_turnover,0.3272451499977021,0.24555966474760232
87,x_vwap_pv,0.32707503790410325,0.24547394015716664
88,x_ultosc_60min,0.2880089658983215,0.24513939366602827
89,x_roc_240min,0.024578695283232345,0.24349671942244702
90,x_ma60_240min,1.0672296231485174,0.2421013691605343
91,x_macd_60min,0.09385078619687547,0.2377905487126383
92,x_p_ret_6h,0.28786070797077085,0.23287710170141557
93,x_p_ret_2h,0.20784649183153814,0.23221474375340775
94,x_vwap_dev_240min,0.03424511788348223,0.23174929456584048
95,x_sar_diff_60min,0.14880314372597703,0.2310700191832629
96,x_macd_signal_240min,0.09141254146291174,0.23056545212242532
97,x_ad_line_60min,0.9366835211992947,0.2303955271005394
98,x_vol_accel_60min,0.08974668106261766,0.22889005615109093
99,x_roc_60min,0.30925298623356096,0.22882949174830172
100,x_bvwap_dev_240min,0.04048415486338497,0.22811404908645497
101,x_spread_4h,,0.22762497628207434
102,x_ma5_240min,0.8525130881413195,0.2260547764238541
103,x_macd_240min,0.048329372502334975,0.22116683007234864
104,x_macd_signal_60min,0.02843104911944261,0.21748574074250762
105,x_ad_60min,0.14224198577224884,0.21593742345011488
106,x_trix_60min,0.04550564526578248,0.21173590901622746
107,x_trend1_60min,0.2335101718212639,0.2112039538228281
108,x_ma20_240min,1.0034050107896804,0.206880197976465
109,x_price_delta_volume_60min,0.09067931355490438,0.20600922735181637
110,x_spread_8h,,0.20107513403567032
111,x_vol_price_corr_240min,0.03267632341006568,0.19464779327694756
112,x_cci_60min,0.33214892934801427,0.19240656831558436
113,x_ad_240min,0.048000388764136745,0.18788024743804183
114,x_klinger_240min,0.2626322111296903,0.17977479010928796
115,x_hurst_240min,0.25283982474208266,0.17886803850811317
116,x_cci_240min,0.04597317679732957,0.17589672391974454
117,x_trix_240min,0.03992367694881024,0.17454465148913764
118,x_stoch_k_60min,0.3764856659863669,0.17242493965424616
119,x_price_delta_60min,0.06338000274989553,0.17237318861248832
120,x_vpin_60min,0.1495915896339344,0.17040262389411978
121,x_rel_vol_240min,0.040847509200963916,0.16728925967525154
122,x_kurtosis_60min,0.27468284666669235,0.15769916708530202
123,x_ease_of_movement_240min,0.059974979988618296,0.15506630068850943
124,x_linearreg_ma_60min,0.01867581087348255,0.152087033114579
125,x_atr_60min,0.30606244320224896,0.15057331729751017
126,x_rel_vol_60min,0.15812174942599788,0.14817272190356437
127,x_obv_240min,0.818635988171123,0.14478105988884013
128,x_price_accel_240min,0.13925772370270192,0.14371216286029584
129,x_pvt_240min,0.7633283935741574,0.1422708108385738
130,x_ma_afternoon_ret,,0.14208543715216393
131,x_atr_240min,0.4617976630247779,0.1391680498692438
132,x_vwap_v,0.21381691708742162,0.13818236122557181
133,x_volume,0.21381691708742162,0.13818236122557181
134,x_market_depth_imbalance_60min,0.0073185107368769495,0.13634472908471323
135,x_macd_hist_240min,0.08931475018532921,0.13531998302836276
136,x_effort_vs_result_60min,0.4159246818579633,0.13023124360164304
137,x_stoch_d_60min,0.3204079428961775,0.13021836339238504
138,x_keltner_pos_240min,0.07458476027001316,0.12847897471078226
139,x_delta_l1,0.41714254290427344,0.12785236322878665
140,x_delta,0.41714254290427344,0.12785236322878665
141,x_rvi_60min,0.14590928561864228,0.1252943485390659
142,x_macd_hist_60min,0.24334621853078917,0.12523821122747952
143,x_aroon_osc_240min,0.03269200207196819,0.12178765177059653
144,x_vpin_zscore_60min,0.24854574953479125,0.11601025150477624
145,x_vwap_slope_240min,0.12434488273442085,0.11555858684553387
146,x_boll_upper_240min,1.1062037000777356,0.11377015878439997
147,x_delta_x_vpin_60min,0.40677006269665883,0.11027744625983951
148,x_snr_60min,0.26507843806885856,0.10752428797804027
149,x_spread_12h,,0.10724544337846006
150,x_boll_pos_240min,0.038503371637934505,0.1068269647045418
151,x_qstick_60min,0.1805041404758306,0.10661675692863307
152,x_vol_ratio_60min,0.07884956409540553,0.10535039996714009
153,x_bvwap_slope_240min,0.1525194745197088,0.10109519946081702
154,x_parkinson_vol_60min,0.10933717132769413,0.09638788211741728
155,x_parkinson_vol_240min,0.18475812318408452,0.09392556425210632
156,x_hurst_60min,0.00576857995785047,0.09386967187023806
157,x_keltner_pos_60min,0.30859086907596633,0.09323156681837637
158,x_bid_ask_proxy_60min,0.12167776195473959,0.08515600631855048
159,x_rvi_240min,0.10668802681964978,0.08195446349437016
160,x_adx_60min,0.0650816470476749,0.07912263075291985
161,x_bid_ask_proxy_240min,0.1356061753606369,0.0784744253299833
