trial,cv_score,mac,n_factors,optional,all_factors
64,1.93428532676976,0.018943392735968973,6,x_amihud_volatility|x_price_impact|x_adx|x_ma_afternoon_ret,x_ma_ret_4h|x_is_night|x_amihud_volatility|x_price_impact|x_adx|x_ma_afternoon_ret
63,1.93428532676976,0.018943392735968973,6,x_amihud_volatility|x_price_impact|x_adx|x_ma_afternoon_ret,x_ma_ret_4h|x_is_night|x_amihud_volatility|x_price_impact|x_adx|x_ma_afternoon_ret
62,1.93428532676976,0.018943392735968973,6,x_amihud_volatility|x_price_impact|x_adx|x_ma_afternoon_ret,x_ma_ret_4h|x_is_night|x_amihud_volatility|x_price_impact|x_adx|x_ma_afternoon_ret
61,1.93428532676976,0.018943392735968973,6,x_amihud_volatility|x_price_impact|x_adx|x_ma_afternoon_ret,x_ma_ret_4h|x_is_night|x_amihud_volatility|x_price_impact|x_adx|x_ma_afternoon_ret
68,1.93428532676976,0.018943392735968973,6,x_amihud_volatility|x_price_impact|x_adx|x_ma_afternoon_ret,x_ma_ret_4h|x_is_night|x_amihud_volatility|x_price_impact|x_adx|x_ma_afternoon_ret
74,1.93428532676976,0.018943392735968973,6,x_amihud_volatility|x_price_impact|x_adx|x_ma_afternoon_ret,x_ma_ret_4h|x_is_night|x_amihud_volatility|x_price_impact|x_adx|x_ma_afternoon_ret
87,1.93428532676976,0.018943392735968973,6,x_amihud_volatility|x_price_impact|x_adx|x_ma_afternoon_ret,x_ma_ret_4h|x_is_night|x_amihud_volatility|x_price_impact|x_adx|x_ma_afternoon_ret
82,1.93428532676976,0.018943392735968973,6,x_amihud_volatility|x_price_impact|x_adx|x_ma_afternoon_ret,x_ma_ret_4h|x_is_night|x_amihud_volatility|x_price_impact|x_adx|x_ma_afternoon_ret
92,1.93428532676976,0.018943392735968973,6,x_amihud_volatility|x_price_impact|x_adx|x_ma_afternoon_ret,x_ma_ret_4h|x_is_night|x_amihud_volatility|x_price_impact|x_adx|x_ma_afternoon_ret
88,1.93428532676976,0.018943392735968973,6,x_amihud_volatility|x_price_impact|x_adx|x_ma_afternoon_ret,x_ma_ret_4h|x_is_night|x_amihud_volatility|x_price_impact|x_adx|x_ma_afternoon_ret
85,1.93428532676976,0.018943392735968973,6,x_amihud_volatility|x_price_impact|x_adx|x_ma_afternoon_ret,x_ma_ret_4h|x_is_night|x_amihud_volatility|x_price_impact|x_adx|x_ma_afternoon_ret
97,1.93428532676976,0.018943392735968973,6,x_amihud_volatility|x_price_impact|x_adx|x_ma_afternoon_ret,x_ma_ret_4h|x_is_night|x_amihud_volatility|x_price_impact|x_adx|x_ma_afternoon_ret
66,1.93428532676976,0.018943392735968973,6,x_amihud_volatility|x_price_impact|x_adx|x_ma_afternoon_ret,x_ma_ret_4h|x_is_night|x_amihud_volatility|x_price_impact|x_adx|x_ma_afternoon_ret
67,1.93428532676976,0.018943392735968973,6,x_amihud_volatility|x_price_impact|x_adx|x_ma_afternoon_ret,x_ma_ret_4h|x_is_night|x_amihud_volatility|x_price_impact|x_adx|x_ma_afternoon_ret
65,1.93428532676976,0.018943392735968973,6,x_amihud_volatility|x_price_impact|x_adx|x_ma_afternoon_ret,x_ma_ret_4h|x_is_night|x_amihud_volatility|x_price_impact|x_adx|x_ma_afternoon_ret
