trial,score,oos_sharpe,mean_abs_corr,n_factors,optional,all_factors
119,1.7958542549293366,1.8222655719043004,0.1056452678998548,19,x_high_low_ratio_240min|x_vpin_240min|x_cvd_60min|x_is_night|x_bvwap_v|x_open_interest_x|x_turnover_x|x_vol_ma_ratio_60min|x_vpin_zscore_filtered_240min|x_price_impact_60min|x_volume_profile_60min|x_effort_vs_result_60min|x_sar_diff_240min|x_boll_lower_60min|x_linearreg_ma_240min|x_ma_ret_20h|x_vol_weighted_return_60min,x_vwap_60min|x_ma_ret_icir|x_high_low_ratio_240min|x_vpin_240min|x_cvd_60min|x_is_night|x_bvwap_v|x_open_interest_x|x_turnover_x|x_vol_ma_ratio_60min|x_vpin_zscore_filtered_240min|x_price_impact_60min|x_volume_profile_60min|x_effort_vs_result_60min|x_sar_diff_240min|x_boll_lower_60min|x_linearreg_ma_240min|x_ma_ret_20h|x_vol_weighted_return_60min
148,1.7180967197864447,1.740092386430301,0.08798266657542513,20,x_fractal_dim_60min|x_vpin_240min|x_cvd_60min|x_session_sin|x_bvwap_pv|x_vol_ma_ratio_240min|x_open_interest_x|x_turnover_x|x_vol_ma_ratio_60min|x_price_jump_60min|x_price_impact_60min|x_volume_profile_60min|x_delta_x_vpin_60min|x_vwap_dev_240min|x_boll_lower_60min|x_linearreg_ma_240min|x_ma_midday_ret|x_vwap_dev_60min,x_vwap_60min|x_ma_ret_icir|x_fractal_dim_60min|x_vpin_240min|x_cvd_60min|x_session_sin|x_bvwap_pv|x_vol_ma_ratio_240min|x_open_interest_x|x_turnover_x|x_vol_ma_ratio_60min|x_price_jump_60min|x_price_impact_60min|x_volume_profile_60min|x_delta_x_vpin_60min|x_vwap_dev_240min|x_boll_lower_60min|x_linearreg_ma_240min|x_ma_midday_ret|x_vwap_dev_60min
131,1.7156860650258883,1.7312001268472628,0.06205624728549815,13,x_cvd_60min|x_session_sin|x_bvwap_pv|x_vol_ma_ratio_240min|x_open_interest_x|x_price_jump_60min|x_price_impact_60min|x_volume_profile_60min|x_distribute_60min|x_sar_diff_240min|x_rvi_60min,x_vwap_60min|x_ma_ret_icir|x_cvd_60min|x_session_sin|x_bvwap_pv|x_vol_ma_ratio_240min|x_open_interest_x|x_price_jump_60min|x_price_impact_60min|x_volume_profile_60min|x_distribute_60min|x_sar_diff_240min|x_rvi_60min
65,1.6718589084042579,1.6927785632589438,0.08367861941874345,13,x_high_low_ratio_60min|x_cvd_60min|x_session_sin|x_bvwap_pv|x_vol_ma_ratio_240min|x_price_impact_60min|x_volume_profile_60min|x_distribute_60min|x_sar_diff_240min|x_linearreg_ma_240min|x_vol_weighted_return_60min,x_vwap_60min|x_ma_ret_icir|x_high_low_ratio_60min|x_cvd_60min|x_session_sin|x_bvwap_pv|x_vol_ma_ratio_240min|x_price_impact_60min|x_volume_profile_60min|x_distribute_60min|x_sar_diff_240min|x_linearreg_ma_240min|x_vol_weighted_return_60min
85,1.6573954845464938,1.682755533998019,0.1014401978061002,20,x_high_low_ratio_240min|x_price_jump_240min|x_cvd_60min|x_session_sin|x_bvwap_pv|x_vol_ma_ratio_240min|x_open_interest_x|x_turnover_x|x_vol_ma_ratio_60min|x_price_jump_60min|x_price_impact_60min|x_volume_profile_60min|x_delta_x_vpin_60min|x_sar_diff_240min|x_boll_lower_60min|x_linearreg_ma_240min|x_ma_ret_20h|x_vwap_dev_60min,x_vwap_60min|x_ma_ret_icir|x_high_low_ratio_240min|x_price_jump_240min|x_cvd_60min|x_session_sin|x_bvwap_pv|x_vol_ma_ratio_240min|x_open_interest_x|x_turnover_x|x_vol_ma_ratio_60min|x_price_jump_60min|x_price_impact_60min|x_volume_profile_60min|x_delta_x_vpin_60min|x_sar_diff_240min|x_boll_lower_60min|x_linearreg_ma_240min|x_ma_ret_20h|x_vwap_dev_60min
90,1.6565953135923996,1.681496212801034,0.09960359683453741,20,x_fractal_dim_60min|x_fractal_dim_240min|x_cvd_60min|x_session_sin|x_bvwap_v|x_vol_ma_ratio_240min|x_open_interest_x|x_turnover_x|x_vol_ma_ratio_60min|x_vpin_zscore_filtered_240min|x_price_impact_60min|x_volume_profile_60min|x_delta_x_vpin_60min|x_vwap_dev_240min|x_boll_lower_60min|x_linearreg_ma_240min|x_ma_midday_ret|x_vwap_dev_60min,x_vwap_60min|x_ma_ret_icir|x_fractal_dim_60min|x_fractal_dim_240min|x_cvd_60min|x_session_sin|x_bvwap_v|x_vol_ma_ratio_240min|x_open_interest_x|x_turnover_x|x_vol_ma_ratio_60min|x_vpin_zscore_filtered_240min|x_price_impact_60min|x_volume_profile_60min|x_delta_x_vpin_60min|x_vwap_dev_240min|x_boll_lower_60min|x_linearreg_ma_240min|x_ma_midday_ret|x_vwap_dev_60min
150,1.6376734803708417,1.6596457577030035,0.08788910932864752,20,x_fractal_dim_60min|x_vpin_240min|x_cvd_60min|x_is_night|x_bvwap_pv|x_vol_ma_ratio_240min|x_open_interest_x|x_turnover_x|x_vol_ma_ratio_60min|x_price_jump_60min|x_price_impact_60min|x_volume_profile_60min|x_delta_x_vpin_60min|x_vwap_dev_240min|x_boll_lower_60min|x_linearreg_ma_240min|x_ma_midday_ret|x_vwap_dev_60min,x_vwap_60min|x_ma_ret_icir|x_fractal_dim_60min|x_vpin_240min|x_cvd_60min|x_is_night|x_bvwap_pv|x_vol_ma_ratio_240min|x_open_interest_x|x_turnover_x|x_vol_ma_ratio_60min|x_price_jump_60min|x_price_impact_60min|x_volume_profile_60min|x_delta_x_vpin_60min|x_vwap_dev_240min|x_boll_lower_60min|x_linearreg_ma_240min|x_ma_midday_ret|x_vwap_dev_60min
56,1.6085574664705946,1.6342843603347663,0.10290757545668668,20,x_fractal_dim_60min|x_fractal_dim_240min|x_cvd_60min|x_session_sin|x_bvwap_v|x_vol_ma_ratio_240min|x_open_interest_x|x_turnover_x|x_vol_ma_ratio_60min|x_price_jump_60min|x_price_impact_60min|x_volume_profile_60min|x_delta_x_vpin_60min|x_vwap_dev_240min|x_boll_lower_60min|x_linearreg_ma_240min|x_ma_midday_ret|x_vwap_dev_60min,x_vwap_60min|x_ma_ret_icir|x_fractal_dim_60min|x_fractal_dim_240min|x_cvd_60min|x_session_sin|x_bvwap_v|x_vol_ma_ratio_240min|x_open_interest_x|x_turnover_x|x_vol_ma_ratio_60min|x_price_jump_60min|x_price_impact_60min|x_volume_profile_60min|x_delta_x_vpin_60min|x_vwap_dev_240min|x_boll_lower_60min|x_linearreg_ma_240min|x_ma_midday_ret|x_vwap_dev_60min
44,1.601659054789119,1.6360263327728806,0.1374691119350468,16,x_fractal_dim_60min|x_fractal_dim_240min|x_cvd_60min|x_bvwap_v|x_vol_ma_ratio_240min|x_open_interest_y|x_price_jump_60min|x_price_impact_60min|x_volume_profile_60min|x_delta_x_vpin_60min|x_boll_lower_60min|x_linearreg_ma_240min|x_ma_ret_20h|x_rvi_60min,x_vwap_60min|x_ma_ret_icir|x_fractal_dim_60min|x_fractal_dim_240min|x_cvd_60min|x_bvwap_v|x_vol_ma_ratio_240min|x_open_interest_y|x_price_jump_60min|x_price_impact_60min|x_volume_profile_60min|x_delta_x_vpin_60min|x_boll_lower_60min|x_linearreg_ma_240min|x_ma_ret_20h|x_rvi_60min
115,1.5951438279087244,1.630313153414124,0.14067730202159853,17,x_fractal_dim_60min|x_fractal_dim_240min|x_cvd_60min|x_session_sin|x_bvwap_pv|x_vol_ma_ratio_240min|x_open_interest_y|x_price_impact_60min|x_volume_profile_60min|x_delta_x_vpin_60min|x_sar_diff_240min|x_boll_lower_60min|x_linearreg_ma_240min|x_ma_ret_20h|x_vwap_dev_60min,x_vwap_60min|x_ma_ret_icir|x_fractal_dim_60min|x_fractal_dim_240min|x_cvd_60min|x_session_sin|x_bvwap_pv|x_vol_ma_ratio_240min|x_open_interest_y|x_price_impact_60min|x_volume_profile_60min|x_delta_x_vpin_60min|x_sar_diff_240min|x_boll_lower_60min|x_linearreg_ma_240min|x_ma_ret_20h|x_vwap_dev_60min
