trial,score,oos_sharpe,mean_abs_corr,n_factors,optional,all_factors
56,1.8444219693215562,1.8575168530650554,0.05237953497399641,13,x_money_flow_ratio|x_open_interest|x_liquidity_indicator|x_price_impact_1|x_volume_ma_ratio_1|x_spread_20h_1|x_kyle_lambda_lag_1|x_is_night_1|x_volume_profile_indicator|x_aroon_up|x_price_jump_1,x_vwap|x_ma_ret_4h|x_money_flow_ratio|x_open_interest|x_liquidity_indicator|x_price_impact_1|x_volume_ma_ratio_1|x_spread_20h_1|x_kyle_lambda_lag_1|x_is_night_1|x_volume_profile_indicator|x_aroon_up|x_price_jump_1
42,1.7985799204052595,1.8111919021960992,0.05044792716335885,13,x_money_flow_index|x_open_interest_1|x_liquidity_indicator_1|x_price_impact_1|x_hurst_exponent_1|x_volume_ma_ratio_1|x_spread_20h|x_kyle_lambda_lag|x_is_night_1|x_volume_profile_fast|x_aroon_up_1,x_vwap|x_ma_ret_4h|x_money_flow_index|x_open_interest_1|x_liquidity_indicator_1|x_price_impact_1|x_hurst_exponent_1|x_volume_ma_ratio_1|x_spread_20h|x_kyle_lambda_lag|x_is_night_1|x_volume_profile_fast|x_aroon_up_1
59,1.7108313366569678,1.7297814536615754,0.0758004680184307,15,x_vol_weighted_return|x_money_flow_ratio|x_open_interest|x_liquidity_indicator|x_price_impact_1|x_volume_ma_ratio_1|x_spread_20h_1|x_ma_ret_6h|x_kyle_lambda_lag_1|x_is_night_1|x_volume_profile_indicator|x_aroon_up|x_price_jump_1,x_vwap|x_ma_ret_4h|x_vol_weighted_return|x_money_flow_ratio|x_open_interest|x_liquidity_indicator|x_price_impact_1|x_volume_ma_ratio_1|x_spread_20h_1|x_ma_ret_6h|x_kyle_lambda_lag_1|x_is_night_1|x_volume_profile_indicator|x_aroon_up|x_price_jump_1
36,1.6575394853330172,1.6722358031842137,0.05878527140478622,12,x_open_interest|x_liquidity_indicator|x_price_impact_1|x_hurst_exponent_1|x_volume_ma_ratio_1|x_spread_20h|x_ma_ret_6h|x_is_night|x_aroon_up|x_price_jump,x_vwap|x_ma_ret_4h|x_open_interest|x_liquidity_indicator|x_price_impact_1|x_hurst_exponent_1|x_volume_ma_ratio_1|x_spread_20h|x_ma_ret_6h|x_is_night|x_aroon_up|x_price_jump
31,1.60862448869334,1.6211251829471711,0.050002777015324296,13,x_money_flow_index|x_open_interest|x_liquidity_indicator|x_price_impact_1|x_hurst_exponent_1|x_volume_ma_ratio_1|x_spread_20h|x_kyle_lambda_lag|x_is_night|x_volume_profile_fast|x_aroon_up_1,x_vwap|x_ma_ret_4h|x_money_flow_index|x_open_interest|x_liquidity_indicator|x_price_impact_1|x_hurst_exponent_1|x_volume_ma_ratio_1|x_spread_20h|x_kyle_lambda_lag|x_is_night|x_volume_profile_fast|x_aroon_up_1
47,1.5829995232099205,1.595919967918814,0.05168177883557414,13,x_money_flow_index|x_open_interest|x_liquidity_indicator|x_price_impact_1|x_hurst_exponent_1|x_volume_ma_ratio_1|x_spread_20h|x_kyle_lambda_lag_1|x_is_night_1|x_volume_profile_fast|x_aroon_up,x_vwap|x_ma_ret_4h|x_money_flow_index|x_open_interest|x_liquidity_indicator|x_price_impact_1|x_hurst_exponent_1|x_volume_ma_ratio_1|x_spread_20h|x_kyle_lambda_lag_1|x_is_night_1|x_volume_profile_fast|x_aroon_up
54,1.5793721196054387,1.591921989915344,0.05019948123962122,14,x_money_flow_ratio|x_open_interest|x_liquidity_indicator|x_price_impact_1|x_hurst_exponent_1|x_volume_ma_ratio_1|x_spread_20h|x_kyle_lambda_lag_1|x_is_night_1|x_volume_profile_indicator|x_aroon_up|x_price_jump_1,x_vwap|x_ma_ret_4h|x_money_flow_ratio|x_open_interest|x_liquidity_indicator|x_price_impact_1|x_hurst_exponent_1|x_volume_ma_ratio_1|x_spread_20h|x_kyle_lambda_lag_1|x_is_night_1|x_volume_profile_indicator|x_aroon_up|x_price_jump_1
55,1.5756146614120543,1.5882035145899664,0.05035541271164851,14,x_money_flow_ratio|x_open_interest|x_liquidity_indicator|x_price_impact_1|x_hurst_exponent|x_volume_ma_ratio_1|x_spread_20h|x_kyle_lambda_lag_1|x_is_night_1|x_volume_profile_indicator|x_aroon_up|x_price_jump_1,x_vwap|x_ma_ret_4h|x_money_flow_ratio|x_open_interest|x_liquidity_indicator|x_price_impact_1|x_hurst_exponent|x_volume_ma_ratio_1|x_spread_20h|x_kyle_lambda_lag_1|x_is_night_1|x_volume_profile_indicator|x_aroon_up|x_price_jump_1
49,1.5721826166362856,1.5845223436039053,0.049358907870478926,13,x_money_flow_index|x_open_interest|x_price_impact_1|x_hurst_exponent_1|x_volume_ma_ratio_1|x_spread_20h|x_session_sin_1|x_kyle_lambda_lag_1|x_is_night_1|x_volume_profile_fast|x_aroon_up,x_vwap|x_ma_ret_4h|x_money_flow_index|x_open_interest|x_price_impact_1|x_hurst_exponent_1|x_volume_ma_ratio_1|x_spread_20h|x_session_sin_1|x_kyle_lambda_lag_1|x_is_night_1|x_volume_profile_fast|x_aroon_up
25,1.5639954547220791,1.5769136573609406,0.05167281055544608,13,x_money_flow_index|x_open_interest|x_liquidity_indicator|x_price_impact_1|x_hurst_exponent_1|x_volume_ma_ratio_1|x_spread_20h|x_ma_ret_6h|x_kyle_lambda_lag|x_is_night|x_price_jump,x_vwap|x_ma_ret_4h|x_money_flow_index|x_open_interest|x_liquidity_indicator|x_price_impact_1|x_hurst_exponent_1|x_volume_ma_ratio_1|x_spread_20h|x_ma_ret_6h|x_kyle_lambda_lag|x_is_night|x_price_jump
52,1.5417624063733428,1.5537509280503412,0.04795408670799384,14,x_money_flow_index|x_open_interest_1|x_liquidity_indicator|x_price_impact_1|x_hurst_exponent_1|x_volume_ma_ratio_1|x_spread_20h|x_session_sin_1|x_kyle_lambda_lag_1|x_is_night_1|x_volume_profile_fast|x_aroon_up,x_vwap|x_ma_ret_4h|x_money_flow_index|x_open_interest_1|x_liquidity_indicator|x_price_impact_1|x_hurst_exponent_1|x_volume_ma_ratio_1|x_spread_20h|x_session_sin_1|x_kyle_lambda_lag_1|x_is_night_1|x_volume_profile_fast|x_aroon_up
58,1.5291761450179158,1.5437667261094747,0.0583623243662363,12,x_open_interest_1|x_liquidity_indicator|x_price_impact_1|x_hurst_exponent_1|x_volume_ma_ratio_1|x_spread_20h|x_ma_ret_6h|x_is_night|x_volume_profile_indicator|x_aroon_up,x_vwap|x_ma_ret_4h|x_open_interest_1|x_liquidity_indicator|x_price_impact_1|x_hurst_exponent_1|x_volume_ma_ratio_1|x_spread_20h|x_ma_ret_6h|x_is_night|x_volume_profile_indicator|x_aroon_up
44,1.48295863969185,1.4943245007984014,0.045463444426205944,13,x_money_flow_index|x_open_interest|x_liquidity_indicator|x_price_impact_1|x_hurst_exponent_1|x_spread_20h|x_session_sin_1|x_kyle_lambda_lag|x_is_night|x_volume_profile_fast|x_aroon_up_1,x_vwap|x_ma_ret_4h|x_money_flow_index|x_open_interest|x_liquidity_indicator|x_price_impact_1|x_hurst_exponent_1|x_spread_20h|x_session_sin_1|x_kyle_lambda_lag|x_is_night|x_volume_profile_fast|x_aroon_up_1
27,1.4797598911621976,1.4915273161664766,0.04706970001711557,14,x_money_flow_index|x_open_interest|x_liquidity_indicator_1|x_price_impact_1|x_hurst_exponent_1|x_volume_ma_ratio_1|x_spread_20h_1|x_ma_ret_6h|x_kyle_lambda_lag_1|x_is_night|x_volume_profile_indicator|x_price_jump,x_vwap|x_ma_ret_4h|x_money_flow_index|x_open_interest|x_liquidity_indicator_1|x_price_impact_1|x_hurst_exponent_1|x_volume_ma_ratio_1|x_spread_20h_1|x_ma_ret_6h|x_kyle_lambda_lag_1|x_is_night|x_volume_profile_indicator|x_price_jump
