date,signal,signal_zscore,position,price,actual_ret,strategy_return
2018-05-14 10:40:00,0.0,0.0,0.0,5100.0,-0.0019700551615444706,-0.0
2018-05-14 11:25:00,0.0,0.0,0.0,5096.0,0.003947887879984124,0.0
2018-05-14 14:10:00,0.0,0.0,0.0,5076.0,-0.00039323633503740574,-0.0
2018-05-14 14:55:00,0.0,0.0,0.0,5066.0,-0.0007867820613689513,-0.0
2018-05-15 09:40:00,0.0,0.0,0.0,5086.0,0.0003937007874015297,0.0
2018-05-15 10:40:00,0.0,0.0,0.0,5084.0,0.0,0.0
2018-05-15 11:25:00,0.0,0.0,0.0,5080.0,-0.0015741833923652582,-0.0
2018-05-15 14:10:00,0.0,0.0,0.0,5082.0,0.0003941663381947791,0.0
2018-05-15 14:55:00,0.0,0.0,0.0,5082.0,-0.002758077226162281,-0.0
2018-05-15 21:35:00,0.0,0.0,0.0,5074.0,-0.0011853022520742496,-0.0
2018-05-16 09:40:00,0.0,0.0,0.0,5076.0,-0.002768987341772111,-0.0
2018-05-16 10:40:00,0.0,0.0,0.0,5062.0,0.004760015866719591,0.0
2018-05-16 11:25:00,0.0,0.0,0.0,5056.0,-0.0007895775759968471,-0.0
2018-05-16 14:10:00,0.0,0.0,0.0,5042.0,-0.00158040300276574,-0.0
2018-05-16 14:55:00,0.0,0.0,0.0,5066.0,-0.002374356944994105,-0.0
2018-05-16 21:35:00,0.0,0.0,0.0,5062.0,0.0015866719555732711,0.0
2018-05-17 09:40:00,0.0,0.0,0.0,5054.0,-0.0003960396039603964,-0.0
2018-05-17 10:40:00,0.0,0.0,0.0,5042.0,0.0011885895404120106,0.0
2018-05-17 11:25:00,0.0,0.0,0.0,5050.0,0.003165809259991992,0.0
2018-05-17 14:10:00,0.0,0.0,0.0,5048.0,0.01617357001972386,0.0
2018-05-17 14:55:00,0.0,0.0,0.0,5054.0,0.0015527950310558758,0.0
2018-05-17 21:35:00,0.0,0.0,0.0,5070.0,-0.0031007751937984773,-0.0
2018-05-18 09:40:00,0.0,0.0,0.0,5152.0,-0.0031104199066873672,-0.0
2018-05-18 10:40:00,0.0,0.0,0.0,5160.0,-0.0015600624024960652,-0.0
2018-05-18 11:25:00,0.0,0.0,0.0,5144.0,0.0007812499999999556,0.0
2018-05-18 14:10:00,0.0,0.0,0.0,5128.0,0.013661202185792254,0.0
2018-05-18 14:55:00,0.0,0.0,0.0,5120.0,-0.0015402387370042625,-0.0
2018-05-18 21:35:00,0.0,0.0,0.0,5124.0,-0.0019282684149634077,-0.0
2018-05-21 09:40:00,0.0,0.0,0.0,5194.0,-0.0003863987635239763,-0.0
2018-05-21 10:40:00,0.0,0.0,0.0,5186.0,-0.005411673753382251,-0.0
2018-05-21 11:25:00,0.0,0.0,0.0,5176.0,-0.0003886513797124458,-0.0
2018-05-21 14:10:00,0.0,0.0,0.0,5174.0,0.0031104199066873672,0.0
2018-05-21 14:55:00,0.0,0.0,0.0,5146.0,0.0007751937984497026,0.0
2018-05-22 09:40:00,0.0,0.0,0.0,5144.0,0.0015491866769945517,0.0
2018-05-22 10:40:00,0.0,0.0,0.0,5160.0,-0.0003866976024748947,-0.0
2018-05-22 11:25:00,0.0,0.0,0.0,5164.0,-0.000773694390715618,-0.0
