trial,cv_score,mac,n_factors,optional,all_factors
70,2.3109834937103604,0.09214484017864916,10,x_hurst_exponent|x_spread_8h|x_price_ma250_dev|x_volatility_ratio|x_price_impact|x_boll_lower|x_parkinson_volatility|x_price_volume_trend|x_open_interest,x_ma_ret_4h|x_hurst_exponent|x_spread_8h|x_price_ma250_dev|x_volatility_ratio|x_price_impact|x_boll_lower|x_parkinson_volatility|x_price_volume_trend|x_open_interest
67,2.3109834937103604,0.09214484017864916,10,x_hurst_exponent|x_spread_8h|x_price_ma250_dev|x_volatility_ratio|x_price_impact|x_boll_lower|x_parkinson_volatility|x_price_volume_trend|x_open_interest,x_ma_ret_4h|x_hurst_exponent|x_spread_8h|x_price_ma250_dev|x_volatility_ratio|x_price_impact|x_boll_lower|x_parkinson_volatility|x_price_volume_trend|x_open_interest
83,2.3109834937103604,0.09214484017864916,10,x_hurst_exponent|x_spread_8h|x_price_ma250_dev|x_volatility_ratio|x_price_impact|x_boll_lower|x_parkinson_volatility|x_price_volume_trend|x_open_interest,x_ma_ret_4h|x_hurst_exponent|x_spread_8h|x_price_ma250_dev|x_volatility_ratio|x_price_impact|x_boll_lower|x_parkinson_volatility|x_price_volume_trend|x_open_interest
74,2.3109834937103604,0.09214484017864916,10,x_hurst_exponent|x_spread_8h|x_price_ma250_dev|x_volatility_ratio|x_price_impact|x_boll_lower|x_parkinson_volatility|x_price_volume_trend|x_open_interest,x_ma_ret_4h|x_hurst_exponent|x_spread_8h|x_price_ma250_dev|x_volatility_ratio|x_price_impact|x_boll_lower|x_parkinson_volatility|x_price_volume_trend|x_open_interest
80,2.3109834937103604,0.09214484017864916,10,x_hurst_exponent|x_spread_8h|x_price_ma250_dev|x_volatility_ratio|x_price_impact|x_boll_lower|x_parkinson_volatility|x_price_volume_trend|x_open_interest,x_ma_ret_4h|x_hurst_exponent|x_spread_8h|x_price_ma250_dev|x_volatility_ratio|x_price_impact|x_boll_lower|x_parkinson_volatility|x_price_volume_trend|x_open_interest
59,2.132253529946561,0.09690516297740272,9,x_spread_8h|x_price_ma250_dev|x_volatility_ratio|x_price_impact|x_boll_lower|x_parkinson_volatility|x_price_volume_trend|x_open_interest,x_ma_ret_4h|x_spread_8h|x_price_ma250_dev|x_volatility_ratio|x_price_impact|x_boll_lower|x_parkinson_volatility|x_price_volume_trend|x_open_interest
58,2.132253529946561,0.09690516297740272,9,x_spread_8h|x_price_ma250_dev|x_volatility_ratio|x_price_impact|x_boll_lower|x_parkinson_volatility|x_price_volume_trend|x_open_interest,x_ma_ret_4h|x_spread_8h|x_price_ma250_dev|x_volatility_ratio|x_price_impact|x_boll_lower|x_parkinson_volatility|x_price_volume_trend|x_open_interest
78,2.077735293754396,0.08744949472403563,11,x_hurst_exponent|x_spread_8h|x_skewness|x_price_ma250_dev|x_volatility_ratio|x_price_impact|x_boll_lower|x_parkinson_volatility|x_price_volume_trend|x_open_interest,x_ma_ret_4h|x_hurst_exponent|x_spread_8h|x_skewness|x_price_ma250_dev|x_volatility_ratio|x_price_impact|x_boll_lower|x_parkinson_volatility|x_price_volume_trend|x_open_interest
17,2.0384243781186218,0.07770934499668979,10,x_spread_8h|x_skewness|x_volatility_ratio|x_kurtosis|x_price_impact|x_boll_lower|x_parkinson_volatility|x_price_volume_trend|x_open_interest,x_ma_ret_4h|x_spread_8h|x_skewness|x_volatility_ratio|x_kurtosis|x_price_impact|x_boll_lower|x_parkinson_volatility|x_price_volume_trend|x_open_interest
30,2.033380522929189,0.06447767800229716,8,x_skewness|x_price_ma250_dev|x_volatility_ratio|x_kurtosis|x_price_impact|x_boll_lower|x_open_interest,x_ma_ret_4h|x_skewness|x_price_ma250_dev|x_volatility_ratio|x_kurtosis|x_price_impact|x_boll_lower|x_open_interest
51,2.009367072313045,0.07975444577888809,9,x_spread_8h|x_volatility_ratio|x_kurtosis|x_price_impact|x_boll_lower|x_parkinson_volatility|x_price_volume_trend|x_open_interest,x_ma_ret_4h|x_spread_8h|x_volatility_ratio|x_kurtosis|x_price_impact|x_boll_lower|x_parkinson_volatility|x_price_volume_trend|x_open_interest
49,2.009367072313045,0.07975444577888809,9,x_spread_8h|x_volatility_ratio|x_kurtosis|x_price_impact|x_boll_lower|x_parkinson_volatility|x_price_volume_trend|x_open_interest,x_ma_ret_4h|x_spread_8h|x_volatility_ratio|x_kurtosis|x_price_impact|x_boll_lower|x_parkinson_volatility|x_price_volume_trend|x_open_interest
52,2.009367072313045,0.07975444577888809,9,x_spread_8h|x_volatility_ratio|x_kurtosis|x_price_impact|x_boll_lower|x_parkinson_volatility|x_price_volume_trend|x_open_interest,x_ma_ret_4h|x_spread_8h|x_volatility_ratio|x_kurtosis|x_price_impact|x_boll_lower|x_parkinson_volatility|x_price_volume_trend|x_open_interest
50,2.009367072313045,0.07975444577888809,9,x_spread_8h|x_volatility_ratio|x_kurtosis|x_price_impact|x_boll_lower|x_parkinson_volatility|x_price_volume_trend|x_open_interest,x_ma_ret_4h|x_spread_8h|x_volatility_ratio|x_kurtosis|x_price_impact|x_boll_lower|x_parkinson_volatility|x_price_volume_trend|x_open_interest
54,2.003627450212489,0.05949912814711421,8,x_skewness|x_volatility_ratio|x_kurtosis|x_price_impact|x_boll_lower|x_parkinson_volatility|x_open_interest,x_ma_ret_4h|x_skewness|x_volatility_ratio|x_kurtosis|x_price_impact|x_boll_lower|x_parkinson_volatility|x_open_interest
35,1.9913031729601063,0.07484211949483109,8,x_stoch_k|x_price_ma250_dev|x_volatility_ratio|x_kurtosis|x_price_impact|x_boll_lower|x_open_interest,x_ma_ret_4h|x_stoch_k|x_price_ma250_dev|x_volatility_ratio|x_kurtosis|x_price_impact|x_boll_lower|x_open_interest
84,1.9635433689555042,0.0967090289800317,9,x_hurst_exponent|x_price_ma250_dev|x_volatility_ratio|x_price_impact|x_boll_lower|x_parkinson_volatility|x_price_volume_trend|x_open_interest,x_ma_ret_4h|x_hurst_exponent|x_price_ma250_dev|x_volatility_ratio|x_price_impact|x_boll_lower|x_parkinson_volatility|x_price_volume_trend|x_open_interest
31,1.922316449302513,0.08570416185940449,9,x_skewness|x_stoch_k|x_price_ma250_dev|x_volatility_ratio|x_kurtosis|x_price_impact|x_boll_lower|x_open_interest,x_ma_ret_4h|x_skewness|x_stoch_k|x_price_ma250_dev|x_volatility_ratio|x_kurtosis|x_price_impact|x_boll_lower|x_open_interest
39,1.8671179794656065,0.10148543608698256,8,x_spread_8h|x_skewness|x_stoch_k|x_price_ma250_dev|x_volatility_ratio|x_price_impact|x_boll_lower,x_ma_ret_4h|x_spread_8h|x_skewness|x_stoch_k|x_price_ma250_dev|x_volatility_ratio|x_price_impact|x_boll_lower
98,1.8659043718373982,0.08039193143763734,10,x_adx|x_spread_8h|x_skewness|x_stoch_k|x_price_ma250_dev|x_volatility_ratio|x_price_impact|x_boll_lower|x_open_interest,x_ma_ret_4h|x_adx|x_spread_8h|x_skewness|x_stoch_k|x_price_ma250_dev|x_volatility_ratio|x_price_impact|x_boll_lower|x_open_interest
62,1.864264845229566,0.10312374923583353,8,x_price_ma250_dev|x_volatility_ratio|x_price_impact|x_boll_lower|x_parkinson_volatility|x_price_volume_trend|x_open_interest,x_ma_ret_4h|x_price_ma250_dev|x_volatility_ratio|x_price_impact|x_boll_lower|x_parkinson_volatility|x_price_volume_trend|x_open_interest
21,1.848008397347403,0.07627566112456596,10,x_spread_8h|x_skewness|x_price_ma250_dev|x_volatility_ratio|x_kurtosis|x_price_impact|x_boll_lower|x_price_volume_trend|x_open_interest,x_ma_ret_4h|x_spread_8h|x_skewness|x_price_ma250_dev|x_volatility_ratio|x_kurtosis|x_price_impact|x_boll_lower|x_price_volume_trend|x_open_interest
22,1.848008397347403,0.07627566112456596,10,x_spread_8h|x_skewness|x_price_ma250_dev|x_volatility_ratio|x_kurtosis|x_price_impact|x_boll_lower|x_price_volume_trend|x_open_interest,x_ma_ret_4h|x_spread_8h|x_skewness|x_price_ma250_dev|x_volatility_ratio|x_kurtosis|x_price_impact|x_boll_lower|x_price_volume_trend|x_open_interest
23,1.848008397347403,0.07627566112456596,10,x_spread_8h|x_skewness|x_price_ma250_dev|x_volatility_ratio|x_kurtosis|x_price_impact|x_boll_lower|x_price_volume_trend|x_open_interest,x_ma_ret_4h|x_spread_8h|x_skewness|x_price_ma250_dev|x_volatility_ratio|x_kurtosis|x_price_impact|x_boll_lower|x_price_volume_trend|x_open_interest
41,1.8446470748495762,0.06804407366764223,7,x_skewness|x_stoch_k|x_volatility_ratio|x_price_impact|x_boll_lower|x_open_interest,x_ma_ret_4h|x_skewness|x_stoch_k|x_volatility_ratio|x_price_impact|x_boll_lower|x_open_interest
25,1.8247627632691308,0.0690045793521355,10,x_adx|x_spread_8h|x_price_ma250_dev|x_volatility_ratio|x_kurtosis|x_price_impact|x_boll_lower|x_price_volume_trend|x_open_interest,x_ma_ret_4h|x_adx|x_spread_8h|x_price_ma250_dev|x_volatility_ratio|x_kurtosis|x_price_impact|x_boll_lower|x_price_volume_trend|x_open_interest
38,1.8195551744796463,0.07914593561684634,7,x_stoch_k|x_price_ma250_dev|x_volatility_ratio|x_price_impact|x_boll_lower|x_open_interest,x_ma_ret_4h|x_stoch_k|x_price_ma250_dev|x_volatility_ratio|x_price_impact|x_boll_lower|x_open_interest
40,1.8141717482508488,0.06545964215223359,8,x_price_ma250_dev|x_volatility_ratio|x_kurtosis|x_price_impact|x_boll_lower|x_parkinson_volatility|x_open_interest,x_ma_ret_4h|x_price_ma250_dev|x_volatility_ratio|x_kurtosis|x_price_impact|x_boll_lower|x_parkinson_volatility|x_open_interest
46,1.799499039555315,0.08064574455579114,10,x_adx|x_skewness|x_stoch_k|x_price_ma250_dev|x_volatility_ratio|x_kurtosis|x_price_impact|x_boll_lower|x_open_interest,x_ma_ret_4h|x_adx|x_skewness|x_stoch_k|x_price_ma250_dev|x_volatility_ratio|x_kurtosis|x_price_impact|x_boll_lower|x_open_interest
63,1.793587836370599,0.06134393988501961,9,x_adx|x_spread_8h|x_volatility_ratio|x_kurtosis|x_price_impact|x_boll_lower|x_parkinson_volatility|x_open_interest,x_ma_ret_4h|x_adx|x_spread_8h|x_volatility_ratio|x_kurtosis|x_price_impact|x_boll_lower|x_parkinson_volatility|x_open_interest
48,1.761181942624931,0.09001070474232428,9,x_skewness|x_stoch_k|x_price_ma250_dev|x_volatility_ratio|x_price_impact|x_boll_lower|x_parkinson_volatility|x_open_interest,x_ma_ret_4h|x_skewness|x_stoch_k|x_price_ma250_dev|x_volatility_ratio|x_price_impact|x_boll_lower|x_parkinson_volatility|x_open_interest
47,1.728209179623923,0.057548342030088025,7,x_stoch_k|x_volatility_ratio|x_kurtosis|x_price_impact|x_boll_lower|x_open_interest,x_ma_ret_4h|x_stoch_k|x_volatility_ratio|x_kurtosis|x_price_impact|x_boll_lower|x_open_interest
73,1.643537760380122,0.08416676094479589,11,x_hurst_exponent|x_spread_8h|x_price_ma250_dev|x_volatility_ratio|x_kurtosis|x_price_impact|x_boll_lower|x_parkinson_volatility|x_price_volume_trend|x_open_interest,x_ma_ret_4h|x_hurst_exponent|x_spread_8h|x_price_ma250_dev|x_volatility_ratio|x_kurtosis|x_price_impact|x_boll_lower|x_parkinson_volatility|x_price_volume_trend|x_open_interest
44,1.6231796027662793,0.06483344938135062,7,x_skewness|x_price_ma250_dev|x_volatility_ratio|x_kurtosis|x_price_impact|x_boll_lower,x_ma_ret_4h|x_skewness|x_price_ma250_dev|x_volatility_ratio|x_kurtosis|x_price_impact|x_boll_lower
43,1.6167617010283295,0.0945851755238666,8,x_skewness|x_stoch_k|x_price_ma250_dev|x_kurtosis|x_price_impact|x_boll_lower|x_open_interest,x_ma_ret_4h|x_skewness|x_stoch_k|x_price_ma250_dev|x_kurtosis|x_price_impact|x_boll_lower|x_open_interest
64,1.6095508132204677,0.09638497686620826,9,x_skewness|x_stoch_k|x_price_ma250_dev|x_volatility_ratio|x_price_impact|x_boll_lower|x_price_volume_trend|x_open_interest,x_ma_ret_4h|x_skewness|x_stoch_k|x_price_ma250_dev|x_volatility_ratio|x_price_impact|x_boll_lower|x_price_volume_trend|x_open_interest
9,1.605864699006716,0.08138706312877692,9,x_spread_8h|x_skewness|x_volatility_ratio|x_price_impact|x_boll_lower|x_parkinson_volatility|x_price_volume_trend|x_open_interest,x_ma_ret_4h|x_spread_8h|x_skewness|x_volatility_ratio|x_price_impact|x_boll_lower|x_parkinson_volatility|x_price_volume_trend|x_open_interest
19,1.605864699006716,0.08138706312877692,9,x_spread_8h|x_skewness|x_volatility_ratio|x_price_impact|x_boll_lower|x_parkinson_volatility|x_price_volume_trend|x_open_interest,x_ma_ret_4h|x_spread_8h|x_skewness|x_volatility_ratio|x_price_impact|x_boll_lower|x_parkinson_volatility|x_price_volume_trend|x_open_interest
4,1.6044198703867543,0.07881340775602717,9,x_adx|x_hurst_exponent|x_spread_8h|x_stoch_k|x_price_ma250_dev|x_kurtosis|x_price_impact|x_boll_lower,x_ma_ret_4h|x_adx|x_hurst_exponent|x_spread_8h|x_stoch_k|x_price_ma250_dev|x_kurtosis|x_price_impact|x_boll_lower
16,1.6044198703867543,0.07881340775602717,9,x_adx|x_hurst_exponent|x_spread_8h|x_stoch_k|x_price_ma250_dev|x_kurtosis|x_price_impact|x_boll_lower,x_ma_ret_4h|x_adx|x_hurst_exponent|x_spread_8h|x_stoch_k|x_price_ma250_dev|x_kurtosis|x_price_impact|x_boll_lower
28,1.6027728183640864,0.061676342881848006,9,x_adx|x_spread_8h|x_skewness|x_volatility_ratio|x_kurtosis|x_price_impact|x_boll_lower|x_open_interest,x_ma_ret_4h|x_adx|x_spread_8h|x_skewness|x_volatility_ratio|x_kurtosis|x_price_impact|x_boll_lower|x_open_interest
82,1.6015466402587273,0.08339874436332997,9,x_hurst_exponent|x_spread_8h|x_volatility_ratio|x_price_impact|x_boll_lower|x_parkinson_volatility|x_price_volume_trend|x_open_interest,x_ma_ret_4h|x_hurst_exponent|x_spread_8h|x_volatility_ratio|x_price_impact|x_boll_lower|x_parkinson_volatility|x_price_volume_trend|x_open_interest
66,1.5930023834982616,0.0956701082714227,9,x_adx|x_spread_8h|x_price_ma250_dev|x_price_impact|x_boll_lower|x_parkinson_volatility|x_price_volume_trend|x_open_interest,x_ma_ret_4h|x_adx|x_spread_8h|x_price_ma250_dev|x_price_impact|x_boll_lower|x_parkinson_volatility|x_price_volume_trend|x_open_interest
29,1.586312339678439,0.082179446934866,10,x_hurst_exponent|x_spread_8h|x_skewness|x_price_ma250_dev|x_volatility_ratio|x_kurtosis|x_boll_lower|x_price_volume_trend|x_open_interest,x_ma_ret_4h|x_hurst_exponent|x_spread_8h|x_skewness|x_price_ma250_dev|x_volatility_ratio|x_kurtosis|x_boll_lower|x_price_volume_trend|x_open_interest
24,1.5455130337934995,0.07220394033110235,11,x_hurst_exponent|x_spread_8h|x_skewness|x_stoch_k|x_volatility_ratio|x_kurtosis|x_price_impact|x_boll_lower|x_price_volume_trend|x_open_interest,x_ma_ret_4h|x_hurst_exponent|x_spread_8h|x_skewness|x_stoch_k|x_volatility_ratio|x_kurtosis|x_price_impact|x_boll_lower|x_price_volume_trend|x_open_interest
7,1.5426394664730423,0.0999383396295941,9,x_skewness|x_price_ma250_dev|x_kurtosis|x_price_impact|x_boll_lower|x_parkinson_volatility|x_price_volume_trend|x_open_interest,x_ma_ret_4h|x_skewness|x_price_ma250_dev|x_kurtosis|x_price_impact|x_boll_lower|x_parkinson_volatility|x_price_volume_trend|x_open_interest
42,1.5178507638167094,0.0850613712272796,9,x_stoch_k|x_price_ma250_dev|x_volatility_ratio|x_kurtosis|x_price_impact|x_boll_lower|x_price_volume_trend|x_open_interest,x_ma_ret_4h|x_stoch_k|x_price_ma250_dev|x_volatility_ratio|x_kurtosis|x_price_impact|x_boll_lower|x_price_volume_trend|x_open_interest
32,1.5089918159656375,0.09833070263024779,8,x_skewness|x_stoch_k|x_price_ma250_dev|x_volatility_ratio|x_kurtosis|x_boll_lower|x_open_interest,x_ma_ret_4h|x_skewness|x_stoch_k|x_price_ma250_dev|x_volatility_ratio|x_kurtosis|x_boll_lower|x_open_interest
10,1.492989146111023,0.08251081245224912,8,x_hurst_exponent|x_spread_8h|x_stoch_k|x_kurtosis|x_boll_lower|x_price_volume_trend|x_open_interest,x_ma_ret_4h|x_hurst_exponent|x_spread_8h|x_stoch_k|x_kurtosis|x_boll_lower|x_price_volume_trend|x_open_interest
60,1.4830172853322634,0.10215080067433406,10,x_spread_8h|x_stoch_k|x_price_ma250_dev|x_volatility_ratio|x_price_impact|x_boll_lower|x_parkinson_volatility|x_price_volume_trend|x_open_interest,x_ma_ret_4h|x_spread_8h|x_stoch_k|x_price_ma250_dev|x_volatility_ratio|x_price_impact|x_boll_lower|x_parkinson_volatility|x_price_volume_trend|x_open_interest
56,1.4642964395548574,0.07917038496613048,10,x_adx|x_spread_8h|x_skewness|x_kurtosis|x_price_impact|x_boll_lower|x_parkinson_volatility|x_price_volume_trend|x_open_interest,x_ma_ret_4h|x_adx|x_spread_8h|x_skewness|x_kurtosis|x_price_impact|x_boll_lower|x_parkinson_volatility|x_price_volume_trend|x_open_interest
34,1.3874698051876322,0.06071474145973318,7,x_skewness|x_price_ma250_dev|x_volatility_ratio|x_price_impact|x_boll_lower|x_open_interest,x_ma_ret_4h|x_skewness|x_price_ma250_dev|x_volatility_ratio|x_price_impact|x_boll_lower|x_open_interest
27,1.366643488883679,0.0702737702147229,11,x_hurst_exponent|x_spread_8h|x_skewness|x_price_ma250_dev|x_volatility_ratio|x_kurtosis|x_price_impact|x_boll_lower|x_parkinson_volatility|x_open_interest,x_ma_ret_4h|x_hurst_exponent|x_spread_8h|x_skewness|x_price_ma250_dev|x_volatility_ratio|x_kurtosis|x_price_impact|x_boll_lower|x_parkinson_volatility|x_open_interest
45,1.3646379432936717,0.08922738478268896,10,x_spread_8h|x_skewness|x_stoch_k|x_volatility_ratio|x_kurtosis|x_price_impact|x_parkinson_volatility|x_price_volume_trend|x_open_interest,x_ma_ret_4h|x_spread_8h|x_skewness|x_stoch_k|x_volatility_ratio|x_kurtosis|x_price_impact|x_parkinson_volatility|x_price_volume_trend|x_open_interest
77,1.2862816122717016,0.10608629563862214,9,x_hurst_exponent|x_spread_8h|x_price_ma250_dev|x_volatility_ratio|x_boll_lower|x_parkinson_volatility|x_price_volume_trend|x_open_interest,x_ma_ret_4h|x_hurst_exponent|x_spread_8h|x_price_ma250_dev|x_volatility_ratio|x_boll_lower|x_parkinson_volatility|x_price_volume_trend|x_open_interest
90,1.2850852419836243,0.11602771753002725,6,x_skewness|x_stoch_k|x_price_ma250_dev|x_price_impact|x_boll_lower,x_ma_ret_4h|x_skewness|x_stoch_k|x_price_ma250_dev|x_price_impact|x_boll_lower
99,1.246070842966125,0.10531016949359455,7,x_skewness|x_stoch_k|x_price_ma250_dev|x_volatility_ratio|x_boll_lower|x_open_interest,x_ma_ret_4h|x_skewness|x_stoch_k|x_price_ma250_dev|x_volatility_ratio|x_boll_lower|x_open_interest
20,1.2198633113772048,0.07218441438123273,12,x_adx|x_hurst_exponent|x_spread_8h|x_skewness|x_volatility_ratio|x_kurtosis|x_price_impact|x_boll_lower|x_parkinson_volatility|x_price_volume_trend|x_open_interest,x_ma_ret_4h|x_adx|x_hurst_exponent|x_spread_8h|x_skewness|x_volatility_ratio|x_kurtosis|x_price_impact|x_boll_lower|x_parkinson_volatility|x_price_volume_trend|x_open_interest
5,1.1535473745040001,0.08721684899975694,8,x_adx|x_spread_8h|x_skewness|x_stoch_k|x_volatility_ratio|x_kurtosis|x_boll_lower,x_ma_ret_4h|x_adx|x_spread_8h|x_skewness|x_stoch_k|x_volatility_ratio|x_kurtosis|x_boll_lower
88,1.1257390654500188,0.09366155686946968,8,x_spread_8h|x_skewness|x_stoch_k|x_price_ma250_dev|x_volatility_ratio|x_price_impact|x_open_interest,x_ma_ret_4h|x_spread_8h|x_skewness|x_stoch_k|x_price_ma250_dev|x_volatility_ratio|x_price_impact|x_open_interest
79,1.1154169784763135,0.07935696687211471,9,x_hurst_exponent|x_spread_8h|x_price_ma250_dev|x_volatility_ratio|x_price_impact|x_boll_lower|x_price_volume_trend|x_open_interest,x_ma_ret_4h|x_hurst_exponent|x_spread_8h|x_price_ma250_dev|x_volatility_ratio|x_price_impact|x_boll_lower|x_price_volume_trend|x_open_interest
8,1.1118639231251484,0.08236155598297526,8,x_adx|x_spread_8h|x_skewness|x_price_ma250_dev|x_price_impact|x_boll_lower|x_price_volume_trend,x_ma_ret_4h|x_adx|x_spread_8h|x_skewness|x_price_ma250_dev|x_price_impact|x_boll_lower|x_price_volume_trend
76,1.0908027521277994,0.10371360124417191,9,x_hurst_exponent|x_spread_8h|x_price_ma250_dev|x_price_impact|x_boll_lower|x_parkinson_volatility|x_price_volume_trend|x_open_interest,x_ma_ret_4h|x_hurst_exponent|x_spread_8h|x_price_ma250_dev|x_price_impact|x_boll_lower|x_parkinson_volatility|x_price_volume_trend|x_open_interest
55,1.090652103901303,0.0661196899074126,9,x_adx|x_spread_8h|x_volatility_ratio|x_kurtosis|x_price_impact|x_boll_lower|x_parkinson_volatility|x_price_volume_trend,x_ma_ret_4h|x_adx|x_spread_8h|x_volatility_ratio|x_kurtosis|x_price_impact|x_boll_lower|x_parkinson_volatility|x_price_volume_trend
37,1.0853374750725486,0.09181741558626712,8,x_hurst_exponent|x_skewness|x_stoch_k|x_price_ma250_dev|x_volatility_ratio|x_price_impact|x_open_interest,x_ma_ret_4h|x_hurst_exponent|x_skewness|x_stoch_k|x_price_ma250_dev|x_volatility_ratio|x_price_impact|x_open_interest
26,1.0678467074553804,0.06203202962326743,8,x_spread_8h|x_skewness|x_volatility_ratio|x_kurtosis|x_price_impact|x_boll_lower|x_price_volume_trend,x_ma_ret_4h|x_spread_8h|x_skewness|x_volatility_ratio|x_kurtosis|x_price_impact|x_boll_lower|x_price_volume_trend
100,1.0244401310972355,0.08824910321751211,8,x_adx|x_skewness|x_stoch_k|x_price_ma250_dev|x_volatility_ratio|x_price_impact|x_open_interest,x_ma_ret_4h|x_adx|x_skewness|x_stoch_k|x_price_ma250_dev|x_volatility_ratio|x_price_impact|x_open_interest
72,1.0107066955561423,0.07148000773488251,9,x_hurst_exponent|x_spread_8h|x_price_ma250_dev|x_volatility_ratio|x_price_impact|x_boll_lower|x_parkinson_volatility|x_open_interest,x_ma_ret_4h|x_hurst_exponent|x_spread_8h|x_price_ma250_dev|x_volatility_ratio|x_price_impact|x_boll_lower|x_parkinson_volatility|x_open_interest
