date,prediction,actual_return,strategy_return,daily_volume,position,cumulative_value,price,is_switch,open,signal,price_return
2018-04-17 10:40:00,4.812683190676004e-05,-0.0008032128514056103,-0.0,0,0.0,1.0,4980.0,False,4980.0,0.0,-0.0008032128514056103
2018-04-17 11:25:00,4.751280079937222e-05,-0.002813504823151125,-0.0,1,0.0,1.0,4976.0,False,4976.0,0.0,-0.002813504823151125
2018-04-17 14:10:00,-2.0290008152308998e-05,0.0016122531237403592,0.0,0,0.0,1.0,4962.0,False,4962.0,0.0,0.0016122531237403592
2018-04-17 14:55:00,-0.00017608841802046966,0.005231388329979936,0.0,1,0.0,1.0,4970.0,False,4970.0,0.0,0.005231388329979936
2018-04-17 21:35:00,4.818427809491249e-05,-0.0004003202562049557,-0.0,1,0.0,1.0,4996.0,False,4996.0,0.0,-0.0004003202562049557
2018-04-18 09:40:00,4.830359581195758e-05,-0.00040048057669206383,-0.0,1,0.0,1.0,4994.0,False,4994.0,0.0,-0.00040048057669206383
2018-04-18 10:40:00,4.849807010892296e-05,0.0024038461538462563,0.0,1,0.0,1.0,4992.0,False,4992.0,0.0,0.0024038461538462563
2018-04-18 11:25:00,4.850241008663684e-05,-0.001998401278976769,-0.0,0,0.0,1.0,5004.0,False,5004.0,0.0,-0.001998401278976769
2018-04-18 14:10:00,4.453076599562802e-05,0.0004004805766919528,0.0,0,0.0,1.0,4994.0,False,4994.0,0.0,0.0004004805766919528
2018-04-18 14:55:00,4.462412293722916e-05,0.0020016012810248895,0.0,0,0.0,1.0,4996.0,False,4996.0,0.0,0.0020016012810248895
2018-04-18 21:35:00,4.153620883470192e-05,0.0007990411506193507,0.0,0,0.0,1.0,5006.0,False,5006.0,0.0,0.0007990411506193507
2018-04-19 09:40:00,4.214821711811471e-05,0.0011976047904191933,0.0,0,0.0,1.0,5010.0,False,5010.0,0.0,0.0011976047904191933
