trial,cv_score,mac,n_factors,optional,all_factors
28,1.7351975152694958,0.06468231471659806,12,x_amihud_volatility|x_volatility_ratio|x_kurtosis|x_spread_8h|x_price_ma250_dev|x_parkinson_volatility|x_price_volume_trend|x_open_interest|x_liquidity_indicator,x_ma_ret_1h|x_is_night|x_session_sin|x_amihud_volatility|x_volatility_ratio|x_kurtosis|x_spread_8h|x_price_ma250_dev|x_parkinson_volatility|x_price_volume_trend|x_open_interest|x_liquidity_indicator
48,1.7351975152694958,0.06468231471659806,12,x_amihud_volatility|x_volatility_ratio|x_kurtosis|x_spread_8h|x_price_ma250_dev|x_parkinson_volatility|x_price_volume_trend|x_open_interest|x_liquidity_indicator,x_ma_ret_1h|x_is_night|x_session_sin|x_amihud_volatility|x_volatility_ratio|x_kurtosis|x_spread_8h|x_price_ma250_dev|x_parkinson_volatility|x_price_volume_trend|x_open_interest|x_liquidity_indicator
51,1.7351975152694958,0.06468231471659806,12,x_amihud_volatility|x_volatility_ratio|x_kurtosis|x_spread_8h|x_price_ma250_dev|x_parkinson_volatility|x_price_volume_trend|x_open_interest|x_liquidity_indicator,x_ma_ret_1h|x_is_night|x_session_sin|x_amihud_volatility|x_volatility_ratio|x_kurtosis|x_spread_8h|x_price_ma250_dev|x_parkinson_volatility|x_price_volume_trend|x_open_interest|x_liquidity_indicator
47,1.7351975152694958,0.06468231471659806,12,x_amihud_volatility|x_volatility_ratio|x_kurtosis|x_spread_8h|x_price_ma250_dev|x_parkinson_volatility|x_price_volume_trend|x_open_interest|x_liquidity_indicator,x_ma_ret_1h|x_is_night|x_session_sin|x_amihud_volatility|x_volatility_ratio|x_kurtosis|x_spread_8h|x_price_ma250_dev|x_parkinson_volatility|x_price_volume_trend|x_open_interest|x_liquidity_indicator
72,1.7351975152694958,0.06468231471659806,12,x_amihud_volatility|x_volatility_ratio|x_kurtosis|x_spread_8h|x_price_ma250_dev|x_parkinson_volatility|x_price_volume_trend|x_open_interest|x_liquidity_indicator,x_ma_ret_1h|x_is_night|x_session_sin|x_amihud_volatility|x_volatility_ratio|x_kurtosis|x_spread_8h|x_price_ma250_dev|x_parkinson_volatility|x_price_volume_trend|x_open_interest|x_liquidity_indicator
55,1.7351975152694958,0.06468231471659806,12,x_amihud_volatility|x_volatility_ratio|x_kurtosis|x_spread_8h|x_price_ma250_dev|x_parkinson_volatility|x_price_volume_trend|x_open_interest|x_liquidity_indicator,x_ma_ret_1h|x_is_night|x_session_sin|x_amihud_volatility|x_volatility_ratio|x_kurtosis|x_spread_8h|x_price_ma250_dev|x_parkinson_volatility|x_price_volume_trend|x_open_interest|x_liquidity_indicator
82,1.7351975152694958,0.06468231471659806,12,x_amihud_volatility|x_volatility_ratio|x_kurtosis|x_spread_8h|x_price_ma250_dev|x_parkinson_volatility|x_price_volume_trend|x_open_interest|x_liquidity_indicator,x_ma_ret_1h|x_is_night|x_session_sin|x_amihud_volatility|x_volatility_ratio|x_kurtosis|x_spread_8h|x_price_ma250_dev|x_parkinson_volatility|x_price_volume_trend|x_open_interest|x_liquidity_indicator
75,1.7351975152694958,0.06468231471659806,12,x_amihud_volatility|x_volatility_ratio|x_kurtosis|x_spread_8h|x_price_ma250_dev|x_parkinson_volatility|x_price_volume_trend|x_open_interest|x_liquidity_indicator,x_ma_ret_1h|x_is_night|x_session_sin|x_amihud_volatility|x_volatility_ratio|x_kurtosis|x_spread_8h|x_price_ma250_dev|x_parkinson_volatility|x_price_volume_trend|x_open_interest|x_liquidity_indicator
93,1.7351975152694958,0.06468231471659806,12,x_amihud_volatility|x_volatility_ratio|x_kurtosis|x_spread_8h|x_price_ma250_dev|x_parkinson_volatility|x_price_volume_trend|x_open_interest|x_liquidity_indicator,x_ma_ret_1h|x_is_night|x_session_sin|x_amihud_volatility|x_volatility_ratio|x_kurtosis|x_spread_8h|x_price_ma250_dev|x_parkinson_volatility|x_price_volume_trend|x_open_interest|x_liquidity_indicator
98,1.7351975152694958,0.06468231471659806,12,x_amihud_volatility|x_volatility_ratio|x_kurtosis|x_spread_8h|x_price_ma250_dev|x_parkinson_volatility|x_price_volume_trend|x_open_interest|x_liquidity_indicator,x_ma_ret_1h|x_is_night|x_session_sin|x_amihud_volatility|x_volatility_ratio|x_kurtosis|x_spread_8h|x_price_ma250_dev|x_parkinson_volatility|x_price_volume_trend|x_open_interest|x_liquidity_indicator
