date,x_ma_ret_1h,x_ma_ret_2h,x_ma_ret_4h,x_ma_ret_6h,x_ma_ret_8h,x_ma_ret_12h,var_explained
2025-06-11 10:00:00,0.3146572007165043,0.38885848381671173,0.44289358974146553,0.4540582302955417,0.44099778827332253,0.39112308549337654,0.6741414794633004
2025-06-11 11:15:00,0.31471283611123246,0.3887887831493778,0.4429974681242576,0.45403229344806173,0.44102600091892735,0.39102825874775266,0.6741480257267308
2025-06-11 14:15:00,0.3150898105964317,0.3888369214156109,0.4428027353852809,0.45387852551924196,0.4410209712102499,0.39108155717560333,0.6747715819154967
2025-06-11 15:00:00,0.31465363591327844,0.38885646554734143,0.4426221789069871,0.4536986967266775,0.44121700452696166,0.3916048938062234,0.675066107272258
2025-06-11 22:00:00,0.3148124362811265,0.38869534195955313,0.4427040478828332,0.45363240019451245,0.4411098409248021,0.39174218667754357,0.6754279514942173
2025-06-11 23:00:00,0.3147236081884977,0.38876685358625984,0.44280435372371096,0.4535450829885768,0.4410045458599242,0.39184886953077486,0.6758017951816807
2025-06-12 10:00:00,0.3145797125611022,0.38869410120744996,0.4427396351177145,0.45378116594290957,0.44114312384672616,0.39168037140707834,0.6758052201562554
2025-06-12 11:15:00,0.3147158000106211,0.3886510890048933,0.4427634643032707,0.4538756451822512,0.44111467717938635,0.39150932454345544,0.6760093460492917
2025-06-12 14:15:00,0.31464906260343706,0.3886909018741197,0.44280382404615454,0.45385324994948606,0.4411956690958555,0.391412484081069,0.6760112314485558
2025-06-12 15:00:00,0.3148411174643898,0.3886711169935394,0.4428144062477089,0.45396037800228095,0.44108976370941255,0.3912608218861918,0.6763096599251255
2025-06-12 22:00:00,0.3145912465083835,0.3886633920203352,0.4427547921064154,0.454192616828886,0.4411730736389984,0.3911734849199282,0.6763260646020862
2025-06-12 23:00:00,0.3146650220706975,0.38864776546260327,0.4427847345583432,0.45415436371276063,0.4412230533186012,0.3910838123332878,0.676509851496918
2025-06-13 10:00:00,0.31470099194283846,0.38873441604361536,0.4428390978412124,0.45411333293229045,0.4411928107977471,0.3909889479641512,0.6767368874788804
2025-06-13 11:15:00,0.3143476440229646,0.388703414773255,0.4428603508659289,0.4541488477358007,0.4414478114455894,0.3909508633343488,0.6764122001662343
2025-06-13 14:15:00,0.3144788126734268,0.3885334051908993,0.4429316586379886,0.45413312577128484,0.441394995077953,0.3910114801432471,0.676343554949023
2025-06-13 15:00:00,0.31454109153392285,0.38853529909856777,0.4428611177967323,0.454113910250855,0.441396083472836,0.39106049077653393,0.676467931728844
2025-06-16 10:00:00,0.31455020500345426,0.3886019024367494,0.4428158877719418,0.4540693661291356,0.4414520449582596,0.39102675386324476,0.6765867772848321
2025-06-16 11:15:00,0.3145086204221052,0.3885901963926457,0.4428487466066896,0.4540614400383447,0.4414681172207871,0.39102568294733625,0.6765776348519869
2025-06-16 14:15:00,0.3147540011735461,0.38864428546894847,0.4428579584981637,0.45397117043893126,0.44143581251854075,0.39090531660341343,0.676818692573734
2025-06-16 15:00:00,0.3147510449963746,0.38874171260285517,0.4428184759916081,0.453948238756794,0.4413805682127706,0.3909445592542952,0.6771147083134367
2025-06-16 22:00:00,0.3147580161473978,0.38874280930917104,0.44271079518230244,0.45385229829292445,0.4413907498150841,0.39115964595332464,0.6774903486372044
2025-06-16 23:00:00,0.31460213826625133,0.3886678591098205,0.44272002854736875,0.4538465236682582,0.44140519099146347,0.39133943902491486,0.677621466236297
2025-06-17 10:00:00,0.31449024180908025,0.3885875278569104,0.44274322563141144,0.4538416836851699,0.4414363576150526,0.39145335032897643,0.6775791514928717
2025-06-17 11:15:00,0.3144340676163759,0.38851273910547357,0.4427684778141866,0.4538436291135798,0.44145095456519995,0.39152542542672825,0.6774868283279354
2025-06-17 14:15:00,0.3144475931688009,0.3884869255864042,0.4427392884944212,0.45389878924850147,0.44139941461486076,0.39156734812625604,0.6774438076341185
2025-06-17 15:00:00,0.31447468859202654,0.3885210153283817,0.44273204461760024,0.4539206370868826,0.4413803007115934,0.3915161719804844,0.6773338720907081
2025-06-17 22:00:00,0.31448146625296364,0.38853245222757515,0.44275041153218997,0.4539276997872046,0.4414004071069029,0.391447746205349,0.6772968888953477
2025-06-17 23:00:00,0.31450047155710514,0.3885461861815839,0.44276346799878585,0.45392464351132955,0.44140410358786597,0.3914034508645752,0.6772547394459952
2025-06-18 10:00:00,0.31453286678135095,0.388574526195558,0.44277668441582263,0.4539177420542607,0.441393897239264,0.3913538449692676,0.677222559638045
2025-06-18 11:15:00,0.314524185974332,0.38859525948567775,0.44279072163724104,0.45392687584685926,0.4413873695767167,0.3913211199724226,0.6771883530940255
2025-06-18 14:15:00,0.31453202531584096,0.38858666164177746,0.44278600032845117,0.4539209286679481,0.4413823677182586,0.39134123900069406,0.677203238937435
2025-06-18 15:00:00,0.3144503030685353,0.3885593830241614,0.44283358718397886,0.4539485164429977,0.4414096197424543,0.39131741443971313,0.677130537021253
2025-06-18 22:00:00,0.3144437446634684,0.38854855739379146,0.4428288983595004,0.45396345296921836,0.4414175058782291,0.3913125165892839,0.67706948204414
2025-06-18 23:00:00,0.3144329140095347,0.38853569945628075,0.44284456849431575,0.4539788091658291,0.44141920247776456,0.39129652375512397,0.6770063886997736
2025-06-19 10:00:00,0.31394011311904274,0.3884062283274874,0.44288781475705463,0.4541088350877874,0.4415856940072261,0.39143304849528004,0.6764387146987164
2025-06-19 11:15:00,0.3140176828262896,0.3882158465949458,0.44291171366740795,0.4541537355667391,0.4416511502264947,0.3914067081637306,0.6760039377765229
2025-06-19 14:15:00,0.3145061343689914,0.38835402934636165,0.44279343985796044,0.45410024239982383,0.4415183938750538,0.3912230651123322,0.67621110270579
2025-06-19 15:00:00,0.31475541900218396,0.3886856759845396,0.44264347986368313,0.45394850315697766,0.4414790494333821,0.3910834011055787,0.6766525743864991
2025-06-19 22:00:00,0.31448869272873126,0.3887648913897003,0.4428320061130078,0.4539483344081068,0.44147784982836397,0.39100735738536785,0.6765478661097782
2025-06-19 23:00:00,0.31448811504146784,0.3886579323228384,0.44304629418528346,0.45393552386868313,0.4414505144442671,0.39091712908984133,0.6764622353315546
2025-06-20 10:00:00,0.3145527855299935,0.38864125084292933,0.44301363466268484,0.4539385773420963,0.4414481702078892,0.39091779670700944,0.676512715134974
2025-06-20 11:15:00,0.31371228259522493,0.3885149092483361,0.4431090508210559,0.45447406149798,0.4416358893556708,0.39077641533192603,0.6755395005368081
2025-06-20 14:15:00,0.3142700186737006,0.38833469089919104,0.44306573819677963,0.45446706422543204,0.44163208295631745,0.3905689000434962,0.6753262870920991
2025-06-20 15:00:00,0.31445868514542125,0.3885990907890411,0.4429633462181128,0.45443489738513143,0.44154564768794535,0.3904053290212537,0.6754523587205403
2025-06-23 10:00:00,0.3143233567683549,0.38875931192299606,0.4429543897362903,0.4544826216099569,0.4415760747379129,0.39027496751646934,0.6751263875412217
2025-06-23 11:15:00,0.3138286171760454,0.3885652654132523,0.4433125066484637,0.45465873428736914,0.44166971804772204,0.390148626167784,0.6743150414217587
2025-06-23 14:15:00,0.31426019697042773,0.38845463640023636,0.44331807898948544,0.4546470648916314,0.4416193780332189,0.3899756097903023,0.6741057455165406
2025-06-23 15:00:00,0.31362553380517405,0.3884929890769624,0.4433990446990483,0.4549426652639643,0.44172496684154766,0.38989195187230097,0.6731724354798533
