date,prediction,actual_return,strategy_return,daily_volume,position,cumulative_value,price,is_switch,signal,price_return
2020-01-02 11:15:00,-0.00035513585206215463,0.0,0.0,0,0.0,1.0,6310.0,False,0.0,0.0
2020-01-02 14:15:00,-0.0006123980730344106,0.0034865293185419866,0.0,1,0.0,1.0,6332.0,False,0.0,0.0034865293185419866
2020-01-02 14:55:00,-0.0002991234889797282,0.002210991787744865,0.0,0,0.0,1.0,6346.0,False,0.0,0.002210991787744865
2020-01-02 22:00:00,0.0008532597390490713,0.005357705641348964,0.0,0,0.0,1.0,6380.0,False,1.0,0.005357705641348964
2020-01-02 22:55:00,0.0021009869227672654,0.0015673981191222097,0.0015673981191222097,1,1.0,1.0015673981191222,6390.0,False,1.0,0.0015673981191222097
2020-01-03 10:00:00,0.0011758321792049566,-0.00250391236306724,-0.00250391236306724,1,1.0,0.999063485756055,6374.0,False,1.0,-0.00250391236306724
2020-01-03 11:15:00,-5.357447591873904e-05,0.0,0.0,0,1.0,0.999063485756055,6374.0,False,0.0,0.0
2020-01-03 14:15:00,-0.00031192265650635065,-0.010040790712268599,-0.0,1,0.0,0.999063485756055,6310.0,False,0.0,-0.010040790712268599
2020-01-03 14:55:00,-0.0002358850674189695,0.0038034865293186115,0.0,1,0.0,0.999063485756055,6334.0,False,0.0,0.0038034865293186115
2020-01-06 10:00:00,-6.914631920535675e-05,0.007262393432270198,0.0,0,0.0,0.999063485756055,6380.0,False,0.0,0.007262393432270198
2020-01-06 11:15:00,-0.0003516255270935991,-0.0006269592476488839,-0.0,0,0.0,0.999063485756055,6376.0,False,0.0,-0.0006269592476488839
2020-01-06 14:15:00,-0.0005114652587876401,0.0,0.0,0,0.0,0.999063485756055,6376.0,False,0.0,0.0
2020-01-06 14:55:00,-0.00028296942884622155,-0.008782936010037656,-0.0,0,0.0,0.999063485756055,6320.0,False,0.0,-0.008782936010037656
2020-01-06 22:00:00,0.002100637306808689,-0.006329113924050667,-0.0,0,0.0,0.999063485756055,6280.0,False,1.0,-0.006329113924050667
2020-01-06 22:55:00,0.0017785723883254427,0.0,0.0,1,1.0,0.999063485756055,6280.0,False,1.0,0.0
2020-01-07 10:00:00,0.0008100595006013299,0.0006369426751593465,0.0006369426751593465,1,1.0,0.9997004284312143,6284.0,False,1.0,0.0006369426751593465
2020-01-07 11:15:00,-0.00037487029048471546,0.005410566518141202,0.005410566518141202,0,1.0,1.0051109949493555,6318.0,False,0.0,0.005410566518141202
2020-01-07 14:15:00,-0.0005953169619974944,0.004431782209560087,0.0,1,0.0,1.0051109949493555,6346.0,False,0.0,0.004431782209560087
2020-01-07 14:55:00,-0.0003255808036179488,0.0003151591553733901,0.0,1,0.0,1.0051109949493555,6348.0,False,0.0,0.0003151591553733901
2020-01-07 22:00:00,0.0014007429376624205,0.0,0.0,0,0.0,1.0051109949493555,6348.0,False,1.0,0.0
2020-01-07 22:55:00,0.0018375655818985137,0.000630119722747402,0.000630119722747402,1,1.0,1.005741114672103,6352.0,False,1.0,0.000630119722747402
2020-01-08 10:00:00,0.0006626606428670193,0.0015743073047858047,0.0015743073047858047,1,1.0,1.0073154219768887,6362.0,False,1.0,0.0015743073047858047
2020-01-08 11:15:00,-0.0004384905310577599,-0.004086765168186068,-0.004086765168186068,0,1.0,1.0032286568087025,6336.0,False,0.0,-0.004086765168186068
2020-01-08 14:15:00,-0.00036241445238464074,-0.0028409090909090606,-0.0,1,0.0,1.0032286568087025,6318.0,False,0.0,-0.0028409090909090606
2020-01-08 14:55:00,-0.0003447743423752348,-0.0022158911047800434,-0.0,1,0.0,1.0032286568087025,6304.0,False,0.0,-0.0022158911047800434
2020-01-08 22:00:00,0.0022051184058189716,-0.0006345177664974777,-0.0,0,0.0,1.0032286568087025,6300.0,False,1.0,-0.0006345177664974777
2020-01-08 22:55:00,-0.0011781396349379626,0.005396825396825289,0.005396825396825289,1,1.0,1.0086254822055278,6334.0,False,0.0,0.005396825396825289
2020-01-09 10:00:00,0.0030977856303488847,-0.002841806125670976,-0.0,1,0.0,1.0086254822055278,6316.0,False,1.0,-0.002841806125670976
2020-01-09 11:15:00,0.0018132990698282534,0.007599746675110763,0.007599746675110763,1,1.0,1.0162252288806388,6364.0,False,1.0,0.007599746675110763
2020-01-09 14:15:00,0.002120608982624573,0.0028284098051540862,0.0028284098051540862,1,1.0,1.0190536386857927,6382.0,False,1.0,0.0028284098051540862
2020-01-09 14:55:00,0.0017878506108825291,-0.001566906925728584,-0.001566906925728584,0,1.0,1.0174867317600642,6372.0,False,1.0,-0.001566906925728584
2020-01-09 22:00:00,0.003328494332776978,0.0,0.0,0,1.0,1.0174867317600642,6372.0,False,1.0,0.0
2020-01-09 22:55:00,0.003578914870817916,0.002197112366603804,0.002197112366603804,0,1.0,1.019683844126668,6386.0,False,1.0,0.002197112366603804
2020-01-10 10:00:00,0.0024693487026031854,-0.003445036016285652,-0.003445036016285652,0,1.0,1.0162388081103824,6364.0,False,1.0,-0.003445036016285652
