trial,score,cv_score,fold_std,mean_abs_corr,n_factors,optional,all_factors
14,0.73424123868629,1.3167507376057612,0.25412327607002416,0.09508602473852977,9,x_ma_ret_20h|x_open_interest|x_amihud_volatility_1|x_fractal_dimension_1|x_price_delta_1|x_is_night_1|x_volume_ma_ratio,x_vwap|x_ma_ret_4h|x_ma_ret_20h|x_open_interest|x_amihud_volatility_1|x_fractal_dimension_1|x_price_delta_1|x_is_night_1|x_volume_ma_ratio
25,0.6867033396201501,1.1525671667591613,0.48326029934298936,0.1268816921379271,6,x_ma_ret_12h|x_fractal_dimension_1|x_volume_ma_ratio|x_spread_12h,x_vwap|x_ma_ret_4h|x_ma_ret_12h|x_fractal_dimension_1|x_volume_ma_ratio|x_spread_12h
19,0.6701277671125574,1.2805568869538053,0.9421531843758336,0.10887367487020852,11,x_ma_ret_20h|x_ma_ret_12h|x_amihud_volatility|x_fractal_dimension_1|x_high_low_ratio|x_trend_strength_1|x_price_delta_volume_1|x_is_night_1|x_spread_12h,x_vwap|x_ma_ret_4h|x_ma_ret_20h|x_ma_ret_12h|x_amihud_volatility|x_fractal_dimension_1|x_high_low_ratio|x_trend_strength_1|x_price_delta_volume_1|x_is_night_1|x_spread_12h
6,0.6655657442805761,1.3381206517306563,0.35761607168357107,0.1186507988654344,10,x_ma_ret_6h|x_ma_ret_12h|x_price_impact|x_price_volume_trend_1|x_volume_profile_indicator|x_price_delta_volume_1|x_volume_ma_ratio_1|x_spread_8h,x_vwap|x_ma_ret_4h|x_ma_ret_6h|x_ma_ret_12h|x_price_impact|x_price_volume_trend_1|x_volume_profile_indicator|x_price_delta_volume_1|x_volume_ma_ratio_1|x_spread_8h
13,0.650284927301939,1.3134713132353881,0.3513159289344797,0.11731015884955544,10,x_ma_ret_6h|x_ma_ret_12h|x_amihud_volatility_1|x_price_impact|x_price_volume_trend_1|x_volume_profile_indicator|x_volume_ma_ratio_1|x_spread_8h,x_vwap|x_ma_ret_4h|x_ma_ret_6h|x_ma_ret_12h|x_amihud_volatility_1|x_price_impact|x_price_volume_trend_1|x_volume_profile_indicator|x_volume_ma_ratio_1|x_spread_8h
10,0.5366322691678332,1.312982576252176,0.5216709970521315,0.12143624283983148,13,x_ma_ret_20h|x_open_interest_1|x_ma_ret_12h|x_price_impact|x_fractal_dimension_1|x_high_low_ratio_1|x_price_volume_trend|x_volume_profile_indicator|x_is_night_1|x_volume_ma_ratio|x_spread_8h,x_vwap|x_ma_ret_4h|x_ma_ret_20h|x_open_interest_1|x_ma_ret_12h|x_price_impact|x_fractal_dimension_1|x_high_low_ratio_1|x_price_volume_trend|x_volume_profile_indicator|x_is_night_1|x_volume_ma_ratio|x_spread_8h
17,0.5231774993700185,1.120968304130212,0.557276758759876,0.07210574963293159,8,x_ma_ret_12h|x_amihud_volatility_1|x_price_impact|x_fractal_dimension_1|x_session_sin_1|x_volume_ma_ratio,x_vwap|x_ma_ret_4h|x_ma_ret_12h|x_amihud_volatility_1|x_price_impact|x_fractal_dimension_1|x_session_sin_1|x_volume_ma_ratio
23,0.5105414368317142,1.0885156890624983,0.4483072258886589,0.09226176892696304,7,x_ma_ret_12h|x_amihud_volatility_1|x_price_volume_trend_1|x_is_night_1|x_volume_ma_ratio,x_vwap|x_ma_ret_4h|x_ma_ret_12h|x_amihud_volatility_1|x_price_volume_trend_1|x_is_night_1|x_volume_ma_ratio
24,0.45019979360928886,1.2441019154945248,0.5744436096964534,0.10955717507820152,11,x_ma_ret_6h|x_ma_ret_12h|x_amihud_volatility_1|x_fractal_dimension_1|x_high_low_ratio_1|x_trend_strength_1|x_price_delta_1|x_session_sin_1|x_volume_ma_ratio,x_vwap|x_ma_ret_4h|x_ma_ret_6h|x_ma_ret_12h|x_amihud_volatility_1|x_fractal_dimension_1|x_high_low_ratio_1|x_trend_strength_1|x_price_delta_1|x_session_sin_1|x_volume_ma_ratio
12,0.3893972716645608,1.1394470419660174,0.2889229805005935,0.1101855573902989,11,x_ma_ret_6h|x_open_interest|x_ma_ret_12h|x_price_impact|x_price_volume_trend_1|x_trend_strength_1|x_price_delta_volume_1|x_volume_ma_ratio|x_spread_8h,x_vwap|x_ma_ret_4h|x_ma_ret_6h|x_open_interest|x_ma_ret_12h|x_price_impact|x_price_volume_trend_1|x_trend_strength_1|x_price_delta_volume_1|x_volume_ma_ratio|x_spread_8h
32,0.37899030387692334,1.033095756487489,0.5448038175093773,0.13523902915148475,11,x_ma_ret_6h|x_open_interest|x_ma_ret_12h|x_amihud_volatility_1|x_fractal_dimension|x_high_low_ratio_1|x_is_night_1|x_volume_ma_ratio|x_spread_12h,x_vwap|x_ma_ret_4h|x_ma_ret_6h|x_open_interest|x_ma_ret_12h|x_amihud_volatility_1|x_fractal_dimension|x_high_low_ratio_1|x_is_night_1|x_volume_ma_ratio|x_spread_12h
33,0.3760689660655753,0.934595734118834,0.5758720154535979,0.1235698335240695,8,x_ma_ret_12h|x_fractal_dimension|x_high_low_ratio_1|x_price_delta_1|x_is_night_1|x_spread_12h,x_vwap|x_ma_ret_4h|x_ma_ret_12h|x_fractal_dimension|x_high_low_ratio_1|x_price_delta_1|x_is_night_1|x_spread_12h
7,0.3589193310115991,1.0997143662166826,0.4774767073895197,0.07483402848715519,11,x_open_interest_1|x_ma_ret_12h|x_amihud_volatility|x_price_impact|x_high_low_ratio_1|x_volume_profile_indicator|x_price_delta_1|x_volume_ma_ratio_1|x_spread_8h,x_vwap|x_ma_ret_4h|x_open_interest_1|x_ma_ret_12h|x_amihud_volatility|x_price_impact|x_high_low_ratio_1|x_volume_profile_indicator|x_price_delta_1|x_volume_ma_ratio_1|x_spread_8h
36,0.35794771588167107,1.0863323311920619,0.6794104029508388,0.12250786363905991,10,x_ma_ret_20h|x_ma_ret_12h|x_amihud_volatility_1|x_price_impact|x_fractal_dimension|x_high_low_ratio_1|x_volume_ma_ratio|x_spread_12h,x_vwap|x_ma_ret_4h|x_ma_ret_20h|x_ma_ret_12h|x_amihud_volatility_1|x_price_impact|x_fractal_dimension|x_high_low_ratio_1|x_volume_ma_ratio|x_spread_12h
4,0.19514643099240306,0.9119637413738306,0.5505420931861107,0.13026637682271516,11,x_ma_ret_20h|x_open_interest_1|x_ma_ret_12h|x_amihud_volatility_1|x_price_impact|x_fractal_dimension|x_high_low_ratio_1|x_trend_strength_1|x_spread_8h,x_vwap|x_ma_ret_4h|x_ma_ret_20h|x_open_interest_1|x_ma_ret_12h|x_amihud_volatility_1|x_price_impact|x_fractal_dimension|x_high_low_ratio_1|x_trend_strength_1|x_spread_8h
5,0.18171041964503926,1.0295722653454367,0.13161116344854717,0.10093950303326554,12,x_ma_ret_6h|x_open_interest|x_ma_ret_12h|x_amihud_volatility|x_price_impact|x_high_low_ratio|x_price_volume_trend|x_volume_profile_indicator|x_session_sin_1|x_volume_ma_ratio,x_vwap|x_ma_ret_4h|x_ma_ret_6h|x_open_interest|x_ma_ret_12h|x_amihud_volatility|x_price_impact|x_high_low_ratio|x_price_volume_trend|x_volume_profile_indicator|x_session_sin_1|x_volume_ma_ratio
35,0.13426189862026564,0.7289531579140782,0.9784304835920308,0.19606088015455,9,x_ma_ret_20h|x_ma_ret_12h|x_amihud_volatility_1|x_fractal_dimension|x_high_low_ratio_1|x_price_volume_trend_1|x_spread_12h,x_vwap|x_ma_ret_4h|x_ma_ret_20h|x_ma_ret_12h|x_amihud_volatility_1|x_fractal_dimension|x_high_low_ratio_1|x_price_volume_trend_1|x_spread_12h
40,0.1127351226868476,0.917475032609403,0.5232469678182985,0.1311060244723714,11,x_ma_ret_20h|x_open_interest_1|x_ma_ret_12h|x_amihud_volatility_1|x_fractal_dimension|x_high_low_ratio_1|x_trend_strength_1|x_volume_ma_ratio|x_spread_12h,x_vwap|x_ma_ret_4h|x_ma_ret_20h|x_open_interest_1|x_ma_ret_12h|x_amihud_volatility_1|x_fractal_dimension|x_high_low_ratio_1|x_trend_strength_1|x_volume_ma_ratio|x_spread_12h
20,0.10865762190604528,1.0229541290433546,0.3457147889626131,0.11743928830038718,14,x_ma_ret_20h|x_open_interest|x_ma_ret_12h|x_amihud_volatility_1|x_fractal_dimension_1|x_high_low_ratio|x_price_volume_trend|x_trend_strength_1|x_price_delta_1|x_is_night_1|x_volume_ma_ratio|x_spread_12h,x_vwap|x_ma_ret_4h|x_ma_ret_20h|x_open_interest|x_ma_ret_12h|x_amihud_volatility_1|x_fractal_dimension_1|x_high_low_ratio|x_price_volume_trend|x_trend_strength_1|x_price_delta_1|x_is_night_1|x_volume_ma_ratio|x_spread_12h
15,0.0804237781652477,0.8005112084201572,0.5206662885073862,0.09288623379149685,8,x_ma_ret_20h|x_open_interest|x_fractal_dimension|x_price_delta_1|x_is_night_1|x_volume_ma_ratio,x_vwap|x_ma_ret_4h|x_ma_ret_20h|x_open_interest|x_fractal_dimension|x_price_delta_1|x_is_night_1|x_volume_ma_ratio
34,0.0683163861366044,0.8000560488657588,0.5088211482266566,0.16507736122894326,9,x_ma_ret_20h|x_open_interest_1|x_ma_ret_8h|x_amihud_volatility_1|x_fractal_dimension|x_high_low_ratio_1|x_volume_ma_ratio,x_vwap|x_ma_ret_4h|x_ma_ret_20h|x_open_interest_1|x_ma_ret_8h|x_amihud_volatility_1|x_fractal_dimension|x_high_low_ratio_1|x_volume_ma_ratio
9,0.051580518260805786,0.7322598219888663,0.5026794715958414,0.12412542657008466,7,x_ma_ret_20h|x_open_interest_1|x_fractal_dimension_1|x_price_delta_volume_1|x_spread_8h,x_vwap|x_ma_ret_4h|x_ma_ret_20h|x_open_interest_1|x_fractal_dimension_1|x_price_delta_volume_1|x_spread_8h
27,0.02395418394309695,0.8766040035050343,0.7617318327465789,0.10427440473239756,12,x_ma_ret_20h|x_ma_ret_12h|x_amihud_volatility_1|x_price_impact|x_fractal_dimension_1|x_high_low_ratio|x_price_delta_1|x_is_night_1|x_volume_ma_ratio|x_spread_8h,x_vwap|x_ma_ret_4h|x_ma_ret_20h|x_ma_ret_12h|x_amihud_volatility_1|x_price_impact|x_fractal_dimension_1|x_high_low_ratio|x_price_delta_1|x_is_night_1|x_volume_ma_ratio|x_spread_8h
2,-0.01490026233345737,0.8595934612228067,0.6165801685684873,0.08451940261377051,9,x_open_interest|x_ma_ret_12h|x_amihud_volatility|x_price_volume_trend|x_volume_profile_indicator|x_price_delta_volume_1|x_is_night_1,x_vwap|x_ma_ret_4h|x_open_interest|x_ma_ret_12h|x_amihud_volatility|x_price_volume_trend|x_volume_profile_indicator|x_price_delta_volume_1|x_is_night_1
11,-0.09152142866824964,0.657721719721849,1.219759779388189,0.11932349565836409,10,x_ma_ret_20h|x_ma_ret_12h|x_amihud_volatility_1|x_fractal_dimension_1|x_price_volume_trend_1|x_trend_strength_1|x_price_delta_1|x_session_sin_1,x_vwap|x_ma_ret_4h|x_ma_ret_20h|x_ma_ret_12h|x_amihud_volatility_1|x_fractal_dimension_1|x_price_volume_trend_1|x_trend_strength_1|x_price_delta_1|x_session_sin_1
8,-0.1765369465172707,0.6662158675650242,0.5153241248283732,0.11202005668717167,11,x_ma_ret_20h|x_open_interest|x_ma_ret_12h|x_amihud_volatility|x_price_impact|x_high_low_ratio|x_price_volume_trend_1|x_session_sin_1|x_spread_12h,x_vwap|x_ma_ret_4h|x_ma_ret_20h|x_open_interest|x_ma_ret_12h|x_amihud_volatility|x_price_impact|x_high_low_ratio|x_price_volume_trend_1|x_session_sin_1|x_spread_12h
21,-0.27431485924983046,0.750203882384874,0.7702721146709979,0.10673938999264182,12,x_ma_ret_6h|x_ma_ret_12h|x_amihud_volatility_1|x_fractal_dimension|x_high_low_ratio|x_trend_strength_1|x_price_delta_1|x_is_night_1|x_volume_ma_ratio_1|x_spread_12h,x_vwap|x_ma_ret_4h|x_ma_ret_6h|x_ma_ret_12h|x_amihud_volatility_1|x_fractal_dimension|x_high_low_ratio|x_trend_strength_1|x_price_delta_1|x_is_night_1|x_volume_ma_ratio_1|x_spread_12h
22,-0.41001176911321285,0.4922631544139171,1.186852666571466,0.09642837686229717,10,x_ma_ret_20h|x_ma_ret_12h|x_amihud_volatility_1|x_price_impact|x_fractal_dimension_1|x_trend_strength_1|x_price_delta_1|x_volume_ma_ratio,x_vwap|x_ma_ret_4h|x_ma_ret_20h|x_ma_ret_12h|x_amihud_volatility_1|x_price_impact|x_fractal_dimension_1|x_trend_strength_1|x_price_delta_1|x_volume_ma_ratio
3,-0.4198072695102862,0.46176812114164845,0.7076873889318693,0.09595267364668433,11,x_open_interest_1|x_amihud_volatility|x_fractal_dimension_1|x_high_low_ratio|x_trend_strength_1|x_price_delta_1|x_is_night_1|x_volume_ma_ratio|x_spread_8h,x_vwap|x_ma_ret_4h|x_open_interest_1|x_amihud_volatility|x_fractal_dimension_1|x_high_low_ratio|x_trend_strength_1|x_price_delta_1|x_is_night_1|x_volume_ma_ratio|x_spread_8h
39,-0.5548695352490225,0.3874414511328256,0.7167475231153574,0.13007820915917692,11,x_ma_ret_6h|x_ma_ret_12h|x_amihud_volatility_1|x_price_impact|x_fractal_dimension|x_high_low_ratio_1|x_price_volume_trend_1|x_is_night_1|x_volume_ma_ratio,x_vwap|x_ma_ret_4h|x_ma_ret_6h|x_ma_ret_12h|x_amihud_volatility_1|x_price_impact|x_fractal_dimension|x_high_low_ratio_1|x_price_volume_trend_1|x_is_night_1|x_volume_ma_ratio
