date,prediction,actual_return,strategy_return,daily_volume,position,cumulative_value,price,is_switch,signal,price_return
2020-01-02 10:00:00,0.00026775733567774296,0.0,0.0,0,0.0,1.0,6296.0,False,0.0,0.0
2020-01-02 11:15:00,0.00026775733567774296,0.0022236340533672294,0.0,1,0.0,1.0,6310.0,False,0.0,0.0022236340533672294
2020-01-02 14:15:00,0.00026775733567774296,0.0034865293185419866,0.0,0,0.0,1.0,6332.0,False,0.0,0.0034865293185419866
2020-01-02 14:55:00,0.00026775733567774296,0.002210991787744865,0.0,0,0.0,1.0,6346.0,False,0.0,0.002210991787744865
2020-01-02 22:00:00,0.00026775733567774296,0.005357705641348964,0.0,0,0.0,1.0,6380.0,False,0.0,0.005357705641348964
2020-01-02 22:55:00,0.00026775733567774296,0.0015673981191222097,0.0,0,0.0,1.0,6390.0,False,0.0,0.0015673981191222097
2020-01-03 10:00:00,0.00026775733567774296,-0.00250391236306724,-0.0,0,0.0,1.0,6374.0,False,0.0,-0.00250391236306724
2020-01-03 11:15:00,0.0002947188913822174,0.0,0.0,0,0.0,1.0,6374.0,False,0.0,0.0
2020-01-03 14:15:00,0.0009900468867272139,-0.010040790712268599,-0.0,0,0.0,1.0,6310.0,False,1.0,-0.010040790712268599
2020-01-03 14:55:00,0.0009900468867272139,0.0038034865293186115,0.0038034865293186115,0,1.0,1.0038034865293186,6334.0,False,1.0,0.0038034865293186115
2020-01-06 10:00:00,0.0009900468867272139,0.007262393432270198,0.007262393432270198,0,1.0,1.0110658799615888,6380.0,False,1.0,0.007262393432270198
2020-01-06 11:15:00,0.0010960865765810013,-0.0006269592476488839,-0.0006269592476488839,0,1.0,1.01043892071394,6376.0,False,1.0,-0.0006269592476488839
2020-01-06 14:15:00,0.0002947188913822174,0.0,0.0,0,1.0,1.01043892071394,6376.0,False,1.0,0.0
2020-01-06 14:55:00,0.0002947188913822174,-0.008782936010037656,-0.008782936010037656,0,1.0,1.0016559847039024,6320.0,False,1.0,-0.008782936010037656
2020-01-06 22:00:00,0.0002947188913822174,-0.006329113924050667,-0.006329113924050667,0,1.0,0.9953268707798516,6280.0,False,1.0,-0.006329113924050667
2020-01-06 22:55:00,0.00026428516139276326,0.0,0.0,0,1.0,0.9953268707798516,6280.0,False,1.0,0.0
2020-01-07 10:00:00,0.0002947188913822174,0.0006369426751593465,0.0006369426751593465,0,1.0,0.995963813455011,6284.0,False,1.0,0.0006369426751593465
2020-01-07 11:15:00,0.0002947188913822174,0.005410566518141202,0.005410566518141202,0,1.0,1.0013743799731523,6318.0,False,1.0,0.005410566518141202
2020-01-07 14:15:00,0.0009034862159751356,0.004431782209560087,0.004431782209560087,0,1.0,1.0058061621827123,6346.0,False,1.0,0.004431782209560087
2020-01-07 14:55:00,0.0010070806602016091,0.0003151591553733901,0.0003151591553733901,0,1.0,1.0061213213380857,6348.0,False,1.0,0.0003151591553733901
2020-01-07 22:00:00,0.0011120543349534273,0.0,0.0,0,1.0,1.0061213213380857,6348.0,False,1.0,0.0
2020-01-07 22:55:00,0.0003437263367231935,0.000630119722747402,0.000630119722747402,0,1.0,1.0067514410608331,6352.0,False,1.0,0.000630119722747402
2020-01-08 10:00:00,0.0010661924025043845,0.0015743073047858047,0.0015743073047858047,0,1.0,1.008325748365619,6362.0,False,1.0,0.0015743073047858047
2020-01-08 11:15:00,0.0010661924025043845,-0.004086765168186068,-0.004086765168186068,0,1.0,1.0042389831974328,6336.0,False,1.0,-0.004086765168186068
2020-01-08 14:15:00,0.0010859821923077106,-0.0028409090909090606,-0.0028409090909090606,0,1.0,1.0013980741065236,6318.0,False,1.0,-0.0028409090909090606
2020-01-08 14:55:00,0.0010095260804519057,-0.0022158911047800434,-0.0022158911047800434,0,1.0,0.9991821830017437,6304.0,False,1.0,-0.0022158911047800434
2020-01-08 22:00:00,0.000982387806288898,-0.0006345177664974777,-0.0006345177664974777,0,1.0,0.9985476652352462,6300.0,False,1.0,-0.0006345177664974777
2020-01-08 22:55:00,0.000982387806288898,0.005396825396825289,0.005396825396825289,0,1.0,1.0039444906320716,6334.0,False,1.0,0.005396825396825289
2020-01-09 10:00:00,0.000982387806288898,-0.002841806125670976,-0.002841806125670976,0,1.0,1.0011026845064004,6316.0,False,1.0,-0.002841806125670976
2020-01-09 11:15:00,0.0010859821923077106,0.007599746675110763,0.007599746675110763,0,1.0,1.0087024311815114,6364.0,False,1.0,0.007599746675110763
2020-01-09 14:15:00,0.0012762449914589524,0.0028284098051540862,0.0028284098051540862,0,1.0,1.0115308409866652,6382.0,False,1.0,0.0028284098051540862
2020-01-09 14:55:00,0.0006143892533145845,-0.001566906925728584,-0.001566906925728584,0,1.0,1.0099639340609368,6372.0,False,1.0,-0.001566906925728584
2020-01-09 22:00:00,0.0009694141335785389,0.0,0.0,0,1.0,1.0099639340609368,6372.0,False,1.0,0.0
2020-01-09 22:55:00,0.0006040791049599648,0.002197112366603804,0.002197112366603804,0,1.0,1.0121610464275406,6386.0,False,1.0,0.002197112366603804
2020-01-10 10:00:00,0.0002815554034896195,-0.003445036016285652,-0.003445036016285652,0,1.0,1.008716010411255,6364.0,False,1.0,-0.003445036016285652
2020-01-10 11:15:00,-1.3540797226596624e-05,-0.0003142677561281948,-0.0003142677561281948,0,1.0,1.0084017426551268,6362.0,False,0.0,-0.0003142677561281948
2020-01-10 14:15:00,0.0008484568679705262,0.015403961018547685,0.0,1,0.0,1.0084017426551268,6460.0,False,1.0,0.015403961018547685
2020-01-10 14:55:00,0.0006283278344199061,0.0006191950464395912,0.0006191950464395912,1,1.0,1.0090209377015662,6464.0,False,1.0,0.0006191950464395912
2020-01-13 10:00:00,0.0009092550026252866,-0.005878712871287162,-0.005878712871287162,0,1.0,1.0031422248302793,6426.0,False,1.0,-0.005878712871287162
2020-01-13 11:15:00,0.0001624518190510571,-0.006847183317771566,-0.006847183317771566,0,1.0,0.9962950415125076,6382.0,False,1.0,-0.006847183317771566
2020-01-13 14:15:00,3.762565029319376e-05,-0.0028204324663114733,-0.0028204324663114733,0,1.0,0.9934746090461961,6364.0,False,1.0,-0.0028204324663114733
2020-01-13 14:55:00,0.0012199972989037633,0.0037712130735385596,0.0037712130735385596,0,1.0,0.9972458221197347,6388.0,False,1.0,0.0037712130735385596
2020-01-13 22:00:00,-2.592854798422195e-05,-0.011584220413274893,-0.011584220413274893,0,1.0,0.9856616017064598,6314.0,False,0.0,-0.011584220413274893
2020-01-13 22:55:00,9.595985466148704e-05,-0.001900538485904324,-0.0,1,0.0,0.9856616017064598,6302.0,False,0.0,-0.001900538485904324
2020-01-14 10:00:00,0.00012585178774315864,-0.006664550936210767,-0.0,1,0.0,0.9856616017064598,6260.0,False,0.0,-0.006664550936210767
2020-01-14 11:15:00,9.541807230561972e-05,0.000958466453674145,0.0,0,0.0,0.9856616017064598,6266.0,False,0.0,0.000958466453674145
2020-01-14 14:15:00,0.0001106320705730468,-0.0012767315671879942,-0.0,0,0.0,0.9856616017064598,6258.0,False,0.0,-0.0012767315671879942
2020-01-14 14:55:00,0.00011829679715447128,-0.006711409395973145,-0.0,0,0.0,0.9856616017064598,6216.0,False,0.0,-0.006711409395973145
2020-01-14 22:00:00,0.0001354971172986552,0.0,0.0,0,0.0,0.9856616017064598,6216.0,False,0.0,0.0
2020-01-14 22:55:00,0.0013660984113812447,0.005148005148005064,0.0,0,0.0,0.9856616017064598,6248.0,False,1.0,0.005148005148005064
2020-01-15 10:00:00,0.0015671767760068178,0.0009603072983355165,0.0009603072983355165,0,1.0,0.9866219090047953,6254.0,False,1.0,0.0009603072983355165
2020-01-15 11:15:00,0.0013553733006119728,-0.001598976654940798,-0.001598976654940798,0,1.0,0.9850229323498545,6244.0,False,1.0,-0.001598976654940798
2020-01-15 14:15:00,-0.00025972980074584484,-0.010249839846252384,-0.010249839846252384,0,1.0,0.9747730925036021,6180.0,False,0.0,-0.010249839846252384
