,factor,ic_ir,residual_ic_ir
0,x_vol_change_rate_240min,0.4969535623469103,0.6897469212012337
1,x_distribute_8slot,0.37928729537783373,0.6781656772419249
2,x_price_jump_240min,0.23156954282112752,0.6625680319120149
3,x_obv_240min,0.6135672991144369,0.6350732049300407
4,x_price_jump_8slot,0.14257400847559884,0.6287919201256434
5,x_is_night,0.1787239081728004,0.607422971896895
6,x_price_delta_trend_8slot,0.2922352457606568,0.5962430648250089
7,x_boll_lower_8slot,0.7663892929506855,0.5738790414450488
8,x_ease_of_movement_8slot,0.05480376870467432,0.5675536748218316
9,x_price_ma250_dev_240min,0.51213886973848,0.5616431938428087
10,x_sar_diff_240min,0.3011862907692209,0.5606200461955041
11,x_rel_vol_240min,0.41329027627356485,0.550364593064203
12,x_cvd_8slot,0.10081488916604833,0.5479662195458587
13,x_trend_8slot,0.2194239761078094,0.5351663388568835
14,x_ma20_8slot,0.8227268920252455,0.5272950332010592
15,x_vwap_dev_240min,0.14956827599760622,0.49721584290635257
16,x_bvwap_dev_8slot,0.01072418952561989,0.49665013277960623
17,x_vwap_dev_8slot,0.010441540927732057,0.4929382605371677
18,x_price_delta_volume_8slot,0.00710594255401102,0.49046769192595685
19,x_mom5_240min,0.11389158891344206,0.48524395562294215
20,x_roc_8slot,0.011346606977065415,0.48476862827134154
21,x_turnover_x,0.5393397211404514,0.48230191029431907
22,x_vwap_pv,0.5394915216141092,0.48199662337870264
23,x_vol_ma_ratio_240min,0.16152119060571116,0.47922449270369455
24,x_price_channel_breakout_8slot,0.11533868135892084,0.4720738283835217
25,x_liquidity_240min,0.21599746258847344,0.46580139287115974
26,x_p_ret_12h,0.03493034608933812,0.4518310324563579
27,x_linearreg_ma_240min,0.30499010260961745,0.4507986389655507
28,x_overnight_vol_8slot,0.055322508338405296,0.4507390001950208
29,x_overnight_return_8slot,0.055363269476282395,0.44885462252594177
30,x_gap_ratio_8slot,0.055363269476282395,0.44885462252594177
31,x_ma20_ma60_240min,0.03736007289145092,0.4482204985626285
32,x_volume_profile_240min,0.30040092042213584,0.44483319397955345
33,x_volume_y,0.29758722341020166,0.4371798243888031
34,x_open_interest_x,0.06874406905861112,0.43675322570419006
35,x_vol_mom_240min,0.26089774980007907,0.43206781000344807
36,x_price_channel_breakout_240min,0.20829159637323727,0.4282767424939515
37,x_open_interest_y,0.06956902331754138,0.4241008914050536
38,x_high_low_ratio_240min,0.1248991766897273,0.4234424166291961
39,x_high_low_ratio_8slot,0.15251675717359797,0.4229951936031176
40,x_turnover_y,0.21717137148771595,0.42177046632075127
41,x_hurst_240min,0.24265722124072733,0.41459014553261675
42,x_fractal_dim_8slot,0.3635645307353421,0.41373083654896686
43,x_pvt_8slot,0.7977110019472118,0.4129706033575301
44,x_p_ret_8h,0.04752576619311145,0.4075045874077393
45,x_macd_hist_8slot,0.025800989042385394,0.40640507533654985
46,x_roc_240min,0.1352509537627992,0.4037651302889933
47,x_vol_weighted_return_8slot,0.238429666028635,0.4020984721578666
48,x_trend1_8slot,0.09117374974602797,0.40151293140528543
49,x_macd_hist_240min,0.23585469703910875,0.398255847642479
50,x_close_pos_ratio_8slot,0.41427482836531304,0.3981256282592421
51,x_ma5_240min,0.8111490043399873,0.39604932604290594
52,x_p_ret_20h,0.12053172636882968,0.3950905577756214
53,x_mom20_8slot,0.12053172636882968,0.39507217949286527
54,x_obv_8slot,0.8011866365436893,0.39226231162929664
55,x_ma5_ma20_8slot,0.10227317963226648,0.3903944486782734
56,x_cci_8slot,0.05571797490363293,0.3861624411492438
57,x_vwap_slope_240min,0.02322879188442739,0.37491108397458073
58,x_ma20_ma60_8slot,0.08219868466988157,0.3659260906558973
59,x_boll_lower_240min,0.7184610742569334,0.35447956170929895
60,x_volume_x,0.3926494538679417,0.3529767765229287
61,x_overnight_vol_240min,0.1572962795461162,0.34713254961552886
62,x_overnight_return_240min,0.1572715513764532,0.34428408462355603
63,x_gap_ratio_240min,0.1572715513764532,0.34428408462355603
64,x_ma5_ma20_240min,0.13031292054959961,0.3358506676741482
65,x_williams_r_8slot,0.26554901744230597,0.33498225657645575
66,x_absorption_8slot,0.20931701725785984,0.3344931346701651
67,x_williams_r_240min,0.05194301953938144,0.3337230424917115
68,x_ma_ret_20h,,0.33338745857026464
69,x_ma_midday_ret,,0.3262962744048946
70,x_aroon_osc_8slot,0.0488846639991524,0.3171472844883361
71,x_spread_6h,,0.309686921947075
72,x_trend_break2_8slot,0.04573253913803641,0.30351565423521537
73,x_cci_240min,0.0922704956193368,0.3031379902130882
74,x_macd_8slot,0.0894645155791117,0.30215314975148544
75,x_buy_vol,0.28186276142908995,0.30171084693793054
76,x_spread_1h,,0.3013234177694628
77,x_ease_of_movement_240min,0.14034854117728748,0.30055124702222585
78,x_ma20_240min,0.8801882605434157,0.294829584906766
79,x_ad_line_8slot,0.7008248110750509,0.2905554943028544
80,x_session_sin,0.0309054960813445,0.28805756807570365
81,x_ma_bar_ret,,0.2872084059007016
82,x_sar_diff_8slot,0.12487379388262546,0.28643993204150636
83,x_intraday_vol_240min,0.13929707565317836,0.28639618928276633
84,x_fractal_dim_240min,0.3956975531263222,0.28424783323738817
85,x_price_ma250_dev_8slot,0.15274453170099822,0.28268923480175306
86,x_spread_4h,,0.28255965740072275
87,x_sell_vol,0.41389710800702756,0.28181878322779974
88,x_vol_change_rate_8slot,0.1509909813184185,0.2715130983201916
89,x_spread_12h,,0.26997565771871707
90,x_p_ret_6h,0.1855716279639003,0.2651033765410244
91,x_ma60_8slot,0.8936033412536353,0.2642566062317024
92,x_spread_2h,,0.26101372374302145
93,x_aroon_osc_240min,0.21748429410832773,0.25867742834964474
94,x_kurtosis_240min,0.20507142670605485,0.2575798679799407
95,x_trend_break_8slot,0.059792064736169916,0.257413917457173
96,x_sell_vol_l2,0.33087158552691637,0.25672919360154234
97,x_keltner_pos_8slot,0.05495034126159336,0.2553430511858265
98,x_atr_8slot,0.6043227613383638,0.25261786680389486
99,x_price_accel_8slot,0.4450783701396796,0.25044193822035904
100,x_vwap_slope_8slot,0.23583344760756736,0.24920104695264916
101,x_vol_price_corr_8slot,0.2506707314047714,0.24832545321706184
102,x_trix_8slot,0.09878958860605436,0.24581051018981412
103,x_intraday_vol_8slot,0.3992588743464979,0.2456323477050061
104,x_parkinson_vol_240min,0.08373268368749752,0.24501627345833188
105,x_qstick_240min,0.15655650339879504,0.24160195958975558
106,x_chaikin_osc_8slot,0.05357434812212548,0.23980757809805447
107,x_snr_8slot,0.016035421943731896,0.23703051164988448
108,x_chaikin_osc_240min,0.05504475437277356,0.2341971737448551
109,x_boll_upper_240min,0.8726819765414083,0.23199475315990017
110,x_adx_8slot,0.1669385870594198,0.2289881794889971
111,x_macd_signal_8slot,0.08292124659374797,0.22215407941903537
112,x_donchian_pos_8slot,0.13573586941377644,0.2212964196794349
113,x_klinger_8slot,0.02245769122425328,0.22048456195605376
114,x_boll_pos_8slot,0.09379550441751211,0.21916612983106526
115,x_volume_profile_8slot,0.32535963236772164,0.21911539228001078
116,x_rvi_8slot,0.11975644107538241,0.2153402952190878
117,x_ma_afternoon_ret,,0.21284066040681288
118,x_boll_pos_240min,0.07939648982302895,0.2117387224363445
119,x_price_impact_240min,0.2501395043150686,0.20896114131518484
120,x_ma5_8slot,0.791465105951053,0.20419906886202097
121,x_stoch_d_8slot,0.07313815294114047,0.19827776007445294
122,x_bid_ask_proxy_240min,0.1246354602622341,0.19826973304888487
123,x_stoch_k_8slot,0.14003914052279584,0.19722874593920073
124,x_sharpe_8slot,0.01673433926991846,0.19700607269525353
125,x_skew_8slot,0.1379492076140744,0.19671326153568605
126,x_qstick_8slot,0.1942105913337379,0.19314083147585445
127,x_bvwap_pv,0.40666907360919013,0.18618501867208234
128,x_mom20_240min,0.03938762603175943,0.18355283891622157
129,x_hurst_8slot,0.1639989397307544,0.18156909022584053
130,x_buy_vol_l2,0.18240524582385534,0.18095095131832456
131,x_vol_weighted_return_240min,0.1072973087869259,0.1804283658510509
132,x_price_accel_240min,0.43421068741248603,0.17946352981342215
133,x_spread_8h,,0.17912296396018326
134,x_open,0.789763359411655,0.17564479366554717
135,x_ad_8slot,0.027915562475662244,0.17495201267907096
136,x_keltner_pos_240min,0.03897164074704298,0.1712181062565609
137,x_ma60_240min,0.8906000708752335,0.17061544295011374
138,x_pvt_240min,0.6956710620571797,0.16799061042806876
139,x_stoch_k_240min,0.04097821718686736,0.1626722704964499
140,x_bvwap_v,0.6370901416564493,0.16266819663459142
141,x_macd_240min,0.01887183410759049,0.16009483864280188
142,x_price_impact_8slot,0.12267144903484992,0.15878220269583335
143,x_p_ret_4h,0.2576056497469247,0.15512971359943023
144,x_vol_accel_8slot,0.2606150003859516,0.15478561574714944
145,x_donchian_pos_240min,0.0617501950576996,0.15364541748539823
146,x_boll_upper_8slot,0.8521457722254522,0.15262868584297068
147,x_p_ret_2h,0.21669266171118173,0.1524095443009294
148,x_ad_240min,0.1399732522090131,0.15119247942246658
149,x_break_position_8slot,0.30810803559931543,0.15118938472072252
150,x_bvwap_slope_8slot,0.26891652478107586,0.14547614485013585
151,x_intraday_return_8slot,0.2871148933487088,0.14221150471707797
152,x_stoch_d_240min,0.032302511511172714,0.14115483741316043
153,x_mom5_8slot,0.2638025878742853,0.14057593630865
