,factor,ic_ir,residual_ic_ir
0,x_distribute_60min,0.16438224365930756,0.8139368014260188
1,x_is_night,0.4066754010343877,0.7774760806100711
2,x_price_jump_60min,0.037617211317247184,0.7718375315788225
3,x_price_delta_trend_60min,0.10572408771303625,0.7412011217222164
4,x_vpin_zscore_filtered_60min,0.0010276644400219795,0.7321582585559477
5,x_price_ma250_dev_240min,0.6121892677958002,0.6138284828160387
6,x_trend_60min,0.0896242996259336,0.5624580055433717
7,x_price_jump_240min,0.025947648238529453,0.543561867234551
8,x_ma20_ma60_240min,0.04425887010138676,0.5179769986399274
9,x_cvd_60min,0.09397498641082501,0.5145272998612753
10,x_ma5_ma20_240min,0.10358449963386145,0.4986476999967138
11,x_ma20_ma60_60min,0.0916382675838611,0.4692985921779335
12,x_ma5_ma20_60min,0.025103635971459988,0.45362557908612283
13,x_absorption_60min,0.02667866193136209,0.43994538866627914
14,x_high_low_ratio_60min,0.18074913457011618,0.4255561730418581
15,x_high_low_ratio_240min,0.11311710524665801,0.4181980717198001
16,x_ma_midday_ret,,0.41716741124824713
17,x_boll_lower_60min,0.7350200994321093,0.3984895522121102
18,x_linearreg_ma_240min,0.33320607637569055,0.39695218396636184
19,x_fractal_dim_60min,0.2664800507288273,0.3905927513775978
20,x_hurst_60min,0.27765833775724047,0.3856554514964008
21,x_trend_break_watch_60min,0.16543413083662653,0.36518428526945595
22,x_intraday_return_240min,0.14974739749897237,0.3601379405995021
23,x_price_channel_breakout_60min,0.056425712256930306,0.3566869849957979
24,x_overnight_vol_60min,0.10995171598948146,0.3562747750706592
25,x_vol_weighted_return_60min,0.23224312298701616,0.35609043462787765
26,x_overnight_return_60min,0.10989584876730486,0.35542985944212413
27,x_gap_ratio_60min,0.10989584876730486,0.35542985944212413
28,x_fractal_dim_240min,0.30112018933928647,0.35072758023175155
29,x_price_channel_breakout_240min,0.1966700766336582,0.3476124720082667
30,x_spread_1h,,0.3394475571648554
31,x_vwap_240min,0.7288406967915294,0.33545783276178764
32,x_price_reversal_240min,0.03503231835850989,0.32973011960741516
33,x_volume_profile_60min,0.4358903972215018,0.3295124433729883
34,x_ma_ret_20h,,0.31070573231790616
35,x_kurtosis_240min,0.30538601083879646,0.30818422165068166
36,x_vwap_dev_240min,0.0042817308778762,0.2983275689167389
37,x_vpin_240min,0.21090546935931112,0.2971628089245566
38,x_volume_profile_240min,0.19445735856918228,0.29602094044917066
39,x_money_flow_ratio_60min,0.2877345167687057,0.2954283725063869
40,x_mfi_60min,0.2877345167687057,0.2954283725063869
41,x_vwap_dev_60min,0.09406050192700151,0.29482154135654826
42,x_hurst_240min,0.24011959688071036,0.29370667661365246
43,x_ma_ret_6h,,0.28521598247923696
44,x_vol_change_rate_60min,0.33920230023038067,0.28031382588858883
45,x_liquidity_240min,0.09198338010411351,0.2743964407564172
46,x_vpin_zscore_60min,0.2864099140557129,0.27416084909563915
47,x_rel_vol_60min,0.18728498865228474,0.2702979303890168
48,x_ease_of_movement_60min,0.013953634046370463,0.2695193306566774
49,x_ma_bar_ret,,0.2681222626886568
50,x_skew_60min,0.15288472876240025,0.26690508097036697
51,x_sar_diff_240min,0.1944476573442009,0.26018219401552317
52,x_klinger_60min,0.1649482896900609,0.25909812837339086
53,x_ma20_60min,0.8010143552982439,0.2588342878649806
54,x_p_ret_20h,0.1082817062551441,0.25217952273388944
55,x_mom20_60min,0.1082817062551441,0.2521758489547643
56,x_vol_accel_240min,0.24800664348130247,0.24752562038441775
57,x_klinger_240min,0.25555095884733264,0.23877732902191953
58,x_session_sin,0.03887278692066504,0.23809761089765433
59,x_price_delta_volume_60min,0.004320054804123571,0.23744317655205266
60,x_bvwap_60min,0.7285862089370053,0.2271980862576076
61,x_log_return_1_240min,0.05168734248719305,0.22460161606247536
62,x_return_1_240min,0.05168734248719305,0.22457814738884885
63,x_overnight_vol_240min,0.3540956847494859,0.22354646792996774
64,x_overnight_return_240min,0.3540956847494859,0.22329075281249103
65,x_gap_ratio_240min,0.3540956847494859,0.22329075281249103
66,x_price_impact_60min,0.2721339585511002,0.22249313774290466
67,x_break_position_60min,0.38802699390532214,0.21128112098372662
68,x_vol_ratio_60min,0.11306102879243181,0.20793480217389654
69,x_rel_vol_240min,0.10406286742877872,0.20658511596921691
70,x_rvi_60min,0.08246194084596266,0.2031274848697926
71,x_stoch_k_60min,0.253594997606786,0.20028308820652
72,x_ma_ret_1h,,0.1995076800789053
73,x_bvwap_pv,0.19885415423684763,0.19888769414808588
74,x_bvwap_v,0.44787876058269743,0.19700189543802676
75,x_vol_price_corr_60min,0.1254674750587826,0.1969676582205257
76,x_ad_line_240min,0.7054509050685291,0.1961737813612431
77,x_ultosc_60min,0.17160450051882134,0.19557336711960013
78,x_snr_240min,0.2125701058771888,0.1908566536481659
79,x_boll_upper_240min,0.9583166330611411,0.18654447673905963
80,x_sharpe_240min,0.22742882406181533,0.1864949234654177
81,x_price_delta_60min,0.014327612575385775,0.17962591422865906
82,x_stoch_d_60min,0.1992538805423384,0.17399505968707957
83,x_ma5_240min,0.7985319576612296,0.17345268083499593
